timestamp,Frequency,VAs Phase C,Symmetrical Component Magnitude - Seq
1563560037.8153887,60.183,22053.404,138.594
1563560041.784696,60.114,22100.477,138.703
1563560045.8004873,60.221,22148.98,138.469
1563560049.8536289,60.165,22027.945,138.656
1563560053.8042898,60.195,22138.473,138.836
1563560057.8307261,60.245,21980.295,138.969
1563560061.8742664,60.238,21970.734,138.25
1563560065.8242962,60.027,22101.07,138.797
1563560069.8275526,60.226,22111.527,138.773
1563560073.8493748,60.116,20124.084,138.961
1563560077.8233256,60.236,20116.594,138.242
1563560081.8448074,60.023,20181.238,138.094
1563560085.9438503,60.075,20179.254,138.828
1563560089.8601892,60.05,20149.504,138.062
1563560093.8340628,60.136,20149.816,138.742
1563560097.8510048,60.199,20099.031,138.75
1563560101.8484952,60.015,20328.193,138.422
1563560105.880744,60.051,20188.02,138.477
1563560109.8524168,60.172,20104.309,138.586
1563560113.872168,60.067,20215.303,138.586
1563560117.8717318,60.027,20221.721,138.516
1563560121.8684895,60.227,20121.113,138.57
1563560125.9096828,60.204,20151.512,138.883
1563560129.9088314,60.214,20132.76,138.539
1563560133.8848476,60.089,20145.408,138.383
1563560137.9361193,60.166,20166.125,138.594
1563560141.8854578,60.023,20183.129,138.938
1563560146.1089745,60.024,20709.666,138.953
1563560149.8969443,60.225,20522.281,138.5
1563560153.9075773,60.094,20504.668,138.742
1563560157.935384,60.25,20510.795,138.469
1563560161.9074087,60.014,20455.223,138.016
1563560165.920369,60.137,20382.219,138.07
1563560169.9445374,60.118,20424.805,138.43
1563560173.9426792,60.189,20312.877,138.43
1563560177.9379063,60.091,20327.293,138.414
1563560181.9295187,60.106,20249.189,138.891
1563560185.964322,60.115,21945.531,138.094
1563560189.9268382,60.046,21811.549,138.398
1563560193.969753,60.039,20334.094,138.555
1563560197.9551725,60.158,20316.484,138.797
1563560201.9671936,60.057,20306.861,138.82
1563560206.1117034,60.188,20312.27,138.562
1563560209.9734724,60.182,20307.65,138.078
1563560213.9769218,60.168,20340.738,138.844
1563560218.0118263,60.027,20274.865,138.531
1563560221.976375,60.102,20279.111,138.648
1563560225.9868784,60.082,20349.025,138.336
1563560230.0174868,60.052,20245.311,138.242
1563560233.9876177,60.04,20241.428,138.352
1563560238.0031784,60.049,20256.135,138.703
1563560241.988914,60.026,20271.553,138.188
1563560246.0002296,60.029,20276.199,138.008
1563560250.0003433,60.016,20288.596,138.188
1563560254.0252988,60.03,20295.531,138.906
1563560258.040717,60.11,20293.984,138.727
1563560262.0733228,60.009,20316.055,138.594
1563560266.275551,60.02,20301.99,138.359
1563560270.0273352,60.023,20279.77,138.391
1563560274.0351684,60.01,20312.02,138.617
1563560278.0569,60.194,20258.285,138.602
1563560282.05886,60.204,20416.963,138.484
1563560286.0389192,60.062,24336.312,138.875
1563560290.0486326,60.125,25458.131,138.211
1563560294.103716,60.187,25445.35,138.961
1563560298.0782685,60.059,25288.631,138.023
1563560302.1657934,60.022,25362.018,138.008
1563560306.0726373,60.207,31831.35,138.469
1563560310.104291,60.124,31223.301,138.75
1563560314.1007757,60.146,31180.189,138.672
1563560318.1087272,60.025,31305.273,138.859
1563560322.1047397,60.134,31433.711,138.789
1563560326.2805505,60.065,31507.793,138.07
1563560330.122868,60.158,31553.379,138.344
1563560334.1136966,60.015,31537.277,138.008
1563560338.1354933,60.06,31493.18,138.93
1563560342.1216152,60.04,31577.252,138.484
1563560346.120974,60.169,31466.561,138.805
1563560350.124691,60.18,31248.352,138.031
1563560354.1877642,60.201,31298.732,138.453
1563560358.1551054,60.23,31330.23,138.57
1563560362.1530514,60.132,31481.59,138.32
1563560366.1487737,60.181,31373.621,138.547
1563560370.177244,60.078,31424.291,138.438
1563560374.1528535,60.061,31458.361,138.617
1563560378.1642296,60.059,31440.297,138.07
1563560382.1658785,60.196,31383.094,138.258
1563560386.4523382,60.201,31335.137,138.656
1563560390.1892788,60.102,34738.18,137.781
1563560394.170098,60.058,34551.871,137.898
1563560398.1967983,60.123,34520.559,137.68
1563560402.1861649,60.122,34347.758,137.812
1563560406.2351174,60.101,34067.363,137.859
1563560410.2115278,60.086,34278.23,137.164
1563560414.2697039,60.183,34489.191,137.047
1563560418.2512553,60.095,34434.074,137.531
1563560422.3688767,60.08,34409.543,137.758
1563560426.2002401,60.009,34512.359,138.602
1563560430.2453015,60.193,34354.406,138.633
1563560434.223788,60.149,34408.945,138.984
1563560438.2472253,60.178,34442.684,138.133
1563560442.2516296,60.149,34498.977,138.836
1563560446.4516318,60.194,34454.938,137.844
1563560450.2384841,60.055,34427.586,137.695
1563560454.2435603,60.049,34419.754,137.172
1563560458.2524545,60.001,34500.148,138.242
1563560462.2380102,60.148,34391.84,138.625
1563560466.2998266,60.136,34359.18,138.688
1563560470.2835386,60.188,34547.914,138.0
1563560474.269636,60.229,34503.195,138.734
1563560478.2640986,60.229,34341.914,138.641
1563560482.2612753,60.183,34388.625,138.836
1563560486.2723444,60.182,34450.211,138.445
1563560490.282592,60.231,34354.57,138.562
1563560494.2905576,60.053,34502.605,138.055
1563560498.275382,60.071,34445.219,138.836
1563560502.311125,59.825,34455.672,138.344
1563560506.445684,60.052,34491.043,138.961
1563560510.352642,60.038,34532.117,138.664
1563560514.2868137,60.028,34551.461,138.711
1563560518.3010879,60.194,34344.199,138.273
1563560522.308001,60.054,34355.824,138.211
1563560526.329163,60.188,34394.273,138.594
1563560530.3221624,60.159,34431.398,138.352
1563560534.3154724,60.164,34413.453,138.609
1563560538.309235,60.145,34427.895,138.258
1563560542.3228736,60.144,34431.031,138.586
1563560546.3223145,60.202,34656.316,138.078
1563560550.3957856,60.224,34653.031,138.484
1563560554.351538,60.234,34379.574,138.461
1563560558.3576274,60.219,34331.215,138.18
1563560562.335469,60.157,34892.395,138.516
1563560566.4565413,60.122,35757.684,138.633
1563560570.4075675,59.906,37931.91,138.289
1563560574.3748436,59.782,38066.848,138.82
1563560578.355621,59.952,38143.039,138.883
1563560582.3561056,59.894,37959.832,138.578
1563560586.3889701,59.855,37957.969,138.297
1563560590.3724954,59.883,37934.008,138.133
1563560594.3861492,59.978,38044.766,138.242
1563560598.4192336,59.947,38709.578,138.43
1563560602.4336884,59.856,38137.383,138.43
1563560606.4042804,59.775,38134.859,138.227
1563560610.39361,59.817,37654.555,138.367
1563560614.38537,59.832,37873.656,138.609
1563560618.415968,59.846,37843.559,138.844
1563560622.3994305,59.877,37824.133,138.961
1563560626.617377,59.895,37761.121,138.93
1563560630.4044507,59.985,37669.91,138.164
1563560634.4708784,59.809,37807.383,138.758
1563560638.421607,59.831,37767.973,138.82
1563560642.4375331,59.825,37719.133,138.734
1563560646.4511714,59.806,35111.59,138.922
1563560650.4136477,59.804,34641.242,138.406
1563560654.4537811,59.911,34774.793,138.68
1563560658.4448483,59.945,34729.309,138.758
1563560662.4595048,59.906,34744.844,138.586
1563560666.4494872,59.865,34768.711,138.695
1563560670.4452949,59.814,34622.387,138.594
1563560674.4714286,59.778,34641.219,138.352
1563560678.483484,59.808,34569.672,138.422
1563560682.4583354,59.851,34788.332,138.938
1563560686.6236587,59.827,34810.055,138.906
1563560690.489307,59.8,34593.281,138.672
1563560694.4752915,59.787,34642.109,138.859
1563560698.4878445,59.789,34646.059,138.352
1563560702.4902756,59.77,34675.609,138.055
1563560706.507512,59.954,34766.254,138.164
1563560710.4868345,59.876,34614.547,138.586
1563560714.494507,59.84,34651.461,138.102
1563560718.5265064,59.838,34661.75,138.93
1563560722.494185,59.868,34682.891,138.492
1563560726.5143113,59.935,34679.027,138.945
1563560730.512954,60.174,34726.602,138.633
1563560734.525871,60.143,34690.895,138.539
1563560738.5327406,60.153,34632.129,138.844
1563560742.5446095,60.171,34623.773,138.453
1563560746.6247625,60.117,34646.719,138.445
1563560750.5954325,60.161,34584.039,138.273
1563560754.8374887,60.245,34784.062,138.062
1563560758.5441284,60.22,34570.469,138.195
1563560762.5449305,60.208,34587.281,138.977
1563560766.5466447,60.193,34661.102,138.695
1563560770.5601666,60.145,34677.543,138.227
1563560774.5433593,60.151,34650.332,138.211
1563560778.5694177,60.138,34643.637,138.75
1563560782.566063,60.166,34628.887,138.094
1563560786.5566373,60.151,34644.215,138.453
1563560790.5657587,60.134,34643.961,138.797
1563560794.5698364,60.108,37340.426,138.586
1563560798.571312,60.096,36903.047,138.875
1563560802.5700538,60.18,36969.871,138.312
1563560806.961065,60.04,36958.742,138.391
1563560810.5774708,60.023,36989.324,138.328
1563560814.5814135,59.967,37032.906,138.617
1563560818.599482,59.899,37106.594,138.141
1563560822.592784,59.828,37157.555,138.406
1563560826.5992265,59.798,37203.852,138.625
1563560830.6079037,60.04,36937.25,138.906
1563560834.608383,60.045,36944.727,138.359
1563560838.6640306,60.055,36948.59,138.609
1563560842.6180074,60.056,36921.234,138.25
1563560846.6287649,60.035,36895.68,138.594
1563560850.6233158,60.084,36898.566,138.953
1563560854.6558871,60.076,36901.238,138.734
1563560858.646797,60.039,37118.789,138.32
1563560862.6404276,60.038,37110.738,138.008
1563560866.7900875,60.075,36888.133,138.891
1563560870.630203,60.19,36916.004,138.305
1563560874.6671336,60.144,36921.672,138.203
1563560878.643262,60.184,37166.562,138.273
1563560882.641914,60.18,37183.688,138.398
1563560886.6586301,60.186,37189.254,138.234
1563560890.6756003,60.197,37214.961,138.094
1563560894.6702678,60.148,37299.418,138.57
1563560898.6750138,60.099,37354.164,138.461
1563560902.6880236,60.076,37329.773,138.781
1563560906.7100706,60.135,37266.238,138.969
1563560910.692982,60.206,37181.191,138.312
1563560914.687991,60.061,37335.129,138.719
1563560918.707996,60.151,37269.984,138.961
1563560922.7174385,60.227,37231.32,138.891
1563560926.9598043,60.229,37234.773,138.305
1563560930.7290053,60.147,39604.906,138.391
1563560934.7185223,60.085,39625.836,138.742
1563560938.72103,60.157,39604.246,138.914
1563560942.755223,60.215,39566.398,138.539
1563560946.8011353,60.212,39590.648,138.562
1563560950.7773654,60.193,39635.305,138.641
1563560954.73737,60.156,39664.09,138.086
1563560958.7476377,60.133,39649.023,138.5
1563560962.7846494,60.116,39622.266,138.672
1563560966.7525349,60.078,39661.805,138.711
1563560970.7696862,60.15,39652.809,138.188
1563560974.7559314,60.15,39630.738,138.75
1563560978.7771387,60.154,39600.465,138.242
1563560982.7739587,60.193,39600.191,138.148
1563560987.0980403,60.235,39594.887,138.188
1563560990.8153563,60.126,39838.68,138.133
1563560994.8007255,60.168,39818.73,138.117
1563560998.8056614,60.205,39834.797,138.914
1563561002.8015723,60.012,40181.898,138.234
1563561006.807163,60.181,39985.953,138.727
1563561010.827068,60.161,40019.664,138.906
1563561014.8545182,60.112,40071.805,138.828
1563561018.8577316,60.117,40060.031,138.531
1563561022.8583841,60.118,40058.305,138.102
1563561026.8386915,60.063,40047.004,138.023
1563561030.8336163,60.167,40048.125,138.07
1563561034.8520565,60.045,40053.633,138.43
1563561038.892818,60.224,40077.414,138.93
1563561042.8772156,60.178,40067.68,138.68
1563561046.9610105,60.147,40048.352,138.328
1563561050.879315,60.163,39761.148,138.062
1563561054.8478556,60.186,39710.312,138.523
1563561058.8687148,60.198,39934.09,138.914
1563561062.890635,60.21,39697.605,138.0
1563561066.881679,60.226,39707.172,138.242
1563561070.8720841,60.101,39815.016,138.297
1563561074.8621113,60.061,39856.473,138.867
1563561078.9105997,60.008,39894.0,138.656
1563561082.907487,60.249,39912.18,138.336
1563561086.893845,60.204,39898.547,138.555
1563561090.8899813,60.22,39863.156,138.359
1563561094.8847122,60.016,39829.48,138.5
1563561098.8897753,60.246,39821.969,138.586
1563561102.913484,60.222,39803.281,138.578
1563561107.0990996,60.244,39784.961,138.328
1563561110.928243,60.24,39800.816,138.609
1563561114.9143257,60.235,39819.977,138.172
1563561118.945211,60.209,39865.621,138.57
1563561122.921298,60.174,39887.602,138.633
1563561126.9430337,60.177,39889.547,138.172
1563561130.9255264,60.207,39899.887,138.922
1563561134.9272513,60.174,39688.246,138.172
1563561138.9532416,60.16,39691.652,138.453
1563561143.0055027,60.148,39683.539,138.305
1563561146.9464996,60.112,39700.25,138.562
1563561150.950362,60.102,39708.031,138.133
1563561154.9620361,60.185,39885.391,138.773
1563561158.9795177,60.011,39799.719,138.062
1563561162.9840045,60.071,39700.465,138.273
1563561167.1033967,60.113,39930.754,138.188
1563561170.9590163,60.109,39909.789,138.312
1563561174.9828885,60.126,39922.191,138.992
1563561178.9804468,60.082,39723.551,138.367
1563561183.0346746,60.054,39751.488,138.328
1563561186.9892168,60.244,39788.754,138.109
1563561191.020665,60.207,39840.805,138.312
1563561194.993525,60.195,39812.992,138.852
1563561199.0370238,60.175,39535.949,138.836
1563561203.0114112,60.167,39503.406,138.148
1563561207.0358727,60.16,39517.438,138.07
1563561211.0109243,60.177,39523.105,138.023
1563561215.0256512,60.191,39504.496,138.148
1563561219.0711982,60.195,39509.438,138.938
1563561223.083913,60.164,39520.68,138.57
1563561227.0975573,60.089,39573.719,138.477
1563561231.0338302,60.052,39625.852,138.5
1563561241.4088085,60.171,39770.254,138.211
1563561242.2675598,60.152,39772.871,138.711
1563561246.2637408,60.103,39822.73,138.055
1563561250.267537,60.084,39813.633,138.422
1563561254.255807,60.117,39780.477,138.711
1563561258.283246,60.084,39525.375,138.938
1563561262.301208,60.095,39541.77,138.141
1563561266.2704418,60.153,39490.051,138.547
1563561270.3150542,60.212,39426.562,138.141
1563561274.2915895,60.199,39650.547,137.82
1563561278.2841601,60.155,39674.777,138.43
1563561282.2888658,60.145,39428.301,138.008
1563561286.4576094,60.194,39630.566,138.352
1563561290.3017871,60.245,39592.695,138.18
1563561294.3190942,60.215,39580.949,138.461
1563561298.3241637,60.188,39560.781,138.656
1563561302.3565779,60.185,39560.906,138.125
1563561306.3358884,60.189,39560.465,138.766
1563561310.3261206,60.25,39488.043,138.406
1563561314.3208568,60.05,39384.867,138.023
1563561318.3322048,60.217,39331.461,137.258
1563561322.3288705,60.053,39286.09,137.898
1563561326.357565,60.131,39258.586,137.242
1563561330.3467731,60.1,39279.023,137.812
1563561334.3560846,60.149,39255.859,138.938
1563561338.3451962,60.133,39265.902,138.359
1563561348.8294775,60.156,40382.391,138.719
1563561349.6915154,60.151,40392.988,137.57
1563561353.68128,60.114,40419.758,137.562
1563561357.6723735,60.085,40205.148,137.516
1563561361.6694095,60.08,40241.207,137.906
1563561365.6970806,60.016,40306.129,137.492
1563561369.6899605,60.24,40317.289,137.406
1563561373.7004642,60.219,40322.555,137.156
1563561377.720295,60.222,40338.727,138.648
1563561381.7051344,60.049,40341.027,138.258
1563561385.7364316,60.087,40341.34,138.844
1563561389.7133627,60.078,40327.137,138.844
1563561393.7093651,60.084,40272.309,138.5
1563561397.992486,60.078,34451.898,138.539
1563561401.7531455,60.247,34497.238,138.148
1563561405.9580104,60.118,34421.086,138.656
1563561409.7253702,60.137,34397.246,138.758
1563561413.7274718,60.135,34388.566,138.359
1563561417.726477,60.131,34145.934,138.266
1563561421.7375522,60.102,34420.961,138.938
1563561425.7402053,60.017,34480.441,138.484
1563561429.7395418,60.105,31286.914,138.242
1563561433.7406497,60.077,31310.887,138.359
1563561437.7601223,60.229,31269.146,138.133
1563561441.9623787,60.248,31399.113,138.234
1563561445.7553809,60.231,31416.613,138.672
1563561449.784773,60.016,31407.537,138.109
1563561453.7807891,60.234,31443.123,138.531
1563561457.7702236,60.2,31468.146,138.352
1563561461.8179476,60.161,31361.08,138.125
1563561466.124282,60.151,31378.955,138.492
1563561469.7812834,60.15,31376.672,138.883
1563561473.7947836,60.178,31524.58,138.781
1563561477.7860346,60.163,31399.881,138.078
1563561481.7866952,60.194,31379.908,138.742
1563561485.8292937,60.186,31378.48,138.609
1563561489.794833,60.227,31479.314,138.711
1563561493.8742,60.102,30721.922,138.883
1563561497.818814,60.055,30823.055,138.828
1563561501.8245325,60.237,30796.285,138.203
1563561505.8188925,60.18,30825.504,138.836
1563561509.827404,60.14,30825.709,138.266
1563561513.8224356,60.102,30829.369,138.898
1563561517.8429017,60.123,30801.945,138.273
1563561521.85991,60.181,30762.691,138.57
1563561526.1360924,60.229,30763.023,138.164
1563561529.839158,60.207,30785.473,138.102
1563561533.9057236,60.212,30777.486,138.117
1563561537.865402,60.028,30840.008,138.867
1563561541.8523092,60.119,30749.225,138.188
1563561545.8548543,60.2,30699.717,138.523
1563561549.8523023,60.216,30679.861,138.664
1563561553.904963,60.249,30653.623,138.852
1563561557.8787224,60.005,30640.898,138.492
1563561561.867755,60.246,30630.992,138.234
1563561565.8765855,60.223,30642.879,138.609
1563561569.8825207,60.194,30644.719,138.664
1563561573.8801167,60.074,30646.611,138.805
1563561577.9149442,60.098,30644.635,138.078
1563561582.1393557,60.124,30644.529,138.703
1563561586.1313803,60.12,30620.277,138.406
1563561589.8916526,60.129,30626.223,138.141
1563561593.9142458,60.151,30610.086,138.328
1563561597.934977,60.148,30615.609,138.211
1563561602.027402,60.021,30608.553,138.578
1563561605.928,60.192,30628.148,138.641
1563561609.9347234,60.14,30661.91,138.719
1563561613.9825237,60.087,30698.014,138.742
1563561617.9318197,60.14,30716.785,138.32
1563561621.9622629,60.057,30620.652,138.656
1563561625.985224,60.005,30792.316,138.391
1563561629.9734147,60.169,30826.197,138.336
1563561633.9614816,60.102,30837.469,138.078
1563561637.9750657,60.096,30723.99,138.523
1563561641.9812303,60.081,30756.141,138.445
1563561646.1280334,60.148,28500.32,138.172
1563561649.96064,60.164,28486.715,138.883
1563561653.9869545,60.19,28502.113,138.219
1563561657.979809,60.178,28494.4,138.734
1563561661.9774442,60.228,26415.541,138.633
1563561665.9924624,60.056,26379.271,138.047
1563561669.9945536,60.1,26479.535,138.023
1563561674.016926,60.135,26458.32,138.867
1563561678.046711,60.213,26449.949,138.125
1563561681.986781,60.188,26445.645,138.594
1563561686.0203938,60.202,26444.523,138.93
1563561690.0246217,60.196,26438.822,138.602
1563561694.0457978,60.094,26321.928,138.758
1563561698.0303762,60.029,26184.416,138.203
1563561702.0197287,60.194,26189.945,138.688
1563561706.1343305,60.156,26333.59,138.938
1563561710.042752,60.009,26240.576,138.508
1563561714.0369093,60.204,26260.648,138.266
1563561718.0403147,60.017,26265.32,138.625
1563561722.0807161,60.081,26361.344,138.648
1563561726.1795173,60.062,26350.002,138.031
1563561730.0598342,60.058,32618.859,138.789
1563561734.056484,60.018,32017.461,138.93
1563561738.0688553,60.034,32045.273,138.516
1563561742.0743184,60.028,32171.166,138.406
1563561746.077887,60.226,32300.34,138.492
1563561750.0640218,60.104,32445.15,138.719
1563561754.0805278,60.081,32478.57,138.719
1563561758.0827773,60.004,32504.207,138.688
1563561762.1011636,60.047,32500.963,138.492
1563561766.4680529,59.813,32467.527,138.016
1563561770.147938,59.766,32490.383,138.422
1563561774.088327,59.968,32491.25,138.391
1563561778.1246784,59.952,32493.541,138.07
1563561782.1021516,59.954,32498.717,138.117
1563561786.143674,59.935,32507.164,138.133
1563561790.1426983,59.941,32486.27,138.82
1563561794.1249845,59.774,32434.451,138.023
1563561798.1215057,59.882,32366.578,138.211
