timestamp,Frequency,VAs Phase C,Symmetrical Component Magnitude - Seq
1563516780.8892121,59.928,8256.102,141.555
1563516785.0249343,59.81,8360.653,141.281
1563516789.0771592,59.971,8323.482,141.43
1563516793.0039573,59.862,8334.893,141.297
1563516797.1740177,59.894,8259.057,141.742
1563516801.1222317,59.829,8296.815,141.859
1563516804.9118454,59.908,8383.585,141.836
1563516809.0826702,60.089,8377.784,141.516
1563516812.9449928,60.014,8334.56,141.391
1563516817.090177,60.085,8380.378,141.906
1563516821.1380067,60.02,8327.05,141.984
1563516825.3473163,60.048,8363.585,141.703
1563516828.9296958,60.009,8359.485,141.5
1563516832.943468,60.027,8366.855,141.531
1563516836.9816234,60.205,8363.858,142.477
1563516840.9519308,60.129,8366.764,142.656
1563516845.0061681,60.233,8365.792,142.922
1563516849.0170379,60.239,8340.964,141.68
1563516853.0243247,60.068,8362.05,142.461
1563516857.0275376,60.18,8329.581,142.93
1563516861.020484,60.214,8366.026,142.32
1563516865.0243313,60.152,8258.343,141.008
1563516869.0198596,60.11,8263.33,142.789
1563516873.0964363,60.151,8302.986,141.836
1563516877.0340936,60.128,8326.156,141.648
1563516881.0596898,60.007,8267.564,142.133
1563516885.17377,60.237,8350.696,141.141
1563516889.088345,60.191,8320.656,142.32
1563516893.0681393,60.026,8305.672,141.711
1563516897.0800967,60.152,8368.914,142.203
1563516901.0828166,60.171,8324.522,141.75
1563516905.0871387,60.12,8331.085,141.023
1563516909.1172252,60.218,8314.576,142.828
1563516913.1385915,60.196,8359.408,142.289
1563516917.1194355,60.166,8330.895,142.156
1563516921.1164627,60.232,8382.152,141.867
1563516925.1358411,60.173,8364.361,141.984
1563516929.2080429,60.167,8367.152,141.578
1563516933.1503851,60.121,8348.348,141.016
1563516937.1547642,60.058,8323.354,141.539
1563516941.1470888,60.242,8366.327,141.906
1563516945.344585,60.143,8378.153,142.438
1563516949.1839418,60.056,8379.811,142.055
1563516953.1706185,60.06,8331.383,142.383
1563516957.2112288,60.235,8341.656,142.133
1563516961.219809,60.112,8379.281,141.719
1563516965.2029622,60.201,8329.562,142.922
1563516969.2181947,60.201,8340.438,142.992
1563516973.2633471,60.03,8327.995,142.25
1563516977.2271888,60.02,8328.104,142.062
1563516981.3419545,60.178,8302.089,141.773
1563516985.2566402,60.092,8327.701,142.781
1563516989.2755377,60.186,8329.972,142.344
1563516993.2834933,60.039,8322.146,141.727
1563516997.298103,60.059,8366.094,142.188
1563517001.283502,60.19,8265.57,141.367
1563517005.5171921,60.052,8322.895,141.047
1563517009.3455734,60.165,8372.983,142.469
1563517013.30791,60.127,8327.002,142.156
1563517017.3289235,60.046,8261.258,141.797
1563517021.3289208,60.201,8311.407,141.758
1563517025.354116,60.194,8264.764,142.008
1563517029.339987,60.032,8281.803,142.383
1563517033.3618834,60.068,8270.822,141.648
1563517037.342874,60.21,8363.589,142.094
1563517041.3729782,60.073,8344.59,142.055
