timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563562806.775202,121.5,244.266,243.193,-31015.633,8528.829,96562.5,0.321,60.127,386.019,-34913.0,26660.055,-22678.789,9016.169,17134.625,-17618.875,35911.75,31713.051,28721.529,0.968,-0.843,0.791,70.807,0.573,140.125
1563562810.77917,121.5,244.265,243.19,-30903.092,8605.582,96478.0,0.32,60.067,386.041,-34647.0,26610.48,-22757.785,9053.993,17044.75,-17624.5,35854.25,31667.441,28683.189,0.966,-0.843,0.79,70.739,0.527,140.938
1563562814.7778625,121.5,244.262,243.182,-32790.453,8668.721,98034.5,0.336,60.154,376.064,-34644.5,26715.852,-24718.66,9124.92,17028.625,-17494.625,36085.25,31652.607,30380.666,0.965,-0.842,0.818,71.143,0.707,140.492
1563562818.7859778,121.5,244.249,243.171,-30872.039,-9537.686,96490.5,0.32,60.012,262.086,-34625.25,26706.629,-22672.271,-9143.192,17027.375,-17593.25,35881.75,31643.615,28701.953,0.967,-0.842,0.791,71.376,0.59,140.156
1563562822.7915533,121.5,244.231,243.148,-30854.531,-9615.088,95779.0,0.322,60.073,262.109,-34619.0,26588.463,-22766.105,-9129.679,17111.75,-17444.0,36089.0,31530.477,28789.863,0.966,-0.842,0.791,70.898,0.535,140.367
1563562826.7929645,121.5,244.22,243.13,-30825.203,-9568.627,95823.5,0.322,60.014,384.118,-34690.5,26554.971,-22755.086,-9111.199,17043.625,-17452.125,36056.5,31493.74,28784.986,0.965,-0.842,0.791,70.869,0.515,140.773
1563562830.7964432,121.5,244.223,243.128,-30825.957,8665.707,95866.5,0.32,60.198,384.129,-34648.0,26695.086,-22684.816,9121.03,17079.875,-17454.625,36086.5,31635.762,28706.771,0.966,-0.842,0.791,70.858,0.562,140.406
1563562834.8088436,121.5,244.231,243.134,-30690.311,8614.115,95846.0,0.32,60.056,384.135,-34810.5,26698.207,-22736.268,9028.041,17108.5,-17587.0,35873.0,31632.488,28624.582,0.969,-0.842,0.791,70.736,0.589,140.625
1563562838.800582,121.5,244.224,243.123,-30939.561,-9606.274,96411.0,0.319,60.172,388.155,-34904.5,26829.523,-22534.812,-9148.159,17098.0,-17582.0,36152.75,31638.963,28667.883,0.968,-0.843,0.792,70.632,0.565,140.656
1563562842.8096652,121.5,244.209,243.105,-30661.709,8602.016,96585.5,0.317,60.224,386.174,-34662.0,26736.984,-22644.51,9123.286,17074.875,-17577.0,35890.5,31675.965,28649.678,0.967,-0.842,0.792,70.577,0.605,140.633
1563562846.8252609,121.5,244.199,243.097,-32408.965,8519.688,97549.0,0.333,60.076,380.193,-34565.0,26685.709,-24398.195,9073.077,17086.0,-17582.625,35928.0,31618.98,30156.332,0.965,-0.842,0.815,70.508,0.549,140.617
1563562850.8139818,121.5,244.2,243.107,-30560.176,-9646.816,95936.5,0.317,60.212,386.209,-34699.5,26677.59,-22543.404,-9088.928,17034.875,-17542.0,35633.25,31743.977,28545.607,0.965,-0.842,0.788,70.946,0.423,140.023
