timestamp,Frequency,VAs Phase C,Symmetrical Component Magnitude - Seq
1563505567.1110005,59.88,8901.119,142.797
1563505571.1024725,59.96,8920.843,142.578
1563505575.153125,60.133,8896.982,142.5
1563505579.1278834,59.855,8903.115,142.203
1563505583.1406143,59.896,8922.764,142.242
1563505587.1235113,59.92,8940.127,142.891
1563505591.133667,60.161,8901.499,142.586
1563505595.2045302,60.05,8958.007,142.078
1563505599.160406,60.211,8939.651,142.82
1563505603.2831488,60.043,8918.176,142.5
1563505607.212185,60.14,8988.48,142.039
1563505809.3442135,60.229,10694.297,142.219
1563505810.1815758,60.113,10738.332,142.469
1563505814.2118142,60.034,10734.154,142.859
1563505818.2085135,60.046,10733.613,142.906
1563505973.6952507,59.885,10469.033,142.125
1563505974.5597596,59.878,10450.676,142.656
1563505978.558729,59.796,10558.209,142.578
1563505982.578138,59.843,10557.727,142.898
1563505986.5949104,59.794,10513.882,142.0
1563505990.595927,59.881,10557.547,142.906
1563505994.6140575,59.913,10537.632,142.016
1563505998.6594427,59.938,10515.06,142.859
1563506002.6248944,59.992,10539.08,142.766
1563506006.6257489,59.93,10539.703,142.227
1563506010.6472592,59.795,10514.584,142.93
1563506014.6604779,59.918,10559.23,142.656
1563506018.688852,59.947,10540.043,142.438
1563506022.7493327,59.782,10510.969,142.297
1563506026.762038,59.92,10567.48,141.117
1563506030.669796,60.0,10606.18,141.32
1563506034.679954,60.011,10614.121,141.781
1563506038.7128735,60.249,10547.997,141.008
1563506042.6906621,60.161,10571.453,141.195
1563506046.7166755,60.049,10549.686,141.133
1563506050.7167835,60.109,10551.142,141.57
1563506054.767707,60.18,10507.348,141.414
1563506058.7829945,60.029,10536.43,141.055
1563506062.7391412,60.176,10536.572,141.398
1563506066.7419503,60.09,10510.855,141.211
1563506070.7663152,60.009,10472.142,141.883
1563506074.7463799,60.228,10442.299,141.789
1563506078.7625136,60.215,10539.475,141.852
1563506082.7641497,60.242,10535.518,141.953
1563506086.7616768,60.238,10504.881,141.711
1563506090.7965455,60.061,10546.107,141.469
1563506094.7838662,60.172,10537.148,141.109
1563506098.7881048,60.212,10470.763,141.828
1563506102.816458,60.028,10537.778,141.852
1563506106.788021,60.038,10536.534,141.359
1563506110.8099625,60.161,10506.127,141.258
1563506114.8028345,60.006,10541.65,141.422
1563506118.8180983,60.022,10536.233,141.281
1563506122.849541,60.014,10475.188,141.859
1563506126.8330042,60.026,10508.046,141.664
1563506130.8298044,60.06,10550.53,141.062
1563506134.8338318,60.18,10471.518,141.445
1563506138.8549962,60.245,10474.823,141.828
1563506143.0165815,60.21,10538.53,141.938
1563506146.881441,60.026,10471.43,142.547
1563506150.8783197,60.169,10442.873,141.898
1563506154.91589,60.039,10471.297,141.867
1563506158.9118412,60.036,10472.006,141.32
1563506162.901742,60.165,10445.41,141.547
1563506166.891282,60.08,10442.111,141.617
1563506170.8931885,60.171,10445.503,141.43
1563506174.895775,60.183,10544.794,141.141
1563506178.9262688,60.062,10539.903,141.664
1563506182.9782317,60.089,10538.029,141.109
1563506186.9733539,60.036,10527.06,141.336
1563506190.9483404,60.242,8788.12,141.453
1563506194.9305453,60.037,8742.052,141.773
1563506198.9251878,60.226,8767.995,141.516
1563506203.1547856,60.027,8712.673,141.195
1563506207.027316,60.015,8708.248,141.289
1563506210.934876,60.223,8764.875,141.281
1563506214.9986105,60.098,8765.133,141.977
1563506218.9948173,60.017,8738.309,141.328
1563506222.972906,60.236,8749.51,141.125
1563506226.9755461,60.022,8710.079,141.805
1563506230.9924524,60.032,8738.797,141.453
1563506235.0535505,60.025,8763.129,141.594
1563506239.0010207,60.189,8708.381,141.133
1563506242.9923272,60.122,8706.607,141.75
1563506247.0262086,60.217,8709.301,141.047
1563506251.004191,60.146,8709.924,141.938
1563506255.052908,60.046,8733.365,141.562
1563506259.0272624,60.033,8765.184,141.867
1563506263.15558,60.216,8817.76,141.75
1563506267.0247374,60.069,8686.733,141.453
1563506271.072743,60.14,8700.094,141.695
1563506275.0836227,59.912,8687.832,141.188
1563506279.044462,59.804,13654.938,141.156
1563506283.060195,59.884,13497.732,141.18
1563506287.0769198,59.792,13508.311,141.227
1563506291.0645285,59.783,13612.834,141.602
1563506295.1335588,59.908,13691.854,141.102
1563506299.6570408,59.754,13715.334,141.305
1563506303.0956142,59.823,13698.576,141.258
1563506307.128121,59.943,13692.743,141.742
1563506311.4367168,60.167,13744.863,141.68
1563506315.1002758,60.034,13701.688,141.43
1563506319.1774547,59.976,13745.732,141.836
1563506323.2963624,60.201,13737.448,141.547
1563506327.219129,60.215,13795.89,141.477
1563506331.2723842,60.233,13807.746,141.211
1563506335.3114555,60.155,13763.962,141.766
1563506339.352863,60.067,13801.46,141.883
1563506343.5763888,60.19,13805.627,141.547
1563506347.3188891,60.218,13807.072,141.234
1563506351.1853862,59.921,13783.174,141.406
1563506355.3465078,59.88,13788.401,141.727
1563506359.1704323,59.919,13763.234,141.094
1563506363.357035,59.804,13781.943,141.188
1563506367.3502576,59.964,13766.454,141.414
1563506371.3906596,59.768,13804.868,141.758
1563506375.302834,59.867,13835.325,141.852
1563506379.2086425,59.992,13791.124,141.422
1563506383.302797,59.937,13804.107,141.547
1563506387.397005,59.85,13854.633,141.695
1563506391.3082378,59.751,13887.355,141.445
1563506395.2053022,59.987,13762.068,141.938
1563506399.2464693,59.764,13805.488,141.406
1563506403.210651,60.013,13883.59,141.828
1563506407.2228584,60.053,13830.375,141.961
1563506411.439465,60.093,13771.094,141.758
1563506415.3895707,60.036,13820.597,141.391
1563506419.3485754,60.241,13797.59,141.75
1563506423.2796946,60.145,13795.148,141.109
1563506427.4522405,60.094,13796.635,141.648
1563506431.4235854,60.235,13881.694,141.625
1563506435.2788942,60.096,13791.762,141.188
1563506439.3766599,60.039,13782.801,141.938
1563506443.4310193,60.177,13755.373,141.938
1563506447.685821,60.1,13733.355,141.172
1563506451.920225,60.243,13740.705,141.609
1563506455.3289454,60.25,13721.339,141.25
1563506459.4878645,60.023,13807.432,141.367
1563506463.564886,60.186,13754.503,141.57
1563506467.4877532,60.182,13740.191,141.695
1563506471.3670309,60.15,14073.807,141.047
1563506475.3461387,60.059,14024.444,141.188
1563506479.504591,60.07,14042.562,141.289
1563506483.4467895,60.096,14059.564,141.125
1563506487.344142,60.029,14078.035,141.555
1563506491.4871998,60.069,14058.139,141.203
1563506495.4535718,60.192,14040.804,141.516
1563506499.5401876,60.042,14035.342,141.609
1563506503.6827116,60.215,14054.619,141.477
1563506507.49613,60.112,14051.812,141.727
1563506511.5035713,59.813,14046.301,141.938
1563506515.6714137,59.808,14035.675,141.922
1563506519.4288623,59.97,14069.256,141.859
1563506523.5857615,59.782,14047.48,141.539
1563506527.4915094,59.788,14015.634,141.25
1563506531.5626192,59.949,14002.801,141.5
1563506535.4928916,59.814,13983.068,141.492
1563506539.4600613,59.775,13992.42,141.398
1563506543.6117365,59.751,14068.037,141.352
1563506547.6070077,59.957,17964.348,141.578
1563506551.6150846,59.79,18118.076,141.141
1563506555.4840493,59.905,17995.381,141.891
1563506559.651662,59.938,17823.742,141.109
1563506563.6773932,59.808,18036.314,141.797
1563506567.6830924,59.752,17993.961,141.742
1563506571.5873656,59.971,17951.844,141.258
1563506575.7023997,59.782,18041.0,141.945
1563506579.9507694,60.031,18024.977,141.328
1563506583.6106384,60.193,18029.51,141.242
1563506587.646707,60.182,12475.072,141.93
1563506591.5541997,60.08,12453.602,141.664
1563506595.6652234,60.024,12469.855,141.336
1563506599.727269,60.242,12408.472,141.656
1563506603.6125126,60.239,12392.278,141.266
1563506607.5683987,60.189,12380.722,141.742
1563506611.5152419,60.097,12373.581,141.797
1563506615.5341244,60.208,12466.229,141.297
1563506619.580616,59.934,12469.455,141.484
1563506623.8530645,59.753,12472.85,141.109
1563506627.7391915,59.893,12438.678,141.438
1563506631.686824,59.776,12478.047,141.352
1563506636.182581,59.87,12468.104,141.812
1563506639.6660178,59.975,12457.874,141.883
1563506643.592733,59.842,12455.527,141.312
1563506648.0502248,59.767,12433.223,141.461
1563506651.6560931,59.969,12462.055,141.992
1563506655.7591841,59.869,12464.359,141.758
1563506659.6572258,59.782,12406.386,141.594
1563506663.7087016,59.751,12386.671,141.461
1563506667.7250588,59.995,12380.881,141.477
1563506671.63741,59.762,12366.454,141.344
1563506675.6387944,59.805,12411.709,141.93
1563506679.6586983,59.782,12161.381,141.539
1563506683.8526292,59.815,12143.727,141.445
1563506687.6654127,59.836,12159.062,141.469
1563506691.6773703,59.839,12144.676,141.344
1563506695.6899724,59.791,12100.565,141.195
1563506699.6807175,59.794,12214.699,141.984
1563506703.6864564,59.938,12256.353,141.172
1563506707.6849782,59.979,12168.383,141.75
1563506711.7037382,59.882,12163.42,141.375
1563506715.7079315,59.775,12173.425,141.734
1563506719.741062,59.829,12211.975,141.078
1563506723.7044997,59.869,12196.113,141.375
1563506727.7205591,59.984,12228.543,141.422
1563506731.735334,59.811,12212.337,141.781
1563506735.7455957,59.8,12230.652,141.992
1563506739.75006,59.811,12211.713,141.367
1563506744.017757,59.855,12243.572,141.578
1563506747.7618034,59.88,12284.604,141.898
1563506751.7457757,59.982,12168.895,141.484
1563506755.754605,59.822,12207.109,141.0
1563506759.7578013,59.766,12282.622,141.711
1563506763.7688046,59.8,12228.872,141.391
1563506767.8533108,59.875,12206.695,141.133
1563506771.7857485,59.884,12223.457,141.695
1563506775.7984142,59.955,12216.832,141.586
1563506779.8081467,59.896,12207.082,141.453
1563506783.806737,59.971,12212.337,141.008
1563506787.8697596,59.933,12269.939,141.852
1563506791.8197634,59.923,12273.432,141.898
1563506795.824942,59.837,12213.216,141.875
1563506800.0761402,59.786,12207.079,141.828
1563506804.024745,59.766,12205.938,141.242
1563506807.845196,59.937,12277.355,141.25
1563506811.8574548,59.916,12272.201,141.391
1563506815.8635454,59.838,12275.93,141.938
1563506819.8638535,59.753,12187.822,141.523
1563506823.8721204,59.946,12205.144,141.953
1563506827.8829663,59.837,12208.13,141.375
1563506831.8923914,59.93,12214.09,141.086
1563506835.9003682,59.82,12204.841,141.297
1563506839.8812943,59.953,12182.787,141.219
1563506843.9014623,60.154,12216.93,141.195
1563506847.8987849,60.239,12193.946,141.109
1563506851.9269073,60.008,12215.759,141.875
1563506855.9042583,60.112,12222.982,141.016
1563506859.9168296,60.201,12213.963,141.258
1563506864.0217159,60.073,12213.35,141.773
1563506867.9573653,60.043,12197.746,141.547
1563506871.930614,60.157,12223.743,141.719
1563506875.9456773,60.231,12179.758,141.867
1563506879.9881465,60.208,12212.873,141.164
1563506883.9517007,60.204,12211.95,141.078
1563506887.9557786,60.043,12216.761,141.938
1563506891.9680626,60.111,12215.582,141.844
1563506896.0230286,60.243,12216.981,141.281
1563506899.9914749,60.242,12213.82,141.273
1563506903.9892125,60.195,12185.479,141.672
1563506907.9838269,60.231,12187.234,141.641
1563506911.998327,60.014,12215.904,141.383
1563506916.010075,60.114,12200.949,141.008
1563506920.083305,60.178,12216.772,141.852
1563506924.1956365,60.059,12214.85,141.336
1563506928.0139132,60.007,8779.432,141.352
1563506932.025242,60.15,8753.029,141.891
1563506936.0298502,60.115,8767.412,141.602
1563506940.0308607,60.156,8688.355,141.938
1563506944.0519478,60.207,8752.773,141.523
1563506948.0366192,60.15,8661.394,141.922
1563506952.07641,60.053,8649.196,141.891
1563506956.0881171,60.19,8686.732,141.008
1563506960.1107848,60.131,8661.142,141.406
1563506964.0967228,60.112,8647.645,141.984
1563506968.0934584,60.059,8648.729,141.391
1563506972.1285462,60.232,8767.363,141.133
1563506976.104858,60.184,8713.009,141.008
1563506980.0973244,60.106,8712.781,141.523
1563506984.5348692,60.005,8723.818,141.156
1563506988.1331537,60.131,8711.829,141.438
1563506992.1303964,60.087,8605.878,141.375
1563506996.1520472,60.075,8575.307,141.133
1563507000.2002513,60.087,8585.238,141.117
1563507004.13608,60.166,8558.188,141.867
1563507008.1322956,60.034,8573.118,141.844
1563507012.153539,60.128,8519.953,141.312
1563507016.1647973,60.218,8558.421,141.672
1563507020.1625857,60.015,8531.397,141.492
1563507024.1882322,60.095,8516.679,141.539
1563507028.1687303,60.043,8536.768,141.109
1563507032.1699507,60.212,8574.325,141.664
1563507036.183728,60.055,8519.866,141.508
1563507040.202759,60.136,8512.573,141.703
1563507044.362506,60.155,8527.859,141.453
1563507048.198479,60.155,8518.47,141.82
1563507052.214204,60.181,8572.773,141.477
1563507056.2309048,60.234,8551.188,141.281
1563507060.213162,60.229,8520.352,141.695
1563507064.2602572,60.139,8565.596,141.953
1563507068.21696,60.07,8565.11,141.18
1563507072.2444527,60.047,8520.354,141.812
1563507076.2406788,60.224,8519.326,141.453
1563507080.243072,60.011,8520.297,141.797
1563507084.2650526,60.085,8519.594,141.312
1563507088.2508981,60.055,8539.281,141.773
1563507092.2893438,60.106,8565.73,141.977
1563507096.285046,60.181,8583.315,141.695
1563507100.3124309,60.063,8620.992,141.523
1563507104.6992342,60.132,8550.498,141.625
1563507108.2976599,60.072,8583.787,141.586
1563507112.3284357,60.048,8512.016,141.609
1563507116.4145675,60.144,8517.77,141.023
1563507120.3268976,60.114,8517.193,141.719
1563507124.3103833,60.07,8536.043,141.789
1563507128.3412,60.008,8529.508,141.789
1563507132.3698173,60.097,8558.746,141.969
1563507136.325934,60.09,8632.927,141.008
1563507140.3387837,60.055,8596.837,141.312
1563507144.3589237,60.031,8603.832,141.391
1563507148.3653605,60.099,8623.945,141.586
1563507152.422821,60.043,8566.082,141.422
1563507156.4511132,60.215,8540.232,141.789
1563507160.367842,60.192,8554.296,141.219
1563507164.532148,60.078,8578.672,141.805
1563507168.409492,60.131,8587.382,141.055
1563507172.4410388,60.216,8620.199,141.352
1563507176.3911293,60.154,8520.946,142.172
1563507180.3804832,60.174,8512.24,142.789
1563507184.3930955,60.173,8613.893,141.914
1563507188.4385345,60.178,8541.409,142.281
1563507192.4128573,60.031,8539.029,142.312
1563507196.4270935,60.166,8549.018,141.312
1563507200.4630709,60.166,8518.177,142.391
1563507204.457836,60.027,8553.771,142.82
1563507208.4796023,60.098,8588.031,142.656
1563507212.434588,60.016,8531.77,142.227
1563507216.4585643,60.244,8518.963,142.281
1563507220.4428391,60.057,8522.835,142.188
1563507224.8719103,60.006,8549.156,142.273
1563507228.5798864,60.239,8518.139,142.742
1563507232.5318012,60.004,8545.365,142.672
1563507236.5450733,60.139,8528.249,142.789
1563507240.4765205,60.237,8591.812,142.133
1563507244.5148978,60.102,8608.551,142.18
1563507248.483323,60.247,8587.602,142.047
1563507252.498011,60.239,8615.991,142.125
1563507256.505032,60.086,8617.605,142.531
1563507260.5857918,60.158,8611.089,142.328
1563507264.5138292,59.847,8581.42,142.43
1563507268.6630182,59.925,8589.664,142.273
1563507272.6483157,59.956,8609.826,142.891
1563507276.5837312,60.22,8581.103,142.109
1563507280.5491319,60.139,8611.446,141.461
1563507284.7078147,60.179,8582.184,142.578
1563507288.6507547,60.024,8585.068,142.758
1563507292.7330759,60.011,8638.221,142.273
1563507296.5759919,60.097,8893.832,141.648
1563507300.6906426,60.102,8789.266,142.656
1563507304.5897923,60.125,8874.719,142.219
1563507308.6330888,60.085,8801.965,142.484
1563507312.6193178,60.188,8807.37,142.727
1563507316.600443,60.017,8810.989,142.641
1563507320.6016552,60.103,8803.975,142.547
1563507324.6362731,60.022,8779.848,142.57
1563507328.6327891,60.114,8793.992,142.0
1563507332.657659,60.235,8769.108,142.602
1563507336.65955,60.026,8775.914,142.797
1563507340.673716,60.046,8785.107,142.68
1563507344.8764596,59.904,8710.134,142.695
1563507348.6805103,59.806,8707.434,142.344
1563507352.7223783,59.832,8781.46,142.016
1563507356.726822,59.849,8741.661,142.297
1563507360.7910314,59.998,8764.397,141.461
1563507364.8231857,59.978,8719.893,142.359
1563507368.7096992,59.956,8745.424,142.859
1563507372.7387843,59.779,8724.076,142.766
1563507376.8039074,59.797,8760.408,142.195
1563507380.7492125,59.801,8708.756,142.219
1563507384.727524,59.932,8707.906,142.633
1563507388.8924801,59.989,8705.291,142.445
1563507392.7390523,59.944,8645.514,142.562
1563507396.7515123,60.017,8645.895,142.688
1563507400.7673485,60.198,8682.027,142.938
1563507405.0439208,60.011,8702.172,142.812
1563507408.7717426,60.024,8702.906,142.195
1563507412.8275673,60.111,8657.574,142.898
1563507416.7971227,60.019,8700.942,142.664
1563507420.8148153,60.122,8646.745,142.711
1563507424.8220425,60.065,8642.643,142.164
1563507428.8312874,60.227,8621.811,142.297
1563507432.8160644,60.006,8595.832,142.812
1563507436.8338785,60.182,8676.941,142.023
1563507440.8562672,60.128,8644.181,142.648
1563507444.894986,60.017,8669.294,142.961
1563507448.8745499,60.003,8654.278,142.336
1563507452.8751574,60.029,9534.887,142.414
1563507456.8535256,60.019,9479.633,142.094
1563507460.904045,60.19,9480.455,142.445
1563507465.040996,60.013,9499.332,142.0
1563507468.8844645,60.006,9520.796,142.734
1563507472.9215963,60.111,9511.12,142.18
1563507476.916493,60.039,9412.531,142.859
1563507480.9075875,60.25,9483.202,142.031
1563507484.9928257,60.084,9437.686,142.258
1563507488.9827757,60.223,9414.152,142.109
1563507492.9108517,60.123,9489.127,142.117
1563507496.9419465,60.208,9488.899,142.578
1563507500.9311197,60.034,9454.581,142.883
1563507504.943659,60.222,9299.148,142.328
1563507508.9538417,60.03,9286.318,142.125
1563507513.0132778,60.069,9288.985,142.469
1563507517.003031,60.042,9288.25,142.867
1563507520.9688392,60.221,9329.006,142.781
1563507525.2131941,60.023,9391.686,142.594
1563507530.0444884,60.246,9384.854,142.867
1563507533.0153356,60.165,9396.051,142.234
1563507536.9889648,60.216,9350.706,142.75
1563507541.042746,60.234,9354.583,142.18
1563507545.0453486,60.15,9351.479,142.383
1563507549.0326705,60.097,9407.813,142.172
1563507553.043202,60.033,9333.057,142.547
1563507557.0509207,60.002,9311.129,142.031
1563507561.0517828,60.084,9280.957,142.141
1563507565.0696342,60.033,9290.543,142.234
1563507569.0438101,60.191,9332.312,142.039
1563507573.081265,60.119,9282.229,142.828
1563507577.0387428,60.157,9310.391,142.805
1563507581.0580575,60.121,9285.785,142.867
1563507585.2195024,60.113,8499.615,142.297
1563507589.0547683,60.123,8454.979,142.867
1563507593.1330225,60.192,8478.346,142.477
1563507597.0676348,60.157,8500.787,142.969
1563507601.0940826,60.019,8450.231,142.297
1563507605.111882,60.055,8456.361,142.023
1563507609.1143465,60.22,8502.773,142.531
1563507613.0958953,60.072,8458.689,142.992
1563507617.1108975,60.229,8448.736,142.898
1563507621.1088727,60.163,8502.314,142.828
1563507625.1204143,60.059,8479.498,142.961
1563507629.1428928,60.194,8561.172,142.172
1563507633.144032,60.172,8565.127,142.516
1563507637.1252997,60.134,8459.654,142.68
1563507641.1423323,60.092,8488.923,142.453
1563507645.380732,60.167,8485.008,142.883
1563507649.1581712,60.145,8532.415,142.383
1563507653.157156,60.198,8465.885,142.805
1563507657.2262597,60.127,8502.859,142.016
1563507661.1871347,60.199,8457.372,142.844
1563507665.1725547,60.125,8484.754,142.109
1563507669.168534,60.168,8502.356,142.43
1563507673.250211,60.157,8572.355,142.773
1563507677.1867373,60.019,8546.813,142.43
1563507681.2039707,60.196,8563.711,142.305
1563507685.1861923,60.172,8448.262,142.758
1563507689.2408073,60.185,8502.591,142.117
1563507693.1982086,60.224,8453.936,142.445
1563507697.234598,60.243,8508.494,142.219
1563507701.257443,60.219,8476.107,142.812
1563507705.3781462,60.12,8536.206,142.875
1563507709.232538,60.066,8525.399,142.492
1563507713.2724638,60.181,8534.557,142.586
1563507717.3198814,60.137,8529.575,142.242
1563507721.2939713,60.133,8525.949,142.148
1563507725.2562482,60.049,8540.971,142.414
1563507729.3105772,60.107,8520.16,142.18
1563507733.3375895,60.146,8500.337,142.586
1563507737.286663,60.233,8528.367,142.453
1563507741.3060577,60.097,8472.536,142.18
1563507745.3241992,60.234,8519.225,142.953
1563507749.3386557,60.029,8573.758,142.578
1563507753.3168428,60.064,8573.52,142.867
1563507757.307218,60.112,8551.177,142.398
1563507761.3407393,60.141,8552.162,142.719
1563507765.717926,60.178,8564.213,142.547
1563507769.3389916,60.07,10948.917,142.914
1563507773.3364694,60.019,10342.26,142.867
1563507777.4246516,60.204,10312.242,142.227
1563507781.365338,60.086,10357.62,142.203
1563507785.3522463,60.098,10337.466,142.922
1563507789.355031,60.23,10362.371,142.766
1563507793.3955793,60.208,10319.512,142.555
1563507797.3888013,60.004,10345.859,142.906
1563507801.4023685,60.231,10308.706,142.359
1563507805.413247,60.181,10335.289,142.984
1563507809.415267,60.067,10351.428,142.109
1563507813.4455428,60.029,10333.908,142.805
1563507817.4335616,60.076,10345.338,142.961
1563507821.4346812,60.005,10305.609,142.07
1563507825.5675073,60.186,10291.793,142.0
1563507829.4409523,60.098,10264.771,142.109
1563507833.4290514,60.043,10282.627,142.641
1563507837.4434454,60.023,10348.705,142.805
1563507841.436939,60.084,10289.488,142.367
1563507845.4821846,60.097,10276.792,142.0
1563507849.4556313,60.103,10245.932,142.016
1563507853.5220315,60.218,10286.059,142.531
1563507857.4973586,60.161,10331.848,142.102
1563507861.4648893,60.153,10305.061,142.539
1563507865.4910135,60.026,10257.71,142.016
1563507869.50816,60.25,10278.906,142.438
1563507873.4784129,60.087,10557.77,142.945
1563507877.510518,60.11,10540.11,142.18
1563507881.4932108,60.13,10469.704,142.461
1563507885.7257004,60.206,10454.827,142.773
1563507889.5099156,60.004,10481.498,142.297
1563507893.5286064,60.054,10447.209,142.445
1563507897.5371506,60.123,10442.199,142.781
1563507901.5324714,60.179,10514.13,142.758
1563507905.5301714,60.222,10447.082,142.625
1563507909.5429628,60.046,10433.902,142.766
1563507913.5836136,60.095,10479.083,142.336
1563507917.5754852,60.009,10544.727,142.93
1563507921.6146624,60.139,10507.051,142.781
1563507925.5769172,60.21,10533.53,142.359
1563507929.6049926,60.151,10507.815,142.617
1563507933.5856938,60.018,10543.631,142.375
1563507937.6097097,60.152,10586.139,142.258
1563507941.631975,60.065,10616.059,142.102
1563507945.7208552,60.006,10503.264,142.883
1563507949.634081,60.019,10540.424,142.516
1563507953.6926122,60.212,10548.951,142.055
1563507957.6573408,60.121,10558.025,142.43
1563507961.644083,60.111,10541.624,142.18
1563507965.662977,60.158,10615.851,142.977
1563507969.6576073,60.035,10506.24,142.609
1563507973.6467237,60.169,10513.926,142.641
1563507977.6587863,60.167,10550.887,142.516
1563507981.6992974,60.022,10512.313,142.5
1563507985.6691384,60.211,10580.852,142.984
1563507989.7207944,60.131,10546.013,142.789
1563507993.6833735,60.123,10518.859,142.5
1563507997.6971855,60.164,10540.655,142.016
1563508001.6879752,60.015,10555.673,142.945
1563508005.889168,60.135,10555.896,142.969
1563508009.706632,60.022,10537.305,142.008
1563508013.7271113,60.098,10546.389,142.32
1563508017.711869,60.153,10518.719,142.812
1563508021.711245,60.127,10540.067,142.547
1563508025.7552547,60.045,10541.604,142.516
1563508029.7306023,60.113,10511.525,142.367
1563508033.7505176,60.086,10547.513,142.719
1563508037.748713,60.054,10540.896,142.18
1563508041.7610846,60.073,10510.451,142.562
1563508045.8467193,60.045,10536.273,142.102
1563508049.7565837,60.049,10482.17,142.68
1563508053.7933965,60.061,10477.441,142.719
1563508057.7826624,60.234,10479.658,142.906
1563508061.7674646,60.029,10486.048,142.078
1563508066.0590994,60.101,10479.314,142.641
1563508069.7933242,60.082,10448.189,142.484
1563508073.817116,60.054,10559.428,142.031
1563508077.817879,60.029,10556.09,142.25
1563508081.8184247,60.134,10543.101,142.922
1563508085.8145096,60.088,10547.615,142.164
1563508089.8133981,60.183,10557.642,142.297
1563508093.8133628,60.106,10542.723,142.281
1563508097.8365133,60.105,10551.994,142.398
1563508101.8202348,60.245,10541.283,142.586
1563508105.8647294,60.108,10542.311,142.266
1563508109.8351853,60.044,10871.372,142.016
