timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563555606.0732713,119.5,239.609,238.486,-31330.047,8224.404,94614.5,0.332,60.005,378.134,-34568.5,25808.324,-22518.805,8587.483,16258.438,-16738.0,35585.25,30554.34,27999.842,0.969,-0.846,0.803,69.287,0.426,137.156
1563555610.0769107,119.5,239.607,238.483,-31190.504,8125.63,93870.0,0.332,60.191,376.13,-34782.0,25929.178,-22278.855,8437.512,16310.125,-16612.5,35835.0,30530.697,27886.238,0.972,-0.847,0.803,69.688,0.551,137.031
1563555614.0805838,119.5,239.592,238.467,-31180.957,8124.358,93950.0,0.332,60.196,378.129,-34583.5,25793.922,-22387.871,8496.729,16265.5,-16586.25,35837.5,30525.941,27863.271,0.972,-0.847,0.803,69.204,0.531,137.797
1563555618.0901852,119.5,239.589,238.464,-31158.414,8153.357,94113.0,0.332,60.189,378.134,-34636.0,25800.031,-22378.652,8480.009,16303.938,-16578.75,35822.5,30536.438,27853.467,0.971,-0.846,0.803,69.666,0.488,137.578
1563555622.0971313,119.5,239.586,238.46,-31271.473,8096.446,93760.0,0.332,60.192,376.142,-34757.0,25920.006,-22419.752,8458.762,16276.125,-16535.0,35831.25,30525.355,28004.373,0.969,-0.847,0.803,69.761,0.661,137.914
1563555626.0954955,119.5,239.57,238.444,-31125.576,8085.919,94304.0,0.33,60.154,376.143,-34754.5,25908.922,-22449.875,8463.854,16256.75,-16688.0,35621.5,30640.291,27908.555,0.97,-0.847,0.804,69.8,0.494,137.445
1563555630.101478,119.5,239.586,238.46,-31221.131,8048.172,94194.0,0.332,60.107,376.158,-34749.5,25906.014,-22449.916,8391.287,16283.25,-16720.5,35592.75,30633.035,27917.293,0.969,-0.847,0.803,69.766,0.487,137.367
1563555634.1065521,119.5,239.584,238.458,-31218.732,8043.11,93724.0,0.332,60.102,376.168,-34644.5,25899.82,-22455.514,8390.156,16265.125,-16557.5,35836.25,30624.875,27912.586,0.969,-0.847,0.804,69.789,0.603,137.773
1563555638.108999,119.5,239.582,238.457,-31209.059,8017.354,94513.0,0.33,60.113,376.191,-34699.5,25914.195,-22471.703,8332.364,16311.938,-16563.75,35837.5,30636.811,27928.045,0.969,-0.847,0.804,69.798,0.485,137.961
1563555642.1119447,119.5,239.577,238.452,-31061.119,8063.823,93824.0,0.332,60.027,376.199,-34807.0,25915.541,-22353.326,8428.77,16279.5,-16538.75,35833.75,30641.842,27801.586,0.972,-0.847,0.804,69.684,0.575,137.258
1563555646.2154443,119.5,239.565,238.44,-31176.338,7968.661,93928.0,0.332,60.028,376.19,-34709.5,25919.188,-22355.125,8363.696,16292.25,-16676.75,35600.25,30639.379,27805.66,0.972,-0.847,0.804,69.667,0.54,137.594
1563555650.1163504,119.5,239.555,238.43,-31167.08,-8811.783,93722.0,0.332,60.063,376.187,-34704.5,25954.982,-22330.152,-8357.877,16240.125,-16751.0,35605.25,30547.537,27898.326,0.972,-0.847,0.804,69.686,0.544,137.891
1563555654.127944,119.5,239.533,238.404,-31285.328,7986.499,94555.0,0.332,60.022,378.194,-34912.0,25877.535,-22302.125,8414.525,16198.938,-16575.5,36066.0,30471.377,27862.027,0.971,-0.847,0.804,69.167,0.527,137.547
1563555658.128371,119.5,239.528,238.395,-31656.9,7228.747,94895.0,0.333,60.05,376.2,-35063.0,25732.955,-22744.68,8352.879,16226.062,-17398.5,35812.75,30578.936,28585.654,0.971,-0.847,0.804,69.634,0.516,137.188
1563555662.132241,119.5,239.538,238.418,-34716.555,8087.043,97084.0,0.358,60.142,362.187,-34801.5,25826.068,-25827.15,8363.681,16346.25,-16555.75,35768.75,30544.125,30691.082,0.972,-0.847,0.841,69.71,0.494,137.586
1563555666.13623,119.0,239.52,238.427,-34674.609,8075.306,96794.0,0.358,60.033,364.183,-34563.0,25792.766,-25821.387,8347.151,16332.5,-16573.25,35795.0,30510.107,30690.834,0.971,-0.847,0.841,69.114,0.453,137.008
1563555670.1405828,119.0,239.511,238.446,-34660.461,8042.733,97246.0,0.358,60.038,362.203,-34791.5,25767.602,-25786.865,8288.763,16430.75,-16522.375,35783.75,30479.453,30685.102,0.971,-0.848,0.84,69.613,0.543,137.5
1563555674.1471307,119.5,239.521,238.468,-34674.371,8084.387,96914.0,0.358,60.083,362.217,-34731.5,25776.922,-25770.83,8310.042,16448.25,-16533.0,35800.0,30489.535,30805.328,0.969,-0.848,0.84,69.159,0.449,137.984
1563555678.153941,119.5,239.543,238.501,-34571.543,8106.898,96972.0,0.358,60.051,362.237,-34711.5,25767.014,-25768.84,8280.998,16412.0,-16536.125,35698.75,30477.799,30677.434,0.97,-0.844,0.844,69.171,0.414,137.859
1563555682.1525474,119.5,239.557,238.521,-34664.617,8082.23,96969.0,0.358,60.12,362.241,-34724.0,25779.715,-25761.123,8293.769,16387.625,-16531.125,35728.75,30488.74,30668.197,0.975,-0.84,0.844,69.678,0.543,137.82
1563555686.168132,119.5,239.558,238.524,-34653.312,8077.374,97144.0,0.358,60.086,362.225,-34776.5,25771.26,-25774.352,8289.412,16412.0,-16524.25,35717.5,30481.93,30675.613,0.971,-0.847,0.84,69.67,0.543,137.031
1563555690.164861,119.5,239.554,238.521,-34643.504,8109.711,96862.0,0.358,60.034,362.198,-34776.5,25776.387,-25792.346,8294.632,16438.25,-16526.125,35718.75,30488.449,30691.773,0.971,-0.848,0.84,69.674,0.531,137.656
1563555694.1590087,119.0,239.535,238.504,-34627.723,8064.197,96717.0,0.357,60.218,362.172,-34764.0,25750.961,-25798.088,8268.873,16343.688,-16634.5,35440.25,30591.312,30687.633,0.97,-0.848,0.84,69.147,0.349,137.945
1563555698.168644,119.0,239.532,238.504,-34616.277,8167.214,96336.0,0.359,60.042,362.162,-34644.0,25761.531,-25770.615,8272.635,16495.75,-16518.625,35635.0,30477.328,30669.27,0.969,-0.847,0.84,69.716,0.543,137.617
1563555702.1647563,119.0,239.527,238.498,-34616.836,8138.245,96965.0,0.358,60.023,362.16,-34809.0,25788.225,-25804.826,8275.168,16487.625,-16513.0,35665.0,30502.842,30695.197,0.97,-0.847,0.84,69.664,0.547,137.969
1563555706.212555,119.0,239.531,238.502,-34599.742,8132.277,97105.0,0.357,60.007,362.164,-34729.0,25769.551,-25787.842,8261.479,16466.375,-16519.25,35638.75,30483.41,30684.234,0.969,-0.847,0.84,69.184,0.477,137.602
1563555710.1777112,119.0,239.522,238.492,-34580.125,8131.835,96478.0,0.359,60.019,362.174,-34714.0,25762.301,-25773.727,8259.901,16364.625,-16632.0,35637.5,30476.789,30538.242,0.973,-0.847,0.84,69.714,0.447,137.602
1563555714.1896238,119.0,239.491,238.462,-34576.555,8162.709,96576.0,0.359,60.007,362.175,-34654.0,25761.547,-25787.119,8262.852,16372.125,-16480.25,35808.5,30476.924,30543.35,0.972,-0.848,0.84,69.261,0.463,137.555
1563555718.187554,119.5,239.459,238.417,-31178.256,8008.101,93851.0,0.331,60.163,376.161,-34737.0,25764.924,-22176.869,8315.711,16294.688,-16612.5,35742.5,30478.637,27672.09,0.972,-0.847,0.802,69.099,0.523,137.945
1563555722.1931987,119.5,239.486,238.411,-31309.707,8004.443,94021.0,0.333,60.083,376.165,-34717.0,25811.074,-22155.393,8379.509,16263.188,-16561.25,35735.0,30399.309,27767.965,0.972,-0.847,0.802,69.67,0.555,137.867
1563555726.1908157,119.5,239.551,238.449,-31151.877,8056.769,93719.0,0.333,60.048,376.177,-34674.5,25807.285,-22152.502,8358.502,16278.188,-16562.5,35740.0,30397.363,27766.141,0.971,-0.847,0.802,69.59,0.532,137.438
1563555730.1993568,119.5,239.603,238.488,-31132.594,8060.036,94009.0,0.333,60.051,376.185,-34664.5,25691.301,-22270.35,8347.945,16275.062,-16611.25,35746.25,30408.691,27770.441,0.971,-0.847,0.802,69.526,0.532,137.445
1563555734.196597,119.5,239.613,238.489,-31126.438,8174.932,93886.0,0.333,60.0,376.182,-34579.5,25787.529,-22149.592,8421.13,16312.625,-16580.0,35677.5,30389.738,27768.109,0.971,-0.847,0.802,69.133,0.562,137.906
1563555738.2057402,119.0,239.531,238.407,-43610.906,-12169.25,107185.5,0.406,60.083,278.183,-40852.5,25951.059,-28571.084,-9088.982,16341.688,-19433.0,41962.0,30676.234,34373.445,0.98,-0.844,0.825,69.014,0.656,137.977
1563555742.2209516,119.0,239.426,238.302,-42042.344,-10980.117,105090.5,0.4,60.234,270.195,-40167.25,25967.723,-27848.896,-8956.959,16433.875,-18441.125,40961.0,30681.18,33448.922,0.975,-0.847,0.834,69.295,0.597,137.414
1563555746.2163534,119.0,239.402,238.279,-42038.406,-10871.25,105329.5,0.401,60.078,270.174,-40424.5,25866.186,-27829.021,-8894.825,16471.875,-18310.625,41105.75,30702.133,33412.773,0.975,-0.848,0.833,69.897,0.774,137.609
1563555750.2168121,119.0,239.408,238.283,-42416.828,-10857.154,105147.0,0.402,60.225,270.147,-40412.0,25921.895,-27950.918,-8871.875,16497.5,-18333.75,41336.75,30629.941,33426.789,0.979,-0.844,0.837,69.51,0.617,137.281
1563555754.2207305,119.0,239.406,238.281,-42703.777,-10826.021,105716.5,0.403,60.074,270.131,-40303.25,25952.326,-28088.316,-8911.873,16408.875,-18342.5,41329.25,30661.754,33708.375,0.973,-0.848,0.837,69.613,0.758,137.32
1563555758.2266395,119.0,239.389,238.264,-42699.68,-10823.786,105614.0,0.403,60.067,270.126,-40307.0,25949.389,-28093.0,-8912.684,16439.5,-18346.25,41280.5,30660.559,33464.012,0.976,-0.848,0.837,69.657,0.692,137.961
1563555762.2329953,119.0,239.38,238.255,-42696.754,-10762.81,105606.0,0.403,60.083,270.111,-40375.75,25953.717,-28089.049,-8848.427,16425.0,-18350.0,41300.5,30657.109,33461.723,0.98,-0.844,0.837,69.638,0.664,137.422
1563555766.3851516,119.0,239.378,238.254,-42695.918,-10703.5,105983.0,0.403,60.097,270.081,-40443.25,25961.131,-28090.639,-8851.187,16423.75,-18358.75,41285.5,30664.297,33473.656,0.98,-0.844,0.837,69.172,0.66,137.5
1563555770.237241,119.0,239.356,238.232,-42698.66,-10840.97,105731.5,0.403,60.151,270.075,-40375.75,25963.455,-28061.121,-8917.045,16468.875,-18334.375,41256.75,30675.857,33397.258,0.976,-0.847,0.837,69.188,0.683,137.914
1563555774.2425652,119.0,239.325,238.202,-42696.34,-10907.772,105659.5,0.403,60.167,270.08,-40382.0,25971.686,-28052.543,-8974.131,16385.875,-18311.25,41275.5,30686.348,33358.367,0.976,-0.847,0.837,69.155,0.549,137.133
1563555778.2514164,119.0,239.288,238.164,-42694.125,-10847.98,105914.0,0.403,60.201,270.083,-40327.0,25977.254,-28037.961,-8905.686,16468.25,-18304.375,41243.0,30689.32,33326.031,0.976,-0.848,0.837,69.174,0.711,137.047
1563555782.2485378,119.0,239.255,238.131,-42562.32,-10938.222,105647.0,0.405,60.016,268.08,-40657.75,25856.031,-28047.07,-9019.945,16431.5,-18321.875,41248.0,30700.871,33616.277,0.973,-0.847,0.837,69.784,0.664,137.312
1563555786.2532756,119.0,239.229,238.106,-42531.508,-10873.714,105591.5,0.405,60.02,268.076,-40401.75,25981.863,-28041.703,-8954.414,16506.375,-18205.75,41439.0,30695.865,33620.336,0.973,-0.847,0.837,69.818,0.845,137.727
1563555790.2583165,119.0,239.197,238.074,-42670.656,-10801.624,105921.0,0.405,60.005,270.079,-40560.5,25870.744,-28046.527,-8923.769,16455.75,-18192.0,41416.5,30709.629,33357.312,0.976,-0.848,0.837,69.287,0.648,137.984
1563555794.2589836,119.0,239.186,238.061,-42683.766,-10868.258,105891.5,0.403,60.242,270.073,-40534.25,25889.811,-28058.861,-8980.135,16438.375,-18193.875,41686.25,30606.197,33380.539,0.976,-0.847,0.837,69.257,0.648,137.867
1563555798.2670991,119.0,239.181,238.056,-42713.613,-10939.416,105477.0,0.403,60.246,270.07,-40539.25,25888.305,-28080.715,-9006.886,16491.5,-18217.0,41703.75,30607.629,33698.074,0.973,-0.847,0.837,69.28,0.562,137.414
1563555802.2629557,119.0,239.18,238.057,-42756.168,-11989.172,106285.0,0.402,60.238,276.076,-40541.25,25886.662,-28229.258,-9006.312,16439.0,-19379.0,41722.25,30603.17,34255.309,0.977,-0.847,0.821,69.926,0.66,137.078
1563555806.2715573,119.0,239.211,238.087,-42724.195,-10876.682,105619.0,0.404,60.204,270.078,-40553.0,25902.564,-28118.463,-9014.03,16465.25,-18242.625,41688.75,30620.111,33789.516,0.973,-0.847,0.837,69.839,0.653,137.984
1563555810.2741532,119.0,239.242,238.116,-42722.008,-10870.592,105936.5,0.404,60.183,270.058,-40555.5,25904.547,-28109.654,-8995.461,16459.625,-18356.25,41489.0,30621.732,33759.129,0.973,-0.847,0.836,69.71,0.618,137.094
1563555814.2835822,119.0,239.237,238.111,-42709.582,-10866.239,105524.0,0.403,60.187,268.028,-40690.25,25897.918,-28091.422,-8984.272,16450.25,-18258.875,41712.5,30614.771,33505.148,0.976,-0.847,0.836,69.744,0.783,137.406
1563555818.281025,119.0,239.221,238.096,-42833.77,-10757.117,105981.0,0.406,60.002,270.003,-40483.0,25916.492,-28087.887,-9001.688,16384.0,-18371.875,41479.0,30629.318,33738.973,0.973,-0.848,0.836,69.764,0.657,137.094
1563555822.290174,119.0,239.197,238.071,-42850.73,-10864.098,106413.5,0.404,59.845,271.985,-40588.0,25980.949,-28248.717,-8975.604,16403.375,-18374.375,41572.75,30821.305,33540.82,0.974,-0.848,0.837,69.765,0.652,137.023
1563555826.3865948,119.0,239.177,238.05,-42864.777,-10909.367,105472.0,0.406,59.793,271.975,-40468.0,25934.355,-28252.65,-8922.704,16499.5,-18361.875,41600.25,30646.098,33790.262,0.975,-0.848,0.837,69.266,0.527,137.352
1563555830.2976246,119.0,239.165,238.039,-42879.172,-10892.975,105657.0,0.404,59.976,271.97,-40556.75,26040.938,-28161.312,-8929.668,16484.5,-18341.875,41621.5,30752.389,33574.902,0.975,-0.848,0.837,69.763,0.629,137.547
1563555834.304537,119.0,239.128,238.002,-42907.574,-10966.977,106164.5,0.403,59.953,271.965,-40574.25,26055.582,-28188.398,-9012.569,16408.375,-18330.0,41672.75,30769.477,33608.207,0.976,-0.847,0.838,69.259,0.593,137.383
1563555838.30373,119.0,238.085,238.959,-42992.523,-12375.366,106670.0,0.402,59.856,279.958,-40699.0,26039.635,-28309.887,-8962.04,16359.375,-19837.0,41561.75,30756.844,34335.91,0.976,-0.847,0.819,69.445,0.695,137.352
1563555842.3060353,119.0,238.034,238.924,-45984.094,-10683.283,108997.0,0.423,59.953,251.98,-40507.0,25995.977,-31686.182,-8909.68,16474.5,-18253.25,41265.25,30835.916,36549.23,0.975,-0.848,0.865,69.458,0.64,137.266
1563555846.3169205,118.5,238.963,237.88,-45972.828,-10744.661,108647.5,0.423,59.909,252.971,-40586.0,26004.279,-31717.828,-8911.956,16470.125,-18250.125,41304.0,30843.785,36599.375,0.975,-0.848,0.865,69.43,0.603,137.805
1563555850.3221571,118.5,238.872,237.81,-45973.504,-10738.06,108762.5,0.423,59.868,253.965,-40525.0,26142.215,-31618.904,-8903.356,16447.625,-18242.0,41595.0,30852.285,36384.305,0.979,-0.844,0.866,69.388,0.654,137.469
1563555854.3268118,118.5,238.811,237.764,-45969.145,-10664.846,108962.0,0.423,59.84,252.955,-40678.5,26127.809,-31617.629,-8898.697,16418.25,-18262.625,41331.5,30964.629,36403.688,0.979,-0.844,0.865,69.386,0.612,137.805
1563555858.3354938,118.5,238.748,237.709,-45972.141,-10731.146,108632.5,0.423,59.862,252.953,-40556.0,26121.346,-31616.705,-8909.299,16450.125,-18230.75,41281.5,30960.031,36368.719,0.979,-0.844,0.866,69.417,0.679,137.664
1563555862.3299916,118.5,238.711,237.678,-45978.582,-10721.839,108745.0,0.423,59.793,253.955,-40452.5,26127.006,-31655.277,-8904.31,16428.25,-18235.125,41340.25,30964.385,36438.219,0.979,-0.844,0.866,69.389,0.643,137.992
1563555866.3407996,119.0,238.918,237.887,-45959.262,-10725.088,108742.5,0.422,59.972,253.964,-40480.0,26155.521,-31693.318,-8901.312,16580.625,-18327.625,41500.25,30865.543,36601.645,0.98,-0.844,0.865,69.763,0.692,137.773
1563555870.3399155,119.0,239.114,238.086,-45955.531,-10730.281,109427.0,0.42,59.935,253.956,-40617.5,26162.262,-31706.672,-8911.635,16605.0,-18388.25,41640.25,31001.436,36432.617,0.976,-0.847,0.865,69.692,0.598,137.398
1563555901.0284007,119.0,239.623,238.576,-47762.457,-10835.889,111391.0,0.428,59.926,265.921,-42306.75,26438.812,-31632.385,-9001.158,16630.75,-18527.5,43280.0,31137.352,36752.305,0.978,-0.846,0.866,69.651,0.803,137.453
1563555905.0298328,119.0,239.628,238.569,-47517.602,-10872.655,110731.5,0.429,59.887,263.936,-42390.25,26260.566,-31724.863,-8979.176,16610.125,-18378.25,43221.25,31215.127,36669.266,0.977,-0.845,0.866,69.641,0.559,137.055
1563555909.030043,119.0,239.616,238.559,-45970.055,-10656.045,109086.5,0.421,59.773,253.981,-40672.5,26308.711,-31659.789,-8785.273,16599.125,-18381.375,41675.25,31005.465,36818.301,0.973,-0.847,0.865,69.647,0.638,137.719
1563555913.0348432,119.0,239.602,238.545,-47693.016,-10768.728,111063.5,0.431,59.78,263.99,-42386.5,26278.986,-31646.125,-8969.531,16603.875,-18363.875,43409.75,30976.844,36520.488,0.98,-0.845,0.865,69.665,0.649,137.789
1563555917.0525599,119.0,239.575,238.512,-45903.789,-10226.057,109168.0,0.428,60.22,260.004,-40684.25,26355.898,-31503.812,-8440.122,16574.0,-18352.0,41534.0,31010.508,36483.629,0.979,-0.845,0.866,69.682,0.708,137.82
1563555921.0460632,119.0,239.567,238.518,-46243.191,-10840.336,109503.0,0.423,60.005,254.008,-40531.5,26137.289,-31990.4,-8850.584,16539.25,-18653.0,41358.5,31094.67,37001.059,0.978,-0.844,0.864,69.537,0.638,137.023
1563555925.04867,119.0,239.565,238.527,-46251.293,-10906.332,109386.0,0.423,60.03,254.011,-40526.5,26144.711,-31983.035,-8907.471,16567.5,-18639.875,41530.75,30982.277,36974.664,0.977,-0.844,0.864,69.566,0.674,137.992
1563555929.0533037,119.0,239.567,238.537,-46235.836,-10897.245,109268.5,0.421,60.239,253.018,-40642.5,26132.457,-31985.938,-8903.0,16639.375,-18525.0,41455.75,31102.195,36993.586,0.977,-0.844,0.864,69.604,0.681,137.703
