timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563544804.511032,120.0,241.278,240.257,-36704.539,6246.046,61997.0,0.591,59.842,209.956,-25486.25,9766.748,-20764.924,8632.669,7185.625,-9592.5,26931.75,12136.802,22944.254,0.946,-0.803,0.91,69.893,0.534,138.602
1563544808.512671,120.0,241.288,240.27,-38470.242,6148.688,63526.0,0.605,59.869,205.965,-25594.5,9761.936,-22570.129,8635.349,7218.562,-9685.875,26902.625,12132.582,24636.184,0.947,-0.803,0.921,69.655,0.574,138.086
1563544812.5214512,120.0,241.32,240.318,-38361.461,6223.972,63649.0,0.602,59.828,204.981,-25389.5,9775.825,-22563.209,8600.862,7213.406,-9559.125,26852.5,12147.42,24503.295,0.948,-0.803,0.921,69.843,0.503,138.164
1563544816.5283685,120.0,241.357,240.367,-38355.906,6285.286,63368.5,0.605,59.833,205.989,-25422.75,9790.871,-22408.223,8632.328,7227.156,-9577.875,26932.375,12102.08,24492.729,0.946,-0.803,0.92,69.844,0.486,138.609
1563544820.5334857,120.0,241.394,240.412,-38362.289,6212.68,63393.0,0.604,59.813,204.991,-25344.5,9689.798,-22497.062,8625.188,7204.188,-9581.0,26837.5,12123.594,24463.275,0.945,-0.803,0.92,69.796,0.507,138.312
1563544824.5451434,120.5,241.472,240.488,-36575.742,6212.715,61724.5,0.586,60.181,210.006,-25459.0,9725.217,-20663.789,8579.593,7218.25,-9656.25,26938.125,12033.65,22772.771,0.948,-0.802,0.903,69.778,0.394,139.883
1563544828.5392373,120.5,241.667,241.681,-39464.906,16478.557,43578.523,0.907,60.177,15.439,-19275.25,361.788,-20657.143,8793.719,185.114,7428.375,21235.25,405.477,21983.793,0.912,-0.887,0.938,70.447,0.544,139.656
1563544832.5516117,120.5,241.82,241.844,-37828.598,16156.693,41868.812,0.903,60.134,15.816,-19344.0,360.501,-18741.291,8797.766,186.842,7166.5,21321.5,406.426,19992.812,0.913,-0.883,0.934,70.132,0.411,139.852
1563544836.5561306,120.5,241.919,241.942,-37669.105,16209.44,41855.156,0.902,60.074,15.192,-19436.5,362.345,-18782.367,8781.568,175.588,7253.25,21290.0,402.179,20076.65,0.909,-0.902,0.93,70.405,0.452,139.547
1563544840.5595977,120.5,241.961,241.978,-37529.426,16311.548,41496.047,0.905,60.001,19.01,-19526.25,366.484,-18522.256,8855.324,176.145,7244.375,21425.5,406.355,19939.67,0.91,-0.899,0.932,70.125,0.611,139.789
1563544844.726065,120.5,242.994,241.003,-37594.488,16271.219,41618.234,0.899,60.214,17.26,-19454.0,363.794,-18314.506,8858.105,177.291,7281.875,21249.5,403.79,19798.338,0.907,-0.898,0.931,70.001,0.477,139.5
1563544848.5664372,120.5,242.04,241.044,-39926.867,16506.91,43982.961,0.901,60.181,17.385,-19488.375,364.328,-20857.645,8871.371,181.413,7431.375,21471.25,408.325,22036.771,0.909,-0.898,0.927,70.444,0.506,139.633
1563544852.5743165,120.5,242.061,241.074,-38992.047,16375.15,43145.109,0.908,60.079,13.693,-19384.75,363.932,-19989.371,8869.645,182.145,7340.875,21258.5,405.854,21353.945,0.913,-0.891,0.938,70.198,0.501,139.781
1563544856.5728354,120.5,242.046,241.06,-37266.305,16315.907,41338.953,0.902,60.197,17.885,-19497.0,360.187,-18251.947,8870.438,178.115,7283.625,21395.0,402.074,19643.947,0.908,-0.895,0.929,70.418,0.556,139.227
1563544860.5797284,120.5,242.028,241.035,-37535.406,16261.903,41604.328,0.898,60.215,17.759,-19510.0,362.603,-18228.75,8877.909,188.154,7256.625,21481.75,408.469,19647.693,0.912,-0.903,0.926,70.459,0.489,139.719
1563544864.5878747,120.5,242.01,241.013,-37302.062,16242.635,41470.891,0.901,60.206,17.133,-19445.75,361.247,-18260.375,8818.03,183.725,7249.125,21351.25,405.056,19664.701,0.913,-0.887,0.929,70.443,0.479,139.344
1563544868.5959158,120.5,242.002,241.001,-37294.594,16233.791,41355.227,0.9,60.219,17.382,-19369.75,362.866,-18242.691,8813.385,190.529,7239.812,21258.75,408.63,19703.592,0.912,-0.898,0.932,70.024,0.455,139.93
1563544872.5948312,120.5,241.991,241.987,-37274.637,16165.463,41437.828,0.9,60.237,17.007,-19415.625,360.804,-18263.578,8805.876,186.256,7228.625,21296.75,406.46,19637.562,0.911,-0.884,0.93,70.019,0.434,139.523
1563544876.602652,120.5,241.963,241.958,-37283.164,16175.068,41387.281,0.9,60.225,17.508,-19334.875,363.039,-18242.516,8818.419,177.31,7222.25,21269.25,404.696,19596.418,0.912,-0.895,0.932,70.026,0.535,139.5
1563544880.603169,120.5,241.952,241.946,-37298.562,16310.861,41255.516,0.901,60.215,17.633,-19368.125,365.609,-18268.42,8880.971,184.081,7242.125,21297.5,409.533,19666.93,0.912,-0.906,0.933,70.004,0.508,139.047
1563544884.6056597,120.5,241.962,241.954,-37284.621,16235.438,41270.5,0.9,60.227,16.884,-19378.0,361.007,-18294.525,8811.584,187.397,7206.0,21348.0,406.702,19673.645,0.912,-0.899,0.929,70.497,0.465,139.547
