timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563548659.7813628,121.5,243.352,242.256,-35965.406,6765.239,62224.5,0.576,59.905,225.941,-27276.5,10057.371,-18719.562,8915.478,7487.844,-9601.75,28797.0,12502.11,21082.879,0.952,-0.801,0.889,70.738,0.495,139.32
1563548663.7829158,121.5,243.389,242.283,-34186.477,6536.632,60642.0,0.564,59.817,217.947,-25405.5,10109.736,-18725.775,8782.234,7462.469,-9680.125,26929.5,12509.359,21096.111,0.944,-0.804,0.889,70.736,0.377,140.844
1563548667.787957,121.5,243.412,242.311,-34175.98,6608.534,60477.5,0.565,59.834,218.961,-25480.5,10073.766,-18712.896,8782.596,7474.969,-9697.0,26909.5,12539.955,21095.857,0.944,-0.805,0.89,70.713,0.583,140.5
1563548671.7912664,121.5,243.435,242.34,-34189.039,6576.452,60558.5,0.565,59.859,218.975,-25481.75,10064.717,-18688.58,8785.234,7476.688,-9692.0,26955.125,12531.958,21073.461,0.944,-0.804,0.889,70.705,0.451,140.453
1563548675.802679,121.5,243.458,242.367,-34206.527,6544.065,60534.5,0.564,59.887,217.995,-25426.75,10042.143,-18802.135,8738.651,7484.469,-9677.625,26913.875,12502.729,21053.332,0.949,-0.801,0.888,70.728,0.54,140.422
1563548679.80142,121.5,243.458,242.369,-34218.414,6477.19,60644.0,0.564,60.124,216.002,-25457.25,10035.218,-18784.27,8729.608,7471.344,-9668.25,26952.625,12491.916,21033.24,0.949,-0.801,0.888,70.726,0.44,139.633
1563548683.887359,121.5,243.439,242.352,-34214.199,6572.789,60651.0,0.564,60.124,218.007,-25370.0,10042.669,-18773.221,8781.791,7474.812,-9681.375,26913.875,12510.523,21032.453,0.948,-0.801,0.889,70.663,0.471,139.156
1563548687.8157206,121.5,243.419,242.333,-34191.996,6531.073,60321.0,0.566,60.111,216.005,-25471.0,10010.361,-18768.225,8709.988,7474.781,-9608.625,26859.5,12533.543,21023.16,0.947,-0.801,0.888,70.216,0.361,139.531
1563548691.8105786,121.5,243.421,242.338,-34172.594,6528.281,60278.5,0.566,60.105,216.002,-25454.75,9999.816,-18783.746,8713.243,7471.656,-9695.125,26752.125,12522.551,21049.111,0.947,-0.801,0.888,70.787,0.512,140.578
1563548695.8165622,121.5,243.473,242.39,-33863.227,6552.108,60221.0,0.566,60.038,217.008,-25346.75,9987.565,-18681.043,8763.128,7462.594,-9648.0,26875.125,12508.022,21079.309,0.946,-0.801,0.888,70.669,0.455,140.078
