timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563487206.5831094,123.5,247.359,247.292,-26772.463,-7698.981,62129.5,0.43,60.172,160.09,-24403.75,13455.023,-15876.152,-6713.016,10539.375,-11580.25,25273.5,17065.588,19653.266,0.971,-0.774,0.81,71.622,0.427,142.688
1563487210.581159,123.5,247.366,247.295,-26521.869,-8058.257,61795.0,0.429,60.157,154.1,-24162.0,13567.293,-15878.229,-6840.335,10309.5,-11551.625,25170.5,16941.26,19698.309,0.964,-0.795,0.812,71.611,0.431,142.789
1563487214.5898128,123.5,247.374,247.297,-26664.605,-7984.671,61814.5,0.433,60.011,152.11,-24217.25,13447.013,-15947.533,-6816.096,10370.375,-11561.375,25198.0,16955.656,19696.689,0.964,-0.787,0.812,71.573,0.442,142.383
1563487218.5924656,123.5,247.377,247.298,-26680.885,-8014.776,61931.0,0.431,60.225,152.121,-24071.125,13489.742,-15961.609,-6808.616,10351.0,-11565.375,25190.5,16912.123,19799.129,0.962,-0.79,0.812,71.641,0.486,142.828
1563487222.604526,123.5,247.361,247.285,-26719.453,-8042.763,61842.5,0.431,60.198,151.133,-24187.875,13477.22,-16034.996,-6785.804,10351.625,-11635.625,24988.25,17016.109,19810.627,0.963,-0.791,0.812,71.643,0.46,142.078
1563487226.6108074,123.5,247.381,247.304,-26727.113,-7977.383,61824.5,0.431,60.178,151.135,-24184.75,13479.971,-15958.795,-6806.194,10369.375,-11631.0,25020.75,17015.15,19836.998,0.962,-0.791,0.81,71.548,0.399,142.125
1563487230.610654,123.5,247.402,247.326,-26739.297,-8043.725,61697.5,0.431,60.179,152.14,-24094.25,13481.076,-15960.988,-6810.866,10423.125,-11616.625,25162.5,16896.506,19829.982,0.963,-0.791,0.811,71.542,0.409,142.461
1563487234.6199102,123.5,247.409,247.332,-26624.441,-8093.596,61754.0,0.433,60.021,154.143,-24103.875,13421.938,-16040.143,-6817.324,10422.25,-11623.5,25191.25,16914.475,19795.711,0.963,-0.786,0.81,71.534,0.48,142.219
1563487238.6220772,123.5,247.42,247.344,-26750.572,-7972.302,61899.5,0.431,60.147,153.154,-24086.875,13394.994,-15992.285,-6833.752,10484.375,-11622.0,25034.5,17118.359,19718.9,0.962,-0.782,0.811,71.549,0.518,142.219
1563487242.6220315,123.5,247.443,247.367,-26601.223,-8043.611,61862.5,0.43,60.038,151.16,-23982.375,13499.957,-15951.311,-6818.922,10405.375,-11606.625,25009.5,16943.959,19816.32,0.961,-0.79,0.807,71.973,0.491,142.016
1563487246.6496744,123.5,247.452,247.382,-27537.85,5994.074,43143.5,0.639,60.114,190.153,-17844.5,4404.017,-14097.597,8641.024,5477.312,-8156.312,19928.0,7011.881,16318.164,0.899,-0.623,0.866,71.782,0.394,142.484
1563487250.634726,123.5,247.567,247.504,-27553.387,2632.91,40004.5,0.686,60.227,139.146,-17806.875,4409.128,-14096.934,6757.616,2871.125,-6983.312,19190.5,5230.297,15739.424,0.937,-0.806,0.895,71.597,0.302,142.297
