timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563541508.2571397,121.0,242.616,241.47,-43386.105,-11017.747,103170.5,0.42,59.834,257.801,-39857.0,23748.229,-27144.076,-9811.304,17053.125,-18185.75,41143.0,29079.182,32760.453,0.972,-0.811,0.832,70.714,0.508,139.93
1563541512.2673354,121.0,242.632,241.493,-43387.398,-11030.062,103075.5,0.42,59.897,257.787,-39930.75,23768.631,-27137.807,-9748.398,17132.375,-18192.0,41180.5,29096.074,32759.039,0.972,-0.811,0.831,70.716,0.622,139.109
1563541516.2734423,121.0,242.653,241.514,-44912.629,-11069.925,104721.5,0.431,59.859,269.765,-41538.0,23757.947,-27040.1,-9853.952,17060.625,-18187.625,42935.0,29192.117,32653.254,0.975,-0.809,0.831,70.186,0.586,139.281
1563541520.2777822,121.0,242.67,241.52,-44888.02,-11040.498,104451.5,0.43,59.759,269.741,-41543.0,23724.908,-27047.354,-9831.762,17060.625,-18202.0,42640.25,29287.971,32667.637,0.973,-0.809,0.832,70.193,0.652,139.547
1563541524.2783725,121.0,242.705,241.553,-43353.535,-11033.35,103278.0,0.42,59.911,259.749,-39767.25,23652.441,-27240.344,-9858.43,17053.25,-18225.125,41120.5,29118.113,32757.787,0.971,-0.811,0.83,70.216,0.672,139.711
1563541528.291247,121.0,242.734,241.59,-43344.082,-10893.061,102877.5,0.422,59.875,259.77,-39773.5,23627.26,-27098.236,-9787.979,17141.125,-18250.75,41111.75,29083.6,32761.25,0.97,-0.811,0.83,70.663,0.629,139.344
1563541532.295111,121.0,242.749,241.613,-43348.91,-10961.653,102423.0,0.422,59.906,259.796,-39827.25,23635.953,-27102.844,-9790.775,17083.0,-18222.625,41128.0,29088.576,32748.613,0.971,-0.811,0.83,70.204,0.668,139.82
1563541536.2925813,121.0,242.746,241.615,-43350.102,-10891.694,102502.5,0.421,59.915,257.812,-39934.5,23605.131,-27207.801,-9670.158,17097.875,-18201.375,40834.5,29179.936,32717.676,0.971,-0.811,0.83,70.203,0.621,139.07
1563541540.2988062,120.5,242.713,241.591,-43748.059,-11096.844,103343.5,0.423,59.858,257.825,-39920.75,23607.541,-27464.973,-9694.632,17071.625,-18443.625,40787.5,29180.711,33164.945,0.97,-0.811,0.831,70.194,0.637,139.555
1563541544.3408225,121.0,242.697,241.569,-45526.473,-11469.983,105357.0,0.43,59.993,267.841,-41489.0,23767.928,-27412.812,-10062.445,17095.5,-18451.125,42818.0,29233.609,33040.574,0.969,-0.812,0.831,70.667,0.684,139.43
1563541548.3049533,121.0,242.726,241.594,-43723.367,-11147.26,103266.5,0.421,59.991,257.837,-39765.75,23624.248,-27512.316,-9738.43,17122.375,-18483.625,41053.5,29207.553,33032.836,0.969,-0.811,0.831,70.628,0.661,139.43
1563541552.3115914,121.0,242.754,241.627,-43713.664,-11094.354,103206.0,0.423,59.781,259.829,-39709.75,23658.805,-27518.715,-9665.261,17106.0,-18495.5,41078.5,29232.545,33056.672,0.969,-0.811,0.83,70.107,0.498,139.938
1563541556.3145552,121.0,242.776,241.655,-43713.602,-11146.708,103109.0,0.423,59.784,257.83,-39915.75,23620.145,-27508.889,-9739.716,17026.75,-18468.625,41079.75,29069.875,33265.742,0.969,-0.811,0.831,70.132,0.597,139.75
1563541560.3232086,121.0,242.776,241.659,-43457.684,-11133.322,103021.0,0.421,59.969,257.852,-39787.0,23586.645,-27497.744,-9676.872,17063.5,-18484.25,40796.25,29159.945,33265.609,0.969,-0.811,0.83,70.634,0.59,139.719
1563541564.3242888,121.0,242.764,241.644,-45496.125,-11471.735,105409.5,0.432,59.791,267.864,-41516.5,23787.137,-27283.484,-10174.077,17025.625,-18456.75,42784.25,29255.713,32789.473,0.973,-0.812,0.831,70.13,0.531,139.633
1563541568.335041,120.5,242.727,241.59,-45241.684,-11303.41,104616.0,0.431,59.926,267.867,-41582.75,23715.697,-27298.566,-9916.407,16899.0,-18542.25,42499.5,29156.459,33020.098,0.976,-0.813,0.828,70.684,0.653,139.156
1563541572.3402846,120.5,242.696,241.559,-43440.906,-11060.584,103363.0,0.421,59.95,257.875,-39858.25,23588.066,-27515.939,-9667.073,17039.75,-18452.375,40713.75,29159.912,33001.801,0.973,-0.811,0.831,70.662,0.637,139.148
1563541576.3470898,121.0,242.696,241.57,-43453.082,-11119.664,103146.0,0.421,59.94,257.873,-39857.0,23702.4,-27393.094,-9673.475,17053.5,-18464.25,40797.5,29275.459,33024.258,0.969,-0.812,0.831,70.655,0.692,139.117
1563541580.3490045,120.5,242.684,241.564,-43455.871,-11057.115,103340.5,0.421,59.919,257.871,-39922.0,23708.883,-27410.816,-9614.756,17098.375,-18455.5,40783.75,29276.838,33042.742,0.969,-0.811,0.832,70.152,0.64,139.867
1563541584.3618646,121.0,242.69,241.575,-43432.461,-11014.072,103318.0,0.42,59.775,259.884,-39862.25,23728.441,-27173.055,-9646.229,17120.25,-18468.625,40782.5,29297.143,32831.695,0.971,-0.811,0.827,70.96,0.688,139.242
1563541588.3675096,121.0,242.695,241.579,-43180.805,-11040.321,103325.5,0.418,59.887,259.883,-39931.0,23715.418,-27061.645,-9656.047,17144.625,-18478.625,40780.0,29285.914,32869.965,0.969,-0.811,0.827,70.31,0.585,139.039
1563541592.3748784,121.0,242.712,241.589,-44987.867,-11402.564,104717.0,0.429,59.784,267.885,-41657.75,23699.637,-27110.275,-10036.63,17099.75,-18476.75,42577.0,29287.961,32947.285,0.969,-0.816,0.824,70.269,0.668,139.773
1563541596.3782604,121.0,242.748,241.611,-44728.562,-11191.023,104590.0,0.427,59.942,269.901,-41665.5,23820.871,-27020.811,-9767.58,17075.5,-18483.625,42583.25,29250.295,33017.977,0.973,-0.813,0.824,70.225,0.656,139.062
1563541600.3833022,120.5,242.707,241.569,-43202.852,-11143.634,103189.0,0.418,59.752,261.902,-39687.5,23705.906,-27126.447,-9776.584,17041.75,-18437.375,40766.25,29285.746,32927.469,0.969,-0.815,0.825,70.289,0.62,139.844
1563541604.510338,120.5,242.64,241.509,-43204.176,-11012.936,102903.5,0.42,59.776,261.915,-39687.5,23694.988,-27111.941,-9646.852,16979.125,-18545.375,40717.5,29263.85,32880.445,0.969,-0.815,0.825,70.322,0.613,139.023
1563541608.4060428,121.0,242.661,241.537,-42950.82,-11064.812,102773.5,0.42,59.759,259.92,-39611.25,23788.135,-27102.709,-9652.846,17037.125,-18439.25,40798.75,29225.867,32891.074,0.969,-0.816,0.824,70.785,0.711,139.898
1563541612.416667,121.0,242.696,241.577,-42944.637,-11001.21,102665.5,0.419,59.75,259.95,-39603.75,23774.537,-27070.77,-9587.269,17076.375,-18473.625,40801.25,29207.434,32879.16,0.969,-0.812,0.828,70.748,0.582,139.922
1563541616.4316535,120.5,242.543,241.424,-41704.703,-11268.766,111629.0,0.37,59.976,307.976,-41505.25,28156.771,-27852.516,-9523.019,19323.5,-21106.375,42860.5,34092.934,34872.84,0.974,-0.823,0.801,70.137,0.624,139.414
1563541620.443669,120.5,242.427,241.309,-42266.543,-11220.578,111476.5,0.379,59.967,299.982,-41976.5,27409.436,-27919.666,-9695.555,19178.375,-20714.125,42951.0,33406.457,34731.332,0.976,-0.818,0.804,70.327,0.62,139.531
1563541624.4473321,120.5,242.378,241.259,-42263.207,-11170.4,111313.5,0.381,59.826,299.964,-41755.25,27421.252,-27908.523,-9769.811,19090.375,-20590.5,43007.0,33434.012,34724.43,0.976,-0.818,0.808,70.067,0.659,139.945
1563541628.450886,121.0,242.439,241.319,-42241.215,-11159.877,111311.0,0.379,59.998,299.945,-41819.0,27435.842,-27936.385,-9748.104,19259.0,-20658.625,42846.0,33467.031,34786.293,0.976,-0.818,0.803,70.942,0.739,139.344
1563541632.452635,121.0,242.527,241.406,-42467.68,-11156.448,111263.5,0.379,59.98,299.942,-41902.75,27302.613,-28028.715,-9728.642,19233.375,-20666.75,42876.0,33453.902,34762.0,0.975,-0.817,0.802,70.875,0.692,139.062
1563541636.456956,121.0,242.576,241.454,-42462.969,-11158.052,111411.0,0.381,59.765,299.934,-41907.75,27297.189,-28025.059,-9735.443,19261.5,-20672.375,42896.0,33446.555,34762.039,0.975,-0.818,0.802,70.379,0.566,139.141
1563541640.4663672,121.0,242.619,241.497,-42443.605,-11148.824,111203.5,0.379,59.948,299.948,-41929.0,27443.037,-27818.521,-9787.872,19257.125,-20688.625,42881.0,33480.836,34811.938,0.975,-0.818,0.802,70.357,0.586,139.508
1563541644.4758365,121.0,242.638,241.514,-42449.375,-11160.582,111221.0,0.379,59.99,299.958,-41877.75,27448.262,-27941.092,-9739.448,19279.0,-20699.875,42886.0,33493.469,34813.977,0.976,-0.818,0.802,70.897,0.629,139.453
