timestamp,Frequency,VAs Phase C,Symmetrical Component Magnitude - Seq
1563494665.5599697,59.84,15777.667,140.945
1563494669.6360471,59.766,15797.734,141.234
1563494673.6421607,59.865,15783.021,141.164
1563494677.5753024,59.889,15754.553,141.312
1563494681.522116,59.97,15798.768,141.547
1563494686.0435226,59.8,15795.775,141.211
1563494689.5210705,59.907,15778.856,140.695
1563494693.5075839,59.814,15781.143,140.953
1563494697.5273874,59.931,10562.358,141.086
1563494701.6558812,59.769,10464.859,141.633
1563494705.5884159,59.821,10380.798,141.055
1563494709.5762756,59.781,10407.998,141.508
1563494713.5967069,59.798,10420.937,140.555
1563494717.5167134,59.867,10400.627,140.32
1563494721.7237053,59.96,10402.897,140.508
1563494725.7200816,59.999,10415.104,140.812
1563494729.723662,59.937,10399.483,140.562
1563494733.689624,59.76,10399.682,140.32
1563494737.575746,59.757,10356.459,140.133
1563494741.740169,59.937,10395.873,140.5
1563494745.7033346,59.931,10405.321,140.992
1563494749.6087453,59.962,10419.979,140.578
1563494753.71329,59.798,10397.128,140.406
1563494757.753716,59.75,10431.635,140.258
1563494761.668056,59.982,10376.717,140.523
1563494765.7594655,59.792,10430.652,140.133
1563494769.716438,59.876,10371.138,140.094
1563494773.600094,59.772,10696.37,140.656
1563494777.79219,59.818,10683.812,141.477
1563494781.7255883,59.804,10626.372,140.961
1563494785.6184335,59.959,10652.916,141.32
1563494789.6660905,59.808,10571.649,141.0
1563494793.6138012,59.759,10615.444,140.023
1563494797.6679344,59.886,10566.145,140.273
1563494801.633801,59.839,10567.04,140.617
1563494805.8834918,59.94,10560.649,140.336
1563494809.646487,59.813,10567.691,140.008
1563494813.6573718,59.775,10612.865,140.703
1563494817.6723292,59.975,10602.073,140.203
1563494821.6694646,59.973,10568.059,140.836
1563494825.652617,59.857,10568.583,140.836
1563494829.6660233,59.806,10596.624,141.945
1563494833.6602561,59.849,10569.105,141.078
1563494837.690874,60.044,10612.729,141.344
1563494841.6921444,60.232,10594.241,141.281
1563494845.686954,60.2,10589.458,141.18
1563494849.7106726,60.014,10569.549,141.977
1563494853.6785448,60.064,10619.263,141.008
1563494857.6913733,60.007,10569.733,141.141
1563494861.6896963,60.092,10578.645,141.867
1563494865.8747394,60.111,10563.892,141.5
1563494869.7112215,60.188,10592.831,141.0
1563494873.7162786,60.062,10596.469,141.125
1563494877.7191556,60.073,10601.446,141.883
1563494881.7465386,60.182,10571.864,141.375
1563494885.731147,60.026,10572.145,141.07
1563494889.7469575,60.066,10562.281,141.891
1563494893.84308,60.059,10612.013,140.844
1563494897.779593,60.206,10547.965,140.289
1563494901.8090355,60.241,10529.945,140.633
1563494905.7881622,60.223,10546.528,141.453
1563494909.7669902,60.088,10505.747,141.609
1563494913.762282,60.024,10592.407,141.234
1563494917.7791345,60.237,10545.803,141.258
1563494921.8157537,60.175,10546.323,141.891
1563494926.0492704,60.172,10516.579,140.977
1563494929.7902377,60.08,10545.071,140.836
1563494933.825416,60.055,10528.386,140.016
1563494937.8030446,60.006,10498.489,140.273
1563494941.8635464,60.025,10545.93,140.586
1563494945.8186915,60.127,10556.578,140.273
1563494949.8427217,60.212,10525.522,140.594
1563494953.8627417,59.93,10545.74,140.648
1563494957.8427424,59.761,10556.438,140.242
1563494962.1484516,59.973,10551.517,140.398
1563494965.8454027,59.761,10526.078,140.023
1563494969.8605008,59.765,10558.16,140.289
1563494973.8696601,59.966,10461.647,140.18
1563494977.8799758,59.788,10352.311,140.445
1563494981.906412,59.883,10363.895,140.133
1563494986.0452209,59.775,10331.843,140.492
1563494989.880935,59.818,10351.254,140.258
1563494993.920959,59.925,10362.493,141.383
1563494997.9080513,59.769,10365.438,141.68
1563495001.8981714,59.933,10329.924,140.305
1563495005.928018,60.0,10362.691,141.008
1563495009.9116943,60.036,10364.902,141.805
1563495013.9086947,60.014,10365.047,141.07
1563495017.957413,60.084,10333.921,141.602
1563495021.9342535,60.242,10335.901,141.281
1563495025.945518,60.032,10334.658,141.031
1563495029.9521232,60.091,10365.359,141.633
1563495033.9491389,60.124,10334.671,141.789
1563495037.9551723,60.05,10366.945,141.234
1563495041.962292,60.218,10336.825,141.086
1563495046.4269106,60.135,10356.859,141.281
1563495050.052111,60.234,10366.75,140.055
1563495053.979792,60.194,10304.544,140.211
1563495057.992832,60.14,10359.378,140.773
1563495061.9856632,60.07,10364.736,140.789
1563495066.008431,60.13,10357.41,141.461
1563495069.998974,60.092,10336.594,141.516
1563495074.0180297,60.167,10334.038,141.57
1563495078.2038128,60.105,10321.63,141.82
1563495082.0724778,60.032,10350.025,141.859
1563495086.0377054,60.162,10365.311,141.852
1563495090.027235,60.185,10271.955,141.516
1563495094.019622,60.085,10306.346,141.891
1563495098.0193481,60.149,10365.811,141.57
1563495102.03312,60.206,10304.154,141.016
1563495106.192025,60.003,9477.127,141.133
1563495110.0449321,60.132,9471.418,141.133
1563495114.0459816,60.175,9438.166,141.609
1563495118.0662918,60.004,9459.443,141.516
1563495122.0529366,60.069,10237.363,141.57
1563495126.057704,60.071,13577.458,140.484
1563495130.0753968,60.153,13601.484,140.414
1563495134.0985463,60.22,13669.227,140.07
1563495138.0794568,60.028,13556.352,140.969
1563495142.087369,60.024,13531.704,140.844
1563495146.101703,60.184,13611.725,140.992
1563495150.1078427,60.225,13617.23,140.484
1563495154.1160243,60.111,13596.26,140.234
1563495158.1237223,60.232,13630.002,140.078
1563495162.1447253,60.055,13626.779,140.516
1563495166.4268615,60.138,13596.038,140.961
1563495170.1473637,60.09,13599.881,140.609
1563495174.1716056,60.062,13589.656,140.805
1563495178.2918034,60.164,13512.624,140.32
1563495182.1571965,60.025,13524.797,140.844
1563495186.179897,60.096,13523.994,140.953
1563495190.271726,60.001,13550.416,140.906
1563495194.2596323,60.162,13621.42,140.016
1563495198.182299,60.018,13628.174,140.523
1563495202.1725338,60.098,13604.049,140.148
1563495206.2238793,60.159,13577.682,140.359
1563495210.1961157,60.029,13579.525,140.305
1563495214.2128308,60.22,13592.29,140.766
1563495218.241724,60.129,13573.672,140.906
1563495222.2345679,60.196,13602.225,140.008
1563495226.4415052,60.09,13625.961,140.172
1563495230.2334793,60.144,13604.096,140.594
1563495234.2524633,60.133,13628.912,140.25
1563495238.248477,60.062,13577.295,140.922
1563495242.226432,60.203,13599.809,140.742
1563495246.2387564,60.129,13623.783,140.797
1563495250.2413173,60.141,13570.036,140.094
1563495254.242711,60.201,12954.312,140.086
1563495258.240725,60.004,12921.266,140.352
1563495262.29857,60.219,12864.192,140.164
1563495266.2728891,60.219,12893.852,140.398
1563495270.353637,60.161,12884.879,140.219
1563495274.2794886,60.115,12900.219,140.523
1563495278.292457,60.152,12922.506,140.047
1563495282.2965891,60.244,12920.783,140.828
1563495286.5453725,60.15,12907.172,140.625
1563495290.3003857,60.005,12893.771,140.812
1563495294.4009426,60.136,12867.185,140.797
1563495298.3040166,60.141,12865.702,140.758
1563495302.3911073,60.19,12894.221,140.398
1563495306.3316286,60.091,12907.98,140.836
1563495310.3572109,60.071,12918.919,140.438
1563495314.354281,60.059,12905.592,140.578
1563495318.3361936,60.234,12919.371,140.586
1563495322.3366199,60.092,12865.144,140.781
1563495326.3545287,60.137,12976.468,140.961
1563495330.3433974,60.11,12934.578,140.477
1563495334.421852,60.081,12952.913,140.883
1563495338.382141,60.19,17142.613,140.844
1563495342.3737726,60.119,17166.539,140.43
1563495346.5508015,60.204,17381.424,140.422
1563495350.4664357,60.096,17502.471,140.32
1563495354.3933473,60.142,17565.082,140.141
1563495358.4097304,60.169,17567.898,140.008
1563495362.4029362,60.035,17632.811,140.461
1563495366.4569716,60.013,17626.27,140.07
1563495370.4145665,60.015,17770.734,140.633
1563495374.4496396,60.236,17748.914,140.016
1563495378.40206,60.184,17558.393,140.641
1563495382.4204586,60.021,17644.285,140.352
1563495386.4184256,60.072,17653.955,140.266
1563495390.4453363,59.792,17791.896,140.703
1563495394.4878755,59.971,17671.979,140.102
1563495398.4590154,59.93,17767.643,140.008
1563495402.4805226,59.994,17672.096,140.641
1563495406.515129,59.876,17726.652,140.508
1563495410.4477417,59.822,17754.316,140.828
1563495414.4694576,59.895,17710.016,140.602
1563495418.5210612,59.789,17839.668,140.93
1563495422.4963992,59.799,17830.834,140.984
1563495426.4873695,59.958,17820.121,140.773
1563495430.4936159,59.844,17940.195,140.516
1563495434.5060647,59.851,17968.637,140.891
1563495438.5059366,59.879,17997.992,140.906
1563495442.5170636,59.939,17972.74,140.055
1563495446.5018413,59.984,17954.928,140.812
1563495450.5358245,59.946,18039.607,140.258
1563495454.5056992,59.751,18007.447,140.422
1563495458.5399806,59.847,17976.482,140.039
1563495462.6003242,59.888,18022.309,140.102
1563495466.7453003,59.882,17937.65,140.602
1563495470.5774238,59.85,18090.648,140.141
1563495474.5382116,59.967,18152.107,140.062
1563495478.5578823,59.961,18118.828,140.086
1563495482.5553129,59.796,18151.219,140.719
1563495486.5933528,59.953,18025.883,140.461
1563495490.5776684,59.916,18102.256,140.828
1563495494.638933,59.92,18090.643,140.969
1563495498.570616,59.839,18151.182,140.586
1563495502.5854697,59.946,18095.213,140.172
1563495506.5809388,59.931,12481.947,141.492
1563495510.588421,59.85,12511.966,141.469
1563495514.6160107,59.974,12486.324,141.047
1563495518.6296532,59.811,12519.197,141.594
1563495522.6020617,59.788,12506.87,141.727
1563495526.6162486,59.76,12604.707,141.258
1563495530.6323256,59.807,12519.401,141.844
1563495534.6619277,59.758,12521.609,140.055
1563495538.6154714,59.847,12528.366,140.242
1563495542.6366155,59.787,12516.821,140.336
1563495546.6373494,59.792,12509.005,140.016
1563495550.6880705,59.992,12419.87,140.523
1563495554.6497788,59.917,12453.335,140.305
1563495558.6771913,59.784,12452.6,140.547
1563495562.6663997,59.825,12530.088,140.18
1563495566.668515,59.84,12503.254,140.602
1563495570.700352,59.756,12477.86,140.953
1563495574.6846836,59.763,12539.788,141.445
1563495578.6893666,59.772,12454.879,140.578
1563495582.8752298,60.141,12477.326,140.0
1563495586.747789,60.005,12455.783,140.898
1563495590.7039824,59.839,12463.886,140.875
1563495594.7142878,59.984,12422.107,140.453
1563495598.7195313,59.82,12456.294,140.312
1563495602.7168114,59.97,12468.617,140.297
1563495606.723347,59.903,12416.25,140.062
1563495610.7471268,59.975,12423.077,140.766
1563495614.8019106,59.905,12489.009,140.695
1563495618.749488,59.822,12863.986,140.047
1563495622.7856612,59.853,12798.923,140.828
1563495626.7743635,59.836,12779.854,140.07
1563495630.7672162,59.757,12738.32,140.695
1563495634.7838926,59.76,12740.403,141.414
1563495638.7932885,59.798,12781.189,141.438
1563495642.872969,59.949,12788.594,140.594
1563495646.867455,60.073,12746.764,140.742
1563495650.8040733,59.781,12753.158,140.523
1563495654.8182018,59.903,12745.164,141.43
1563495658.8396225,59.888,12745.207,141.453
1563495662.8266094,60.2,12748.474,141.797
1563495666.8450322,59.922,12764.399,140.539
1563495670.8448079,59.777,12740.216,141.922
1563495674.8396633,59.905,12749.107,141.602
1563495678.9688165,59.969,12760.51,141.383
1563495682.87556,59.989,12771.021,141.242
1563495686.8670807,59.756,12753.475,141.742
1563495690.8782818,59.908,12791.939,141.617
1563495694.9010165,59.981,12739.25,141.055
1563495698.9246657,59.825,12745.645,141.859
1563495703.0106323,59.829,12798.807,141.883
1563495706.9554982,59.98,12744.816,141.789
1563495710.971669,59.896,12747.651,141.352
1563495714.9199605,59.898,12821.023,141.195
1563495718.9153874,59.771,12746.491,141.766
1563495722.9328532,59.95,12813.279,141.516
1563495726.928206,59.899,12760.457,141.758
1563495731.0021286,59.766,12746.066,141.336
1563495734.9452403,59.948,12747.256,141.539
1563495738.966856,59.837,12633.103,141.656
1563495743.2630477,59.865,12566.903,141.805
1563495747.0401564,59.864,12552.381,141.922
1563495750.9532793,59.837,12564.002,141.109
1563495754.9621623,59.831,12551.724,141.516
1563495758.9831154,59.927,12550.483,141.016
1563495763.1507807,59.775,12586.332,141.953
1563495767.0716662,59.972,12550.128,141.719
1563495771.0056658,59.856,12552.574,141.32
1563495775.004657,59.872,12566.141,141.805
1563495779.002014,59.815,12484.448,141.398
1563495783.0130346,59.794,12554.655,141.602
1563495787.0306587,59.831,12579.959,141.656
1563495791.0215323,59.752,12532.99,140.523
1563495795.0208046,59.774,12489.768,141.078
1563495799.2478056,59.95,12585.523,141.453
1563495803.0635352,59.763,12592.42,141.547
1563495807.0554116,59.861,12555.183,141.82
1563495811.057071,59.8,12623.111,141.133
1563495815.042009,59.898,12550.809,141.18
1563495819.061605,59.878,12360.787,141.305
1563495823.2818496,59.966,12297.766,141.781
1563495827.0593102,59.903,12295.832,141.484
1563495831.0654292,59.795,12300.121,141.18
1563495835.5574632,59.935,12341.997,141.867
1563495839.085041,59.897,9665.222,141.969
1563495843.085323,59.95,9621.014,141.086
1563495847.1238766,59.923,9605.132,141.031
1563495851.0908291,59.922,9612.645,141.141
1563495855.5931273,59.902,9651.819,141.195
1563495859.0956614,59.908,9611.254,141.938
1563495864.1772943,59.783,9601.344,141.328
1563495867.1254723,59.97,9629.537,141.703
1563495871.13447,59.796,9560.796,141.961
1563495875.122016,59.973,9547.505,141.344
1563495879.1227918,59.956,9639.98,141.766
1563495883.2739553,59.802,9552.112,141.852
1563495887.1311688,59.977,9546.3,141.359
1563495891.141115,59.814,9489.549,141.516
1563495895.1933405,59.998,9442.352,141.781
1563495899.180685,59.892,9423.271,141.352
1563495903.1541746,59.805,9430.145,141.805
1563495907.1667724,59.75,9421.213,141.43
1563495911.169272,59.948,9446.01,141.359
1563495915.1766605,59.838,9427.489,141.195
1563495919.1821918,59.944,9441.396,141.398
1563495923.184245,59.752,9469.213,141.086
1563495927.2178903,59.932,9423.104,141.562
1563495931.193257,59.994,9466.025,141.781
1563495935.2267203,59.858,9447.322,141.109
1563495939.2036664,59.975,9422.575,141.023
1563495943.3981063,59.948,9456.637,141.211
1563495947.2252183,59.844,9409.813,141.938
1563495951.2182386,59.83,9430.234,141.992
1563495955.2285914,59.787,9422.721,141.727
1563495959.2369177,59.874,9410.501,141.125
1563495963.2323592,59.775,9421.858,141.18
1563495967.2850418,59.803,9409.979,141.281
1563495971.251306,59.874,9428.807,140.586
1563495975.2550085,59.756,9455.115,141.383
1563495979.2701945,59.779,9442.092,141.422
1563495983.2640972,59.791,9429.131,141.609
1563495987.2922933,59.973,9401.592,141.539
1563495991.304706,59.75,9446.134,140.875
1563495995.289666,59.776,9428.723,140.859
1563495999.3255293,59.814,9429.857,140.602
1563496003.3972743,59.989,9454.847,140.641
1563496007.3079422,59.937,9440.165,141.367
1563496011.3987904,59.865,9375.909,141.688
1563496015.3130403,59.809,9356.909,141.547
1563496019.3328688,59.945,9407.702,141.25
1563496023.3203466,59.767,9379.896,141.562
1563496027.332422,59.804,9363.177,141.07
1563496031.312337,59.755,9390.704,141.086
1563496035.3902283,59.807,9382.801,140.609
1563496039.3565147,59.909,9375.062,141.555
1563496043.3573768,59.862,9390.352,141.078
1563496047.3455591,59.773,9363.509,141.406
1563496051.3775585,59.925,9398.434,141.898
1563496055.3647907,59.762,9345.3,141.586
1563496059.3976808,60.039,9365.768,141.68
1563496063.5417278,60.037,9355.455,141.789
1563496067.4369373,60.112,9392.771,141.656
1563496071.427907,60.024,9385.799,141.555
1563496075.4070015,60.034,9359.55,141.367
1563496079.3909435,60.026,14021.531,141.773
1563496083.414909,60.177,14040.119,141.656
1563496087.841234,60.072,14116.312,141.883
1563496091.4157271,60.085,14087.398,141.898
1563496095.4377558,60.189,14169.832,141.094
1563496099.4776957,60.208,14257.003,141.633
1563496103.416802,60.004,14214.69,141.812
1563496107.4341638,60.151,14271.402,141.227
1563496111.4388306,60.126,14217.871,141.625
1563496115.4588509,60.118,14214.51,141.977
1563496119.4346335,60.134,14233.137,141.781
1563496123.5369442,60.055,13557.086,141.5
1563496127.4930706,60.108,13550.037,141.617
1563496131.5106547,60.089,13608.84,141.969
1563496135.4801245,60.217,13605.507,141.219
1563496139.5155485,60.114,13575.758,141.242
1563496143.4906225,60.053,13609.967,141.898
1563496147.488749,60.023,13616.247,141.969
1563496151.4946945,60.18,13584.335,141.82
1563496155.5171804,60.113,13578.18,141.633
1563496159.5121403,60.126,13587.08,141.25
1563496163.5286767,60.079,13574.189,141.719
1563496167.5595326,60.087,17292.332,141.234
1563496171.5148797,60.073,15848.126,141.672
1563496175.6132078,60.148,15808.281,141.891
1563496179.6044655,60.248,15857.139,141.641
1563496183.7075083,60.134,15855.499,141.32
1563496187.5576982,60.177,15828.857,141.203
1563496191.5606964,60.124,15831.744,141.367
1563496195.5998125,60.236,15855.71,141.062
1563496199.5737007,60.129,15852.223,141.625
1563496203.5873127,60.023,15917.726,141.57
1563496207.572813,60.182,15857.15,141.766
1563496211.6035297,60.176,15825.846,141.945
1563496215.5854478,60.241,15871.229,141.219
1563496219.6058908,60.047,15831.536,141.078
1563496223.6057606,60.236,15826.419,141.266
1563496227.6545687,59.98,15870.988,141.43
1563496231.6071572,59.933,15832.569,140.398
1563496235.62551,59.951,15791.619,141.719
1563496239.6271405,59.825,15761.873,141.734
1563496244.053279,59.856,15786.91,141.141
1563496247.6376405,59.959,15787.08,141.93
1563496251.6404479,59.981,15871.574,141.141
1563496255.6470144,60.118,15812.133,141.625
1563496259.7044587,60.173,15859.843,141.562
1563496263.6604645,60.044,15871.543,141.531
1563496267.6797187,60.141,15852.464,141.328
1563496271.6789467,60.061,15808.715,141.25
1563496275.742656,60.124,15850.913,141.938
1563496279.7235446,60.169,15836.482,141.07
1563496283.6801136,60.013,15809.758,141.492
1563496287.741639,60.088,15744.813,141.602
1563496291.7027202,60.171,15813.076,141.219
1563496295.7264307,60.235,15853.204,141.836
1563496299.7060642,60.241,15808.452,141.188
1563496304.8902009,59.999,15851.062,141.133
1563496307.7425418,59.962,15870.08,141.133
1563496311.7348688,59.787,15847.623,141.586
1563496315.7392132,59.868,15815.954,141.703
1563496319.7577074,59.987,15853.109,141.125
1563496323.7613156,59.846,15845.577,141.188
1563496327.7797258,59.891,15816.032,141.602
1563496331.7623715,59.897,15819.777,141.297
1563496335.7828119,59.818,15846.186,141.641
1563496339.7752967,59.85,15850.41,141.352
1563496343.80506,59.985,15851.13,141.008
1563496347.8015409,59.865,15845.864,141.383
1563496351.786723,59.899,15819.196,141.766
1563496355.7989044,59.854,15822.779,141.359
1563496359.7965777,59.836,15815.975,141.938
1563496364.052554,59.819,15849.616,141.992
1563496367.8316402,59.8,15790.824,141.195
1563496371.8432837,59.942,15747.486,141.234
1563496375.8420246,60.108,15851.61,141.5
1563496379.828585,60.003,10350.516,141.922
1563496383.84328,60.195,10343.324,141.117
1563496387.8389897,60.044,10343.174,141.008
1563496391.8869712,60.183,10358.746,141.203
1563496395.8522935,60.235,10343.151,141.625
1563496399.8721595,59.976,10313.252,141.688
1563496403.9001622,59.772,10309.877,141.305
1563496407.882052,59.994,10309.949,141.906
1563496411.9212253,59.886,10344.938,141.141
1563496415.9072926,59.917,10357.889,141.891
1563496419.8909357,59.939,10340.656,141.586
1563496424.0462117,59.987,10367.882,141.375
1563496427.909068,59.855,10307.248,141.477
1563496431.9078207,59.796,10350.32,141.117
1563496435.90338,59.914,10340.408,141.469
1563496439.9070027,59.905,10366.995,141.328
1563496443.9185913,59.758,10306.587,141.875
1563496447.9846556,59.905,10367.716,141.82
1563496451.9332755,59.942,10341.705,141.266
1563496455.9717114,59.938,10308.01,141.109
1563496459.9432096,59.884,10309.497,141.062
1563496463.9533782,59.817,10660.881,141.305
1563496467.962983,59.965,10565.031,141.461
1563496471.962736,59.902,10597.328,141.07
1563496476.1912549,59.906,10577.432,141.836
1563496480.01651,59.94,10562.962,141.555
1563496484.218871,59.894,10570.423,141.586
1563496488.0234628,59.901,10613.648,141.867
1563496492.016795,60.241,10544.85,141.195
1563496496.055997,60.179,10508.116,141.391
1563496500.0026684,60.1,10614.018,141.57
1563496504.0073502,60.03,10505.097,141.391
1563496508.0378325,60.122,10600.125,141.984
1563496512.0364418,60.155,10562.432,141.891
1563496516.0551083,60.218,10597.703,141.992
1563496520.0520859,60.174,10576.249,141.203
1563496524.053111,60.088,10604.848,141.695
1563496528.06923,60.214,10546.056,141.516
1563496532.0497148,60.149,10508.132,141.43
1563496536.0936427,59.884,10534.116,141.25
1563496540.0671804,59.938,10543.171,141.086
1563496544.2194116,59.878,10531.782,141.461
1563496548.0804684,59.852,10549.282,141.867
1563496552.1103244,59.883,10556.996,141.945
1563496556.089188,59.88,10536.123,141.039
1563496560.091737,59.91,10443.518,141.156
1563496564.1119325,59.957,10480.828,141.109
1563496568.09579,59.909,10442.76,141.82
1563496572.1114593,59.863,10549.738,141.852
1563496576.103395,59.759,10537.406,141.344
1563496580.1581042,59.868,10442.406,141.484
1563496584.1254091,59.867,10492.356,141.609
1563496588.148054,59.942,10455.814,141.422
1563496592.1354096,59.876,10480.027,141.844
1563496596.1399145,59.833,10432.124,141.258
1563496600.1455567,59.93,10454.607,141.977
1563496604.3884597,59.924,10438.864,141.891
1563496608.197646,59.987,10471.75,141.906
1563496612.1584466,59.945,10518.632,141.156
1563496616.167901,60.114,10482.837,141.148
1563496620.1795382,60.11,10450.004,141.961
1563496624.181904,60.137,10456.769,141.867
1563496628.174904,60.151,10484.128,141.461
1563496632.2125676,60.112,10558.909,141.578
1563496636.2008176,60.126,10457.154,141.266
1563496640.2108195,60.18,10449.539,141.477
1563496644.2214205,60.146,10472.105,141.57
1563496648.2162023,60.034,8713.232,141.117
1563496652.2256978,60.224,8664.216,141.406
1563496656.2388031,60.049,8689.268,141.133
1563496660.2337196,60.233,8645.988,141.172
1563496664.387392,60.215,8630.21,141.195
1563496668.2524788,60.033,8561.35,141.367
1563496672.2540367,60.158,8562.398,141.586
1563496676.2900102,60.12,8494.946,141.102
1563496680.2897646,60.076,8522.945,141.57
1563496684.2635727,60.219,8562.271,141.672
1563496688.2912128,60.155,8535.479,141.703
1563496692.3108304,60.248,8539.344,141.781
1563496696.286409,60.123,8533.81,141.961
1563496700.2922473,60.123,8466.704,141.508
1563496704.2901711,60.22,8498.382,141.945
1563496708.3419967,60.052,8478.064,141.859
1563496712.305543,60.179,8453.684,141.547
1563496716.3266766,60.04,8476.919,141.219
1563496720.3885918,60.153,8483.764,141.82
1563496724.5605862,60.224,8475.732,141.125
1563496728.3247902,60.19,8564.238,141.453
1563496732.3341877,60.209,8536.767,141.289
1563496736.3736749,60.15,8549.192,141.375
1563496740.3414881,60.029,8572.257,141.852
1563496744.3434963,60.222,8543.168,141.773
1563496748.3485165,60.054,12032.162,141.969
1563496752.370791,60.109,12159.541,141.047
1563496756.4142375,60.099,12032.796,141.82
1563496760.362192,60.184,11967.917,141.008
1563496764.3697808,60.139,11984.412,141.508
1563496768.3717978,60.001,12066.258,141.266
1563496772.7380261,60.155,12076.081,141.547
1563496776.3783023,60.131,12082.123,141.422
1563496780.391555,60.14,12038.742,141.742
1563496784.5577352,60.137,12078.229,141.555
1563496788.405529,60.141,12039.783,141.938
1563496792.4220977,60.235,12066.244,141.828
1563496796.4314625,60.164,12085.381,141.117
1563496800.4189708,60.149,12039.459,141.508
1563496804.4414096,60.043,12047.896,141.281
1563496808.4239519,60.225,12038.409,141.203
1563496812.4435143,60.247,12048.805,141.281
1563496816.4334757,60.228,12036.434,141.211
1563496820.5227764,60.021,12036.826,141.258
1563496824.4686196,60.155,12071.669,141.188
1563496828.4908302,60.166,12056.075,141.641
1563496832.4447117,60.15,12084.717,141.914
1563496836.4748166,60.157,12064.341,141.211
1563496840.462276,60.1,12049.015,141.727
1563496844.8946078,60.123,12081.886,141.469
1563496848.4938443,60.09,12052.616,141.938
1563496852.4943032,60.216,12053.588,141.016
1563496856.5259645,60.16,12038.57,141.602
1563496860.537316,60.217,12074.913,141.656
1563496864.502448,60.143,12055.204,141.977
1563496868.5207572,60.073,12066.483,141.273
1563496872.5431526,60.179,12050.923,141.336
1563496876.5246024,60.178,12003.076,141.039
1563496880.5295696,60.018,12059.367,141.273
1563496884.5249126,60.198,12068.939,141.102
1563496888.5538974,60.017,12041.877,141.547
1563496892.5443592,60.086,12042.673,141.266
1563496896.5585809,60.219,12050.423,141.906
1563496900.5807607,60.219,12042.806,141.523
1563496904.8925476,60.188,12078.027,141.266
1563496908.5864017,60.187,11982.584,141.5
1563496912.578463,60.199,11989.375,141.969
1563496916.5989554,59.797,11982.798,141.039
1563496920.589695,59.92,12071.803,141.359
1563496924.5872822,59.753,12034.5,141.828
1563496928.6047685,59.778,11974.945,141.172
1563496932.6453438,59.959,12059.799,141.508
1563496936.6094186,59.986,12090.857,141.781
1563496940.6145136,59.877,12044.842,141.266
1563496944.62242,59.954,12058.641,141.883
1563496948.6395795,59.787,12084.591,141.836
1563496952.6713717,59.782,12041.316,141.734
1563496956.6468399,59.756,12065.705,141.523
1563496960.685183,59.839,12090.777,141.117
