timestamp,Frequency,VAs Phase C,Symmetrical Component Magnitude - Seq
1563538166.1192083,59.82,18020.797,140.328
1563538170.1456802,59.837,17921.143,140.242
1563538174.1352057,59.86,17969.355,140.172
1563538178.176585,59.859,18016.863,140.32
1563538182.179816,59.856,17943.965,140.633
1563538186.316764,59.977,18000.479,141.891
1563538190.1817942,59.775,18038.41,140.109
1563538194.1855483,59.801,17941.822,140.07
1563538198.1808298,59.931,17948.594,141.789
1563538202.257332,60.183,18017.902,140.016
1563538206.2023888,60.017,18969.109,140.398
1563538210.2270172,60.165,18988.818,140.562
1563538214.205652,60.04,18996.828,140.219
1563538218.198011,60.05,19050.098,141.102
1563538222.232454,60.2,18924.566,140.188
1563538226.2306395,60.023,18900.691,140.484
1563538230.2305534,60.07,19028.531,140.938
1563538234.2329347,60.126,18948.711,140.57
1563538238.2342696,60.084,19004.738,141.18
1563538242.241759,60.135,18997.832,140.516
1563538246.4897642,60.193,19032.387,140.242
1563538250.2566605,60.121,19048.227,140.023
1563538254.2515738,60.113,18946.117,140.484
1563538258.262012,60.153,19040.371,140.93
1563538262.2671268,60.091,18973.418,140.219
1563538266.2779148,60.045,18964.789,140.719
1563538270.2828097,60.14,19056.617,140.086
1563538274.4475427,60.14,19117.666,140.555
1563538278.2778282,60.009,19121.645,140.875
1563538282.3728366,60.045,19139.305,140.719
1563538286.3338025,60.074,19026.303,141.789
1563538290.3276188,60.226,18983.84,141.188
1563538294.3169718,60.234,19162.229,141.164
1563538298.3255126,60.016,19093.602,141.102
1563538302.3127263,60.218,19096.635,141.422
1563538306.4874492,60.247,19166.305,141.797
1563538310.3591657,60.025,19143.275,141.078
1563538314.3256948,60.008,19093.666,140.742
1563538318.4038167,60.243,19140.945,141.086
1563538322.3364673,60.066,19181.176,140.312
1563538326.4194982,60.121,19111.893,140.836
1563538330.3686345,60.095,19078.574,140.711
1563538334.3632164,60.128,18950.406,141.445
1563538338.4111629,60.14,18967.561,141.609
1563538342.3614323,60.043,19014.055,141.031
1563538346.369308,60.073,18880.086,141.891
1563538350.3786888,60.043,18706.682,141.039
1563538354.390733,60.214,18777.002,141.398
1563538358.4166796,60.058,18773.828,141.594
1563538362.4089375,60.007,18731.383,140.133
1563538366.6586692,60.241,18707.762,141.078
1563538370.4295144,60.005,18729.393,141.328
1563538374.4322085,60.001,18601.984,141.594
1563538378.48086,60.151,18736.543,140.023
1563538382.4827402,59.757,18804.123,140.344
1563538386.4569871,59.81,18715.512,140.328
1563538390.4983454,59.758,18743.408,141.656
1563538394.4809425,59.78,18771.49,140.82
1563538398.5024176,59.893,18721.973,140.539
1563538402.5405595,59.845,18750.492,140.719
1563538406.545039,59.975,15937.178,141.695
1563538410.5310175,59.902,15926.627,141.016
1563538414.5192316,59.944,15819.499,141.391
1563538418.539908,59.897,15857.832,141.852
1563538422.5549943,59.789,15914.983,141.594
1563538426.655099,59.931,15884.58,141.547
1563538430.5482557,59.829,15856.661,141.344
1563538434.6582634,59.81,15889.771,141.688
1563538438.574085,59.94,15861.782,141.023
1563538442.5748441,59.948,15812.428,141.156
1563538446.5767765,59.825,15859.46,141.969
1563538450.582796,59.878,15808.184,141.016
1563538454.5963016,59.866,15838.604,141.758
1563538458.6002126,59.937,15856.762,141.203
1563538462.5995157,59.866,15744.353,141.625
1563538466.608423,59.885,15869.75,141.258
1563538470.6281905,59.964,15826.814,141.125
1563538474.6356752,59.973,15862.468,141.117
1563538478.621657,59.862,15845.084,141.844
1563538482.6536956,59.802,15849.992,141.812
1563538486.787701,59.873,15817.603,141.555
1563538490.6226428,59.885,15814.642,141.336
1563538494.6255374,59.806,15879.168,141.977
1563538498.708831,59.779,15844.365,141.484
1563538502.6576107,59.858,15789.527,141.438
1563538506.6429532,59.832,14720.271,141.352
1563538510.7034874,59.902,14756.864,141.453
1563538514.6527824,59.975,14705.44,141.195
1563538518.6812403,59.957,14711.027,141.812
1563538522.7053883,59.934,14704.851,141.117
1563538526.6853669,59.788,14675.626,141.914
1563538530.6810706,59.946,14677.363,141.086
1563538534.6812673,59.915,14683.519,141.766
1563538538.705888,59.806,16300.988,140.062
1563538542.6935887,59.997,16514.02,140.156
1563538546.8166327,59.952,16737.605,140.375
1563538550.7428193,60.024,16626.238,140.719
1563538554.7109616,60.087,16541.357,140.211
1563538558.7721817,60.1,16508.795,140.5
1563538562.7277184,60.028,16525.859,140.727
1563538566.7579684,60.223,16590.645,140.008
1563538570.7469995,60.127,16579.219,140.727
1563538574.7476485,60.132,16531.672,140.086
1563538578.7422082,60.1,20791.604,140.312
1563538582.7624507,60.145,19233.266,140.664
1563538586.7828262,60.099,19308.928,140.625
1563538590.7777524,60.127,19257.215,140.938
1563538594.805579,60.16,19244.348,140.32
1563538598.793124,60.181,19243.406,140.617
1563538602.8011286,60.211,19320.629,140.531
1563538607.035914,60.247,19239.623,140.133
1563538610.8199632,60.032,19313.115,140.195
1563538614.8144798,60.073,19434.896,140.977
1563538618.8275278,60.244,19428.771,140.406
1563538622.8259566,60.113,19432.369,140.102
1563538626.8361309,60.153,19349.115,140.328
1563538630.8329237,60.206,19432.365,140.93
1563538634.8491127,60.116,21869.223,140.539
1563538638.8537138,60.063,21826.938,140.898
1563538642.8810914,60.146,21868.34,140.844
1563538646.8451407,60.111,21873.561,140.812
1563538650.8934593,60.19,21808.209,140.992
1563538654.8569744,60.031,21869.535,140.531
1563538658.9029617,60.181,21808.783,140.508
1563538662.8563383,60.224,21800.551,140.766
1563538667.03132,60.155,21866.191,140.164
1563538670.914897,60.081,21168.205,140.484
1563538674.9002202,60.133,21139.682,140.445
1563538678.8853414,60.143,21246.332,140.086
1563538682.9152658,60.174,22070.125,140.562
1563538686.9009986,60.083,22255.354,140.234
1563538690.9204948,60.026,22192.555,140.969
1563538694.9514668,60.007,22061.738,140.266
1563538698.922861,60.149,21137.043,140.18
1563538702.9459236,60.046,21207.438,140.719
1563538706.925671,59.83,21068.725,140.18
1563538710.969812,59.882,19677.352,140.734
1563538714.9736009,59.923,19628.094,140.125
1563538718.9746854,59.898,19694.453,140.883
1563538722.9659283,59.883,20494.533,140.391
1563538727.131042,59.81,20557.453,140.312
1563538730.975379,59.778,20495.033,140.43
1563538735.0077963,59.853,20498.387,140.742
1563538738.9884677,59.764,21034.16,140.688
1563538742.9965255,59.962,21071.336,140.117
1563538747.0655954,59.761,21107.902,140.742
1563538751.0032966,59.834,20969.646,140.008
1563538755.0225582,59.779,20941.348,140.234
1563538758.9999676,60.177,20970.02,140.711
1563538763.0276978,60.163,20908.625,140.07
1563538767.0125082,60.093,20940.637,140.461
1563538771.043311,60.196,20909.312,140.633
1563538775.0414584,60.22,20943.582,140.32
1563538779.0450714,60.009,20882.473,140.453
1563538783.0736544,60.008,20982.496,140.414
1563538787.1433718,60.018,20991.326,140.922
1563538791.0515723,60.151,20947.031,140.016
1563538795.0470395,60.206,20914.443,140.297
1563538799.064789,60.168,20013.912,140.852
1563538803.1050634,60.045,20044.668,140.078
1563538807.0640988,60.164,19847.729,140.359
1563538811.109645,60.226,19966.992,140.117
1563538815.077069,60.194,20006.695,140.711
1563538819.0927496,60.145,20017.875,140.672
1563538823.096756,60.028,19920.826,140.586
1563538827.115168,60.081,19988.129,140.281
1563538831.1134582,60.106,20089.787,140.727
1563538835.1094155,60.069,19928.99,140.352
1563538839.217823,60.165,25625.998,140.812
1563538843.2115073,60.021,25676.443,140.539
1563538847.2627602,60.039,25688.652,140.148
1563538851.142429,60.205,25723.758,140.016
1563538855.1515777,60.134,25777.15,140.773
1563538859.1378934,60.191,25783.299,140.273
1563538863.1368022,60.168,25849.791,140.016
1563538867.1675863,60.224,25836.896,140.453
1563538871.1715765,60.138,25785.084,140.555
1563538875.1628952,60.246,25783.902,140.578
1563538879.166952,60.02,25847.043,140.188
1563538883.1843681,60.23,25630.43,140.086
1563538887.1663353,60.243,25691.371,140.781
1563538891.1660447,60.165,25839.783,140.016
1563538895.2050016,60.24,25750.355,140.727
1563538899.1903183,60.215,25814.492,140.281
1563538903.2137408,60.011,25747.1,140.391
1563538907.3241436,60.216,25780.617,140.555
1563538911.242047,60.051,25825.461,140.859
1563538915.2391112,60.194,25797.68,140.742
1563538919.2748713,60.087,25818.854,140.648
1563538923.208906,60.144,25730.371,140.766
1563538927.2577543,60.053,25778.184,140.586
1563538931.2263458,60.065,25817.617,140.695
1563538935.2810245,60.235,25935.09,140.5
1563538939.2585545,60.008,25910.344,140.344
1563538943.257376,60.018,25815.182,140.938
1563538947.265964,60.17,25745.041,140.82
1563538951.2787578,60.207,25870.971,140.891
1563538955.2921336,60.222,25911.936,140.203
1563538959.3042417,60.205,25955.85,140.711
1563538963.4835484,60.229,25781.863,140.523
1563538967.34729,60.052,25736.947,140.352
1563538971.3478727,60.249,25780.857,140.945
1563538975.328312,60.201,25753.547,140.977
1563538979.3443003,60.2,25883.139,140.742
1563538983.3746493,60.025,25735.023,140.773
1563538987.3738143,60.042,25873.172,140.375
1563538991.36581,60.226,26267.105,140.523
1563538995.3628457,60.046,26186.42,140.523
1563538999.3850815,60.08,26130.41,140.078
1563539003.3782818,60.003,26167.178,140.32
1563539007.4256663,60.206,26189.691,140.148
1563539011.396757,60.077,26143.283,140.758
1563539015.3992133,60.062,26162.107,140.477
1563539019.4131322,60.089,23144.807,140.914
1563539023.6176865,60.109,23038.34,140.805
1563539027.5030513,60.008,23001.482,140.203
1563539031.4755442,60.017,23050.994,140.75
1563539035.453032,60.092,22935.771,140.891
1563539039.4310403,60.031,20838.516,140.008
1563539043.4602275,60.087,20859.951,140.578
1563539047.439535,60.051,20795.078,140.094
1563539051.467465,60.128,20845.646,140.578
1563539055.4606264,60.213,20844.1,140.312
1563539059.4593732,60.235,20844.895,140.438
1563539063.4606855,60.133,20845.213,140.453
1563539067.4768052,60.095,20863.584,140.836
1563539071.480032,60.064,20490.443,140.492
1563539075.482257,60.179,20498.689,140.18
1563539079.479952,60.23,20440.09,140.414
1563539083.6198478,60.202,20422.436,140.508
1563539087.5146818,60.019,20377.955,140.344
1563539091.4812515,60.156,20424.238,141.578
1563539095.5011969,60.144,20476.41,140.68
1563539099.4940643,60.124,20373.701,140.07
1563539103.516451,60.188,20522.838,140.141
1563539107.5136964,60.15,20549.918,140.094
1563539111.515293,60.207,20593.957,140.82
1563539115.5290244,60.195,20553.531,140.664
1563539119.5438464,60.152,20493.361,140.375
1563539123.5449939,60.008,20567.656,140.461
1563539127.5371773,60.18,20490.922,141.375
1563539131.53924,60.119,20490.141,141.203
1563539135.5571682,60.204,20569.947,140.422
1563539139.575076,60.13,20546.504,140.32
1563539143.7572525,60.108,20488.986,140.953
1563539147.5904608,60.108,20875.74,140.258
1563539151.56699,60.062,21064.602,140.141
1563539155.5824761,60.029,21064.855,140.805
1563539159.576484,59.76,15659.336,140.891
1563539163.5971007,59.795,15651.628,140.641
1563539167.5867815,59.989,15685.435,140.648
1563539171.6116483,60.072,15620.584,141.891
1563539175.5994022,60.189,15651.491,141.047
1563539179.652828,60.153,15621.704,141.656
1563539183.6280048,59.988,15565.969,141.664
1563539187.6234417,59.979,15586.605,140.031
1563539191.625482,59.952,15556.256,141.133
1563539195.6775382,59.865,15503.621,140.555
1563539199.6395369,59.833,15464.982,140.75
1563539203.6416273,59.798,15459.988,140.289
1563539207.6936152,59.872,15458.633,140.156
1563539211.717923,59.783,15457.374,140.398
1563539215.6661692,59.879,15458.671,140.141
1563539219.6645122,59.881,15487.015,140.273
1563539223.6854055,59.783,15474.277,140.961
1563539227.6822474,59.809,15428.474,140.75
1563539231.7125654,59.878,15456.096,140.477
1563539235.714715,59.854,15458.933,140.352
1563539239.7185836,59.902,15484.026,140.594
1563539243.715382,59.88,15455.732,141.383
1563539247.7670212,59.788,15485.267,140.18
1563539251.74498,59.868,15354.634,141.062
1563539255.7677884,59.877,15381.474,140.211
1563539259.7490435,59.893,15456.823,140.023
1563539263.8886743,59.996,15480.397,141.344
1563539267.769867,59.981,15471.633,141.828
1563539271.785651,59.865,15444.048,140.828
1563539275.7748923,59.994,15377.102,141.734
1563539279.7951474,59.862,15323.328,141.305
1563539283.7804193,59.871,15374.225,140.898
1563539287.7977357,59.903,15407.007,141.117
1563539291.8527024,59.931,15361.396,140.617
1563539295.812768,59.913,15407.551,140.156
1563539299.803802,59.944,15406.738,140.562
1563539303.8203218,59.771,15362.897,140.703
1563539307.8221924,59.894,15403.52,141.711
1563539311.8504148,59.908,15417.857,140.219
1563539315.8492851,59.812,16350.919,140.828
1563539319.8491738,59.955,16221.205,140.266
1563539324.02348,59.846,16254.718,140.547
1563539327.8501418,59.84,16227.781,140.234
1563539331.8638744,59.87,16244.193,140.844
1563539335.8564508,59.78,16233.367,140.039
1563539339.8595285,59.838,16134.475,140.797
1563539343.8698559,59.774,16151.575,140.969
1563539347.8798974,59.789,16197.103,140.539
1563539351.9078946,59.964,16196.558,140.391
1563539355.8945868,59.97,16205.394,140.289
1563539359.903924,59.788,16196.017,140.422
1563539363.8978298,59.778,16164.944,140.141
1563539367.9352672,59.831,16157.145,140.82
1563539371.9506066,59.776,16227.897,140.125
1563539375.9257855,59.932,16207.814,140.578
1563539379.9408848,59.971,16207.757,140.445
1563539384.1459618,59.751,16245.521,140.805
1563539387.952126,59.921,16208.217,140.883
1563539391.9832304,59.984,16192.306,140.336
1563539395.9633753,59.999,16230.362,140.391
1563539399.9740243,59.805,16259.492,140.992
1563539403.9897466,59.863,16313.909,140.828
1563539407.9811914,59.826,16290.801,140.531
1563539411.987363,59.92,16323.397,140.094
1563539416.0236044,59.905,16286.562,140.602
1563539419.9989583,59.891,16313.742,140.023
1563539424.0149803,59.912,16259.484,140.703
1563539428.0495913,59.927,16194.912,140.469
1563539432.0424883,59.832,16259.063,140.766
1563539436.0357134,59.988,16297.689,140.016
1563539440.0573885,59.902,16271.109,140.117
1563539444.145072,59.956,16257.312,140.906
1563539448.0472028,59.756,16297.803,140.203
1563539452.0713277,59.791,16195.615,140.43
1563539456.0665615,59.899,16235.72,140.211
1563539460.1413457,59.834,16244.292,140.359
1563539464.100203,59.973,16296.876,140.227
1563539468.1160758,59.982,16300.348,140.336
1563539472.1560037,59.785,16319.667,140.883
1563539476.158649,60.135,16278.627,140.633
1563539480.116265,60.018,16302.354,140.438
1563539484.1525753,60.04,16299.105,140.305
1563539488.1749115,60.156,16224.538,140.953
1563539492.1404972,60.076,16008.908,140.453
1563539496.1609366,60.124,15982.781,140.234
1563539500.177845,60.157,15963.871,140.867
1563539504.3118243,60.089,16020.356,140.078
1563539508.1878881,60.137,16048.725,140.383
1563539512.178359,60.172,16037.152,140.641
1563539516.1659293,60.087,16030.967,140.156
1563539520.2225773,60.173,15951.264,140.227
1563539524.1984987,60.198,15961.415,140.734
1563539528.2329617,60.073,15749.111,140.922
1563539532.231704,60.12,15804.801,140.828
1563539536.2154338,60.177,15751.085,140.273
1563539540.2189531,60.123,15749.809,140.844
1563539544.2154446,60.121,15799.908,140.438
1563539548.257649,60.141,15765.441,140.523
1563539552.2296767,60.028,15789.778,140.602
1563539556.2509487,60.092,15775.623,140.594
1563539560.28627,60.216,16619.91,140.664
1563539564.4903169,60.227,16524.988,140.023
1563539568.2502966,60.051,16433.801,140.828
1563539572.2841887,60.014,16546.207,140.023
1563539576.2715845,60.044,16491.818,140.492
1563539580.2674518,60.03,16399.461,140.625
1563539584.2763767,60.014,16549.889,140.992
1563539588.303189,60.089,16493.328,140.859
1563539592.3240614,60.063,16430.887,140.477
1563539596.2870493,60.244,17338.613,140.25
1563539600.296884,60.088,17326.684,140.008
1563539604.3405154,60.059,17324.012,140.211
1563539608.3234398,60.099,17418.633,140.453
1563539612.3085082,59.762,17535.939,140.148
1563539616.3239763,59.818,17330.34,140.438
1563539620.320863,59.896,17292.105,140.141
1563539624.4864066,60.24,17328.006,140.945
1563539628.3288324,60.062,17506.0,140.117
1563539632.3498194,59.796,17437.379,140.578
1563539636.3497071,59.83,17415.424,140.078
1563539640.3390932,59.852,17497.068,140.141
1563539644.3691766,59.989,17448.416,140.781
1563539648.3672101,59.791,17505.764,140.945
1563539652.3722115,59.825,17485.762,140.688
1563539656.4317257,59.938,17439.422,140.062
1563539660.3855546,59.775,17430.816,140.898
1563539664.3730927,59.822,17505.639,140.719
1563539668.393688,59.893,17296.318,140.531
1563539672.3837721,59.874,17334.699,140.195
1563539676.3975222,59.868,17422.893,140.5
1563539680.394567,59.999,17307.066,140.773
1563539684.6535292,59.941,17359.957,140.211
1563539688.446114,59.919,17397.545,140.266
1563539692.4216387,59.922,17345.463,140.117
1563539696.4264748,59.947,17361.688,140.578
1563539700.424125,59.992,17286.668,140.82
1563539704.4253275,59.801,17313.004,140.07
1563539708.4355938,59.865,17379.623,140.789
1563539712.433033,59.939,17339.1,140.055
1563539716.4427443,59.829,17317.406,140.594
1563539720.5134633,59.882,17456.199,140.305
1563539724.4625907,59.94,17288.25,140.781
1563539728.4508832,59.802,17355.955,140.32
1563539732.5048718,59.942,17494.006,140.672
1563539736.4738913,59.754,17507.59,140.828
1563539740.4699085,59.764,17336.703,140.812
1563539744.6517913,59.9,17366.23,140.867
1563539748.5461464,59.75,17384.021,140.328
1563539752.4862754,59.959,17389.754,140.812
1563539756.5134363,59.867,17399.605,140.922
1563539760.4870644,59.975,17298.459,140.055
1563539764.4939759,59.946,17314.984,140.117
1563539768.5445437,59.917,17469.889,140.328
1563539772.499046,59.906,16497.422,140.117
1563539776.5071223,59.783,16443.914,140.609
1563539780.5271802,59.827,16470.875,140.102
1563539784.5626314,59.992,16484.768,140.883
1563539788.514909,59.929,20213.512,140.938
1563539792.5348353,59.968,20259.373,140.633
1563539796.54337,59.944,20171.541,140.219
1563539800.5739145,59.927,19988.998,140.0
1563539804.656063,59.991,20171.398,140.188
1563539808.5688415,59.996,20147.99,140.172
1563539812.599109,59.987,20189.727,140.211
1563539816.5928152,59.839,20204.205,140.164
1563539820.589276,59.768,20107.484,140.547
1563539824.5954766,59.775,20159.57,140.297
1563539828.605068,59.864,20097.002,140.984
1563539832.6166253,59.859,20170.576,140.898
1563539836.6294434,59.894,20153.279,140.383
1563539840.625,59.789,20452.396,140.656
1563539844.617254,59.836,20489.756,140.477
1563539848.677201,59.806,20408.352,140.602
1563539852.620881,59.96,20396.652,140.047
1563539856.6443312,59.914,20436.654,140.367
1563539860.6518652,59.848,20382.52,140.133
1563539864.9902508,59.886,20394.855,140.086
1563539868.6425765,59.974,20557.729,140.766
1563539872.6788845,59.924,20383.525,140.242
1563539876.6851203,60.165,20382.652,140.188
1563539880.666294,60.086,20429.104,140.242
1563539884.68915,60.235,20433.811,140.078
1563539888.672357,60.011,20428.135,140.719
1563539892.7049625,60.205,20429.93,140.922
1563539896.6753821,60.123,18774.273,140.125
1563539900.7069035,60.132,18791.078,140.453
1563539904.7127886,60.233,18796.057,140.469
1563539908.7441275,60.088,18760.162,140.664
1563539912.7034185,59.77,18660.908,139.117
1563539916.7163448,59.8,18668.758,140.938
1563539920.764368,59.96,18680.676,140.93
1563539924.8282592,59.888,18798.521,140.102
1563539928.7329066,59.966,18727.955,140.945
1563539932.7351067,59.816,18700.842,140.602
1563539936.7674072,59.869,18795.156,140.766
1563539940.7284338,59.77,18802.766,140.461
1563539944.7839892,59.992,18799.387,140.836
1563539948.7477503,59.831,18797.469,140.25
1563539952.7586703,59.947,18806.273,140.891
1563539956.777826,59.821,18673.73,139.023
1563539960.7928143,59.766,18673.676,140.352
1563539964.787074,59.991,18676.848,140.922
1563539968.793532,59.953,18640.908,140.008
1563539972.788477,60.201,18676.242,140.852
1563539976.811661,60.075,21911.062,139.828
1563539980.85118,60.003,22016.955,139.289
1563539985.163464,60.018,22318.689,139.758
1563539988.8004272,60.248,26922.414,139.398
1563539992.7990267,60.144,25523.969,140.242
1563539996.8083398,60.212,25596.322,139.133
1563540000.8559458,60.147,25600.4,139.523
1563540004.8562527,60.17,25691.285,139.711
1563540008.833343,60.145,25600.83,139.336
1563540012.8349502,60.113,25724.805,139.094
1563540016.832316,60.027,25793.219,139.836
1563540020.8705914,60.24,25795.508,139.953
1563540024.8595073,59.999,25761.945,139.938
1563540028.8642876,60.194,25732.961,140.234
1563540032.8999817,60.142,25854.996,139.422
1563540069.8942745,60.039,25508.766,139.984
1563540070.800088,60.005,25587.375,139.531
1563540074.732714,60.198,25549.271,139.922
1563540078.7440383,60.194,25554.352,139.969
1563540082.7324567,60.122,25691.535,139.578
1563540086.775304,60.126,25640.604,139.195
1563540090.7611604,60.207,25619.029,139.93
1563540094.7651045,60.099,25622.084,139.414
1563540098.7674885,60.016,25682.27,139.688
1563540102.8190382,60.132,25621.801,139.078
1563540107.075265,60.227,25619.564,139.906
1563540110.8485713,60.05,25681.014,139.977
1563540114.8835979,60.196,25710.031,139.109
1563540118.819598,60.227,25612.555,139.891
1563540122.829349,59.762,25646.961,139.18
1563540126.8156178,59.786,25683.229,139.711
1563540130.8159153,60.09,32732.43,139.68
1563540134.8512993,60.012,31125.047,139.828
1563540138.8428445,60.015,31166.391,139.07
1563540142.8396182,60.122,31148.289,139.906
1563540146.8607125,60.17,31181.176,139.547
1563540150.8678598,60.074,31257.613,139.641
1563540154.8553283,60.194,31456.328,139.891
1563540158.8746033,60.104,31259.895,139.062
1563540162.865548,60.168,31352.248,139.594
1563540167.0625021,60.112,31284.908,139.508
1563540170.879672,60.082,31321.631,139.914
1563540174.8716857,60.078,31263.309,139.031
1563540178.903978,60.089,26492.533,139.062
1563540182.9070494,60.176,26382.441,139.188
1563540186.8916974,60.195,26427.096,140.047
1563540190.9093664,60.057,26452.061,140.648
