timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563516007.8942418,122.5,245.467,245.443,-13697.975,10614.51,18660.664,0.732,60.21,17.129,-7991.969,739.008,-6470.038,4895.203,481.615,5218.812,9392.625,877.58,8374.63,0.853,-0.755,0.779,71.075,0.276,141.766
1563516011.9007757,122.5,245.521,245.497,-13763.438,10378.945,18547.875,0.741,60.166,15.502,-7977.312,739.421,-6501.508,4944.265,238.185,5257.0,9355.5,775.199,8356.272,0.851,-0.945,0.78,71.03,0.209,141.422
1563516015.9008708,122.5,245.553,245.529,-13777.94,10519.765,18642.707,0.736,60.229,16.255,-8000.469,744.882,-6509.682,4986.417,278.723,5304.656,9420.5,797.06,8390.111,0.848,-0.919,0.774,71.427,0.262,141.406
1563516019.909012,122.5,245.575,245.55,-13778.381,10732.178,18811.297,0.731,60.116,18.13,-8026.719,739.297,-6501.51,4978.488,481.807,5281.875,9409.25,878.654,8437.373,0.848,-0.756,0.775,71.42,0.19,141.133
1563516023.9102936,122.5,245.584,245.559,-13782.906,10440.101,18579.848,0.739,60.114,15.877,-8009.188,748.35,-6525.81,4981.026,185.537,5259.562,9470.75,773.018,8419.877,0.848,-0.943,0.776,71.453,0.205,141.609
1563516027.9194503,122.5,245.581,245.556,-13724.238,10490.105,18686.41,0.736,60.2,15.626,-7974.875,759.197,-6509.366,4982.199,245.2,5281.562,9415.5,796.172,8389.0,0.848,-0.918,0.774,71.421,0.219,141.969
1563516031.924793,122.5,245.562,245.538,-13779.346,10651.133,18660.516,0.737,60.056,19.254,-8028.094,739.214,-6501.669,4898.126,508.758,5278.125,9360.5,895.969,8383.145,0.854,-0.702,0.78,71.076,0.236,141.289
1563516035.9280305,122.5,245.527,245.502,-13747.343,10417.478,18498.422,0.744,60.062,16.878,-8001.719,733.702,-6477.813,4929.59,264.252,5186.875,9450.0,776.109,8317.369,0.85,-0.906,0.781,71.154,0.236,141.023
1563516039.940551,122.5,245.505,245.478,-13723.566,10395.162,18495.141,0.741,60.063,17.003,-8007.688,759.149,-6445.499,4983.66,245.132,5185.25,9420.625,797.779,8261.201,0.849,-0.921,0.778,71.154,0.237,141.406
1563516043.9793525,122.5,245.506,245.478,-13714.108,10421.473,18533.5,0.741,60.163,19.253,-8023.562,733.225,-6477.041,4969.303,210.903,5221.0,9415.375,761.779,8306.205,0.847,-0.904,0.781,71.254,0.193,141.266
