timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563490804.6263723,123.0,246.416,246.387,-23209.383,-7992.027,49223.0,0.473,59.784,103.497,-19197.75,9610.615,-13811.854,-6431.366,7732.938,-9330.375,20122.25,12376.005,16676.252,0.946,-0.78,0.831,71.218,0.447,141.523
1563490808.6337013,123.0,246.456,246.426,-23195.473,-7991.322,49328.0,0.473,59.799,103.994,-19126.0,9618.14,-13817.935,-6457.473,7718.438,-9315.375,20098.5,12385.906,16548.387,0.949,-0.78,0.831,71.733,0.547,141.383
1563490812.6335528,123.0,246.496,246.462,-22187.711,-8026.789,48265.5,0.461,59.876,110.493,-19180.75,9617.997,-12780.47,-6489.814,7744.062,-9321.375,20171.625,12389.852,15837.62,0.946,-0.779,0.806,71.45,0.422,141.133
1563490816.642623,123.0,246.539,246.496,-22318.055,-8036.645,48312.0,0.463,59.756,109.996,-19156.25,9625.258,-12766.73,-6527.397,7714.125,-9336.0,20129.75,12402.238,15811.521,0.946,-0.779,0.811,71.086,0.426,141.477
1563490820.6540034,123.0,246.583,246.532,-22185.906,-8030.897,48188.0,0.461,59.936,109.498,-19176.75,9622.848,-12780.971,-6493.432,7715.812,-9343.5,20102.875,12395.058,15760.99,0.949,-0.779,0.811,71.638,0.547,141.531
1563490824.6497471,123.0,246.608,246.553,-22186.623,-8052.66,48232.0,0.46,59.875,109.997,-19123.75,9673.727,-12804.709,-6465.948,7681.0,-9244.125,20212.125,12382.202,15812.573,0.945,-0.783,0.81,71.164,0.285,141.992
1563490828.6631534,123.0,246.61,246.553,-22193.168,-8058.604,48254.5,0.46,59.977,109.996,-18983.25,9658.209,-12830.984,-6474.491,7681.938,-9343.75,20123.5,12303.629,15858.143,0.947,-0.779,0.812,71.162,0.424,141.336
1563490832.6552675,123.0,246.581,246.522,-22201.08,-8030.77,48298.0,0.461,59.971,109.494,-19151.75,9607.563,-12833.684,-6470.817,7719.25,-9332.25,20112.25,12381.14,15812.668,0.946,-0.779,0.811,71.177,0.402,141.758
1563490836.6662438,123.0,246.549,246.49,-22203.338,-8024.074,48275.5,0.461,59.954,109.988,-19196.25,9684.582,-12826.87,-6409.001,7671.75,-9277.5,20210.875,12385.874,15820.315,0.946,-0.78,0.811,71.632,0.439,141.125
1563490840.807372,123.0,246.535,246.474,-22201.018,-7954.675,48280.0,0.461,59.771,110.486,-19090.75,9678.667,-12822.137,-6401.75,7759.938,-9282.0,20104.125,12379.046,15857.802,0.946,-0.78,0.812,71.156,0.422,141.227
1563490844.810147,123.0,246.535,246.475,-21559.441,-7926.806,48936.5,0.461,59.777,109.985,-19161.25,10336.633,-12772.191,-6399.075,7774.125,-9340.75,20106.625,12969.236,15816.792,0.946,-0.78,0.811,71.166,0.396,141.555
1563490848.6753657,123.0,246.559,246.499,-22192.049,-7996.933,48304.0,0.46,59.998,109.991,-19186.25,9612.39,-12769.217,-6430.085,7737.938,-9217.0,20217.125,12314.472,15796.2,0.949,-0.78,0.812,71.633,0.439,141.25
1563490852.6839209,123.0,246.581,246.521,-22187.387,-8024.759,48200.5,0.46,59.943,109.993,-19141.25,9610.035,-12776.236,-6459.603,7684.562,-9268.5,20221.5,12313.953,15797.781,0.949,-0.783,0.809,71.086,0.324,141.656
1563490856.6877198,123.0,246.546,246.485,-22060.723,-8153.78,48339.0,0.458,59.868,109.494,-19164.25,9737.622,-12766.122,-6456.999,7555.0,-9225.125,20215.875,12313.3,15797.938,0.949,-0.791,0.811,71.143,0.432,141.969
1563490860.6892207,123.0,246.526,246.464,-21805.447,-8777.028,48448.25,0.46,59.817,107.995,-19192.0,10145.958,-12785.466,-6655.804,7110.938,-9248.0,20338.25,12368.013,15799.699,0.945,-0.775,0.811,71.136,0.273,141.984
1563490864.6979187,123.0,246.538,246.476,-22314.371,-8034.308,48159.5,0.461,59.986,109.995,-19137.5,9626.048,-12766.214,-6521.674,7715.062,-9270.75,20216.5,12403.128,15746.785,0.949,-0.779,0.811,71.146,0.349,141.164
1563490868.702077,123.0,246.521,246.459,-21538.885,4939.211,49087.0,0.461,59.815,111.493,-19084.75,10325.479,-12772.812,6323.351,7899.562,-9241.375,20192.75,13012.137,15755.915,0.951,-0.778,0.81,71.132,0.437,141.742
1563490872.7031612,123.0,246.516,246.454,-22174.457,-7864.299,48305.5,0.461,59.899,110.495,-19163.25,9614.996,-12767.55,-6417.377,7830.5,-9241.875,20185.25,12380.368,15799.008,0.947,-0.776,0.811,71.123,0.527,141.422
1563490876.7153356,123.0,246.457,246.394,-22180.518,-7770.686,48522.0,0.459,59.78,110.498,-19152.0,9611.707,-12766.217,-6456.771,7911.062,-9265.5,20165.875,12443.91,15802.186,0.948,-0.772,0.809,71.134,0.37,141.492
1563490880.7173107,123.0,246.389,246.326,-21549.209,5036.906,48974.0,0.46,60.237,109.504,-19126.25,10321.592,-12776.047,6428.245,7892.625,-9246.375,20212.125,13022.544,15759.98,0.949,-0.78,0.812,71.209,0.435,141.18
1563490884.7185135,123.0,246.441,246.386,-22177.705,-7912.048,48286.0,0.458,60.248,110.013,-18951.5,9662.857,-12798.739,-6416.607,7774.625,-9270.5,20192.75,12366.411,15791.97,0.947,-0.78,0.811,71.079,0.334,141.492
1563490888.7244911,123.0,246.504,246.45,-22042.293,-8116.066,48252.5,0.458,60.123,108.514,-19010.5,9625.392,-12798.78,-6574.13,7717.312,-9242.625,20207.125,12352.721,15763.354,0.943,-0.781,0.812,71.532,0.571,141.836
1563490892.728871,123.0,246.559,246.503,-22162.635,-7848.659,48228.0,0.46,60.097,109.517,-19198.75,9602.778,-12794.354,-6347.719,7767.688,-9272.375,20194.0,12358.834,15789.274,0.947,-0.781,0.81,71.552,0.408,141.875
1563490896.7310133,123.0,246.627,246.569,-22032.891,-8062.096,48508.0,0.457,60.016,107.519,-18960.25,9634.28,-12784.037,-6641.929,7898.625,-9234.5,20220.25,12439.105,15785.943,0.944,-0.771,0.811,71.569,0.373,142.68
1563490900.7322345,123.0,246.705,246.647,-22153.148,-7939.431,48242.5,0.46,60.071,109.517,-19007.0,9646.246,-12778.204,-6445.716,7746.688,-9227.375,20066.625,12415.282,15762.558,0.947,-0.78,0.81,71.563,0.424,142.078
1563490904.8112664,123.0,246.752,246.692,-22150.41,-7917.478,48231.0,0.46,60.084,109.512,-18979.5,9660.675,-12768.287,-6414.424,7761.5,-9273.625,20208.375,12362.227,15769.354,0.947,-0.78,0.809,71.566,0.453,142.336
