timestamp,Frequency,VAs Phase C,Symmetrical Component Magnitude - Seq
1563548688.3894396,60.104,21018.941,139.148
1563548692.4246778,60.081,21048.125,140.852
1563548696.2437174,60.035,21083.389,140.43
1563548700.2714133,60.027,21073.943,140.57
1563548704.3097446,60.031,21069.049,140.578
1563548708.2419252,59.787,21065.611,139.414
1563548712.3029342,59.814,21005.846,139.516
1563548716.3153806,59.812,21000.242,139.961
1563548720.478504,59.908,21024.781,139.164
1563548724.2908025,59.936,21031.898,139.719
1563548728.5176995,59.818,21066.965,140.117
1563548732.2640266,59.824,21049.027,140.055
1563548736.353323,59.841,21062.613,140.109
1563548740.4865265,59.821,21071.055,140.281
1563548744.6085157,59.792,21085.793,140.375
1563548748.3848748,59.765,20999.203,140.234
1563548752.2990117,59.753,21022.455,140.391
1563548756.448392,59.996,21035.312,140.68
1563548760.2957687,59.975,21060.555,140.469
1563548764.3931735,59.968,21084.479,140.523
1563548768.2977357,59.944,21079.805,140.289
1563548772.394556,59.95,21118.027,140.375
1563548776.3154576,59.954,21087.395,140.68
1563548780.4875064,59.997,21014.752,140.773
1563548784.483067,60.008,21114.51,140.359
1563548788.3164113,60.026,21076.951,139.625
1563548792.4238577,60.036,21090.611,140.523
1563548796.3798046,60.017,21115.949,140.602
1563548800.3440454,60.24,21118.586,139.055
1563548804.6046145,60.009,21114.32,139.008
1563548808.3646793,60.245,20972.141,140.227
1563548812.3828597,60.014,20947.475,140.336
1563548816.3565383,60.033,21086.777,140.852
1563548820.4236348,60.043,21078.475,140.422
1563548824.5742018,60.052,20938.465,140.969
1563548828.5946167,60.066,20923.613,140.359
1563548832.4354208,60.095,20917.252,140.266
1563548836.4930756,59.826,21068.807,140.492
1563548840.4954135,59.785,21111.652,140.578
1563548844.3906865,59.783,20975.73,140.438
1563548848.42619,59.807,20939.271,140.609
1563548852.5724664,59.789,21071.357,140.43
1563548856.4087095,59.97,20934.652,140.703
1563548860.5011196,59.95,20945.807,140.461
1563548864.610637,59.923,20938.738,140.867
1563548868.514114,59.913,20924.088,140.25
1563548872.6204677,59.911,20783.381,140.055
1563548876.436104,59.945,20898.348,140.008
1563548880.436713,59.785,21283.496,139.25
1563548884.4344785,59.796,21301.809,139.109
1563548888.457582,59.804,21155.77,139.758
1563548892.5013847,59.812,21162.09,140.422
1563548896.506564,59.802,21170.281,139.633
1563548900.4564147,59.798,21185.518,140.367
1563548904.4997373,59.784,21175.355,140.047
1563548908.4896655,59.761,21201.814,140.695
1563548912.4869304,59.922,21089.693,140.25
1563548916.4815474,59.918,21095.008,139.945
1563548920.5089881,59.915,21106.062,139.25
1563548924.6102684,60.106,21000.709,140.625
1563548928.4823823,60.071,20976.352,140.164
1563548932.4864964,60.059,20971.453,140.922
1563548936.490651,60.051,20971.744,140.07
1563548940.5036888,60.068,20980.467,140.328
1563548944.4946303,60.028,20894.838,140.93
1563548948.533024,60.225,20936.518,140.484
1563548952.5087621,60.222,20953.822,140.312
1563548956.5131657,60.241,20904.24,140.531
1563548960.546009,60.233,21555.256,140.125
1563548964.520732,60.212,21822.938,140.844
1563548968.5359907,60.174,21846.588,140.594
1563548972.576826,60.184,21849.127,140.617
1563548976.5239472,59.755,21862.691,140.734
1563548980.5623705,59.806,21878.248,139.398
1563548984.6089187,59.851,21742.379,139.898
1563548988.5942657,59.856,21879.73,140.656
1563548992.599529,59.845,21886.527,140.656
1563548996.5541058,59.97,28613.529,139.297
1563549000.553438,59.907,27612.988,139.5
1563549004.581618,59.975,27651.928,139.516
1563549008.579164,59.772,27816.211,139.656
1563549012.5962334,59.799,27840.807,139.391
1563549016.5931761,59.814,27840.535,139.266
1563549020.5918314,59.828,27842.174,139.07
1563549024.5839727,59.833,27832.996,139.68
1563549028.6093845,59.844,27818.385,139.109
1563549032.62849,59.822,27830.996,139.148
1563549036.6140578,59.825,27951.318,139.148
1563549040.638454,60.064,27952.986,139.875
1563549044.9443388,60.094,27967.242,139.07
1563549048.6603436,60.103,27896.816,139.812
1563549052.6280293,60.162,27765.664,139.211
1563549056.6295953,60.21,27719.895,139.711
1563549060.6296427,60.244,27700.531,139.484
1563549064.6429667,60.0,27692.98,139.219
1563549068.6700633,60.013,27702.367,139.703
1563549072.6665843,60.235,27699.809,139.156
1563549076.6694403,60.245,27708.6,139.352
1563549080.6694026,60.119,30528.783,139.906
1563549084.6722023,60.071,30423.863,139.602
1563549088.6854184,60.233,30389.828,139.25
1563549092.675672,59.813,30271.916,139.156
1563549096.6714945,59.765,30233.607,139.781
1563549100.6723955,59.868,30307.305,139.008
1563549104.9467344,60.043,30282.197,139.125
1563549108.6810105,60.216,30287.807,139.938
1563549112.693574,60.164,30295.602,139.125
1563549116.7101283,60.057,33053.559,139.43
1563549120.7117815,60.241,33956.707,139.594
1563549124.7241313,60.089,34294.336,139.289
1563549128.7039313,60.086,34079.461,139.453
1563549132.706244,60.159,34446.699,139.094
1563549136.7310038,60.242,34455.441,139.258
1563549140.7475293,60.146,34326.812,139.078
1563549144.7218251,60.026,34956.152,139.523
1563549148.7265568,60.204,34975.309,139.844
1563549152.740696,60.166,35044.355,139.438
1563549156.7969005,60.19,35071.422,139.234
1563549160.729568,60.15,34860.66,139.211
1563549164.9569442,59.963,34847.961,139.219
1563549168.7426877,59.974,35055.203,139.18
1563549172.7974148,59.922,35016.895,139.852
1563549176.7663307,59.904,35051.723,139.391
1563549180.7517095,59.862,34902.688,139.969
1563549184.7745147,59.852,35208.59,139.523
1563549188.7714972,59.823,34993.547,139.688
1563549192.784745,59.76,35312.191,139.828
1563549196.7987833,59.96,35150.266,139.414
1563549200.7878277,59.897,35272.52,139.305
1563549204.8432574,59.879,35084.57,139.062
1563549208.7965455,59.858,35105.414,139.969
1563549212.8186643,59.825,35201.828,139.516
1563549216.8937721,59.949,34491.375,139.297
1563549220.8153346,59.951,34462.578,139.695
1563549224.950437,59.944,34552.07,139.781
1563549228.8273163,59.998,34485.059,139.836
1563549232.868057,59.963,34532.906,139.688
1563549236.8388448,59.956,34315.68,139.93
1563549240.844279,59.951,34350.785,139.945
1563549244.8514836,59.95,34526.684,139.406
1563549248.8391018,59.988,34487.09,139.594
1563549252.8710957,59.955,34454.574,139.18
1563549256.8439584,59.959,34451.469,139.094
1563549260.863689,59.968,34508.949,139.219
1563549264.8595836,59.967,34538.18,139.703
1563549268.8556433,59.877,29367.623,139.984
1563549272.8657959,59.864,29381.557,139.727
1563549276.8622086,59.807,29418.357,139.25
1563549280.8559463,59.765,29312.16,139.703
1563549285.127655,59.752,29319.66,139.391
1563549288.8924499,59.778,29405.408,139.148
1563549292.907876,59.819,29374.057,139.156
1563549296.8768337,59.819,29361.156,139.172
1563549300.8821332,59.816,29361.883,139.609
1563549304.913013,60.091,29365.629,139.711
1563549308.9038339,60.116,29339.168,139.602
1563549312.9074328,60.178,29412.193,139.188
1563549316.8960388,60.175,29262.076,139.477
1563549320.9211383,60.163,29279.01,139.031
1563549324.9024253,60.172,29284.174,139.633
1563549328.928653,60.173,29280.012,139.016
1563549332.9318445,60.186,29268.383,139.641
1563549336.942249,59.946,23214.701,139.359
1563549340.930731,59.776,23273.803,139.469
1563549345.1218257,59.988,23126.182,139.141
1563549348.9613736,59.978,23006.312,139.156
1563549352.9467382,59.938,23160.256,139.016
1563549356.9620044,59.867,22922.447,139.992
1563549361.010679,59.883,23059.645,139.547
1563549364.9721894,59.842,23064.961,139.328
1563549368.946094,59.994,22966.199,139.32
1563549372.9518986,59.87,22982.705,139.57
1563549376.9543402,59.932,22980.344,139.266
1563549380.9832234,59.992,22965.885,139.898
1563549384.9990962,59.753,22962.287,139.383
1563549388.9862711,59.937,22964.699,139.336
1563549392.98824,59.965,22958.395,139.805
1563549397.0020547,59.923,22984.592,139.797
1563549400.9842641,59.939,23102.418,139.055
1563549405.2907584,59.963,23096.131,139.5
1563549408.9979973,59.933,23105.684,139.867
1563549413.0266037,60.204,23107.58,139.188
1563549417.00262,60.214,23124.266,139.25
1563549421.0154727,60.187,23251.221,139.375
1563549425.0353963,60.167,23180.582,139.547
1563549429.0108376,60.085,23194.105,139.586
1563549433.0272927,60.064,23225.84,139.461
1563549437.0230265,60.079,23250.471,139.672
1563549441.066314,60.056,23252.256,139.742
1563549445.0697987,60.02,23259.131,139.953
1563549449.038361,59.8,23259.545,139.461
1563549453.059562,59.852,23117.682,139.641
1563549457.0624251,59.766,23106.756,139.945
1563549461.0416903,59.87,23108.965,139.062
1563549465.4605782,59.983,23081.805,139.156
1563549469.1281064,59.839,23058.291,139.641
1563549473.1340723,59.884,23048.623,139.359
1563549477.0946684,59.929,25131.537,139.094
1563549481.1161575,59.901,25189.371,139.703
1563549485.11613,59.941,25093.855,139.023
1563549489.108084,59.989,25053.637,139.805
1563549493.0962236,59.808,25178.789,139.648
1563549497.3041759,59.793,25183.967,139.016
1563549501.186299,59.786,25173.314,139.75
1563549505.1266658,59.853,25165.121,139.305
1563549509.175085,59.835,25164.838,139.039
1563549513.1768796,59.803,25165.873,139.008
1563549517.2558498,59.757,25188.855,139.711
1563549521.181251,59.963,25212.711,139.453
1563549525.2935343,59.91,25137.424,139.969
1563549529.2819476,59.881,25156.324,139.414
1563549533.3176825,59.972,25127.43,139.0
1563549537.306243,59.764,25110.906,139.078
1563549541.2664156,59.975,25109.643,139.414
1563549545.2607799,59.999,25257.045,139.117
1563549549.1639032,59.77,25262.164,139.641
1563549553.1955006,59.955,25259.428,139.586
1563549557.2020478,59.981,25094.279,139.062
1563549561.2368202,59.987,25196.207,139.938
1563549565.1555867,59.753,25169.723,139.945
1563549569.148561,59.768,25170.619,139.234
1563549573.1561742,59.999,25168.908,139.094
1563549577.1550357,59.778,25149.557,139.055
1563549581.1564193,59.791,25155.73,139.906
1563549585.296286,60.138,25142.174,139.0
1563549589.177293,60.13,25149.889,139.82
1563549593.300605,60.199,27727.922,139.859
1563549597.214117,59.854,26221.506,139.57
1563549601.3601055,59.979,27118.029,139.555
1563549606.2711651,59.788,26725.291,139.461
1563549609.391846,59.926,25171.199,139.078
1563549613.3383749,59.909,25171.695,139.109
1563549617.2720594,59.856,24846.826,139.898
1563549621.3864512,59.832,24785.859,139.727
1563549625.3408246,59.916,24587.783,139.367
1563549629.345443,59.993,24685.305,139.352
1563549633.2989912,59.815,24672.152,139.156
1563549637.2308893,59.915,24673.883,139.992
1563549641.2325718,59.914,24681.195,139.797
1563549645.6327872,59.873,24677.539,139.461
1563549649.2605827,59.76,24673.473,139.172
1563549653.440401,59.853,24632.305,139.734
1563549657.2848113,59.92,24478.656,139.328
1563549661.358086,59.933,24469.842,139.195
1563549665.343429,59.753,24497.746,139.164
1563549669.3287566,59.843,24658.555,139.109
1563549673.4130652,59.763,24677.842,139.18
1563549677.3771896,59.794,24668.4,139.578
1563549681.3214378,59.764,24667.328,139.938
1563549685.329738,59.787,24540.891,139.617
1563549689.3590522,59.944,24678.494,139.438
1563549693.8141022,59.814,24578.76,139.203
1563549697.2856035,59.887,24580.574,139.508
1563549701.3924553,59.919,24598.605,139.148
1563549705.7990768,59.868,24638.246,139.258
1563549709.4872088,59.89,24661.656,139.039
1563549713.5026975,59.822,24668.271,139.25
1563549717.4201849,59.831,24672.049,139.562
1563549721.6156912,59.872,24677.395,139.094
1563549725.4627903,59.788,24680.758,139.328
1563549729.4654,59.764,24681.684,139.602
1563549733.487187,59.796,24678.828,139.625
1563549737.4701972,59.956,24692.666,139.078
1563549741.5598693,59.992,24690.469,139.094
1563549745.593715,59.957,24585.24,139.891
1563549749.3674338,59.968,24680.785,139.328
1563549753.5173807,59.827,24617.141,138.43
1563549758.6334207,59.934,24662.666,139.602
1563549761.468266,59.896,24702.979,139.141
1563549765.9724972,59.777,24595.707,139.211
1563549769.4550424,59.958,24618.109,139.727
1563549773.5747516,59.955,24508.496,139.203
1563549777.5388021,59.8,24478.992,139.43
1563549781.411578,59.933,24581.441,139.062
1563549785.5559611,59.905,24559.406,139.883
1563549789.4793725,59.764,21820.057,139.992
1563549793.447065,59.974,21843.48,139.203
1563549797.5612566,59.959,21868.008,139.695
1563549801.5095718,59.928,22009.957,139.852
1563549805.457976,59.912,27116.662,139.82
1563549809.6514928,59.814,27256.211,139.086
1563549813.567695,59.825,27099.096,139.055
1563549817.599931,59.844,26922.797,139.531
1563549821.513163,59.997,27076.799,138.664
1563549825.9756052,59.88,27135.02,139.266
1563549829.443258,59.943,27111.928,139.867
1563549833.4404392,59.952,27091.811,139.906
1563549837.4487262,59.971,27048.105,139.727
1563549841.4578824,59.763,27010.217,139.438
1563549845.4624777,59.98,27023.938,138.523
1563549849.4794188,59.932,27027.482,139.609
1563549853.465057,59.869,27080.387,139.617
1563549857.4935374,59.811,27100.654,139.641
1563549861.4717011,59.828,27079.408,139.172
1563549865.5041683,59.815,27047.865,139.836
1563549869.4837365,59.979,27072.475,139.805
1563549873.6158843,59.98,27104.689,139.156
1563549877.6147513,59.991,27010.191,139.109
1563549881.9291494,59.963,27037.281,139.258
1563549885.8025286,59.753,27174.836,139.531
1563549889.626563,59.937,27219.123,139.758
1563549893.6127877,59.947,27202.715,138.68
1563549897.7345355,59.954,27231.254,139.125
1563549901.597706,59.938,27241.232,139.211
1563549905.6148694,59.921,27237.881,139.469
1563549909.6720479,59.779,27383.699,139.539
1563549913.5187867,59.888,27259.703,139.008
1563549917.5368755,59.881,27138.941,139.234
1563549921.5377562,59.859,27166.488,139.25
1563549925.544958,59.772,27176.984,139.656
1563549929.5501595,59.833,27147.117,139.445
1563549933.557378,60.248,27644.479,139.867
1563549937.599571,60.06,27637.303,139.258
1563549941.6165707,60.19,27477.643,138.695
1563549945.8037884,60.18,27258.283,138.688
1563549949.55641,60.149,27159.182,139.367
1563549953.568229,60.224,27151.711,139.031
1563549957.5863812,60.028,27206.762,139.914
1563549961.5851088,60.088,27189.064,139.367
1563549965.5875983,60.034,27199.131,138.641
1563549969.5813763,60.052,27031.404,138.992
1563549973.5922709,60.079,27124.592,138.516
1563549977.6083355,60.051,22874.934,139.836
1563549981.6124597,60.147,22729.297,139.766
1563549985.601976,60.177,22714.26,139.75
1563549989.6151626,60.078,23114.68,139.141
1563549993.620602,60.075,23106.074,139.852
1563549997.6218083,60.095,23103.281,139.727
1563550001.6077669,60.06,22989.93,139.227
1563550005.9759755,60.119,23114.809,139.227
1563550009.6335883,60.106,23108.092,139.68
1563550013.6531398,60.141,23106.006,139.109
1563550017.6342735,60.101,23115.303,139.078
1563550021.651171,60.093,23132.98,139.578
1563550025.6546872,60.142,23123.719,139.727
1563550029.6750193,60.189,22445.979,139.398
1563550033.6597788,60.102,22477.027,139.836
1563550037.6732445,60.135,22463.77,139.93
1563550041.6657534,60.097,22452.9,139.484
1563550045.661558,60.076,22440.988,139.789
1563550049.6933424,60.031,22434.051,139.945
1563550053.89672,60.07,22519.188,139.391
1563550057.7092028,60.166,22511.301,139.414
1563550061.7123308,60.045,22520.887,139.648
1563550065.8067021,60.235,22521.822,139.328
1563550069.7055125,59.848,22519.656,139.477
1563550073.7253623,59.843,20604.059,139.508
1563550077.733891,59.816,20583.832,139.922
1563550081.714049,59.829,20589.043,139.523
1563550085.7336853,59.795,20597.85,139.906
1563550089.7394483,59.831,20574.541,139.414
1563550093.7803915,59.791,20491.729,139.594
1563550097.7261767,59.767,20627.15,139.383
1563550101.7513974,59.998,20685.596,139.102
1563550105.7427535,59.987,20617.557,139.703
1563550109.7343588,59.975,20495.871,139.594
1563550113.7583148,60.217,20492.715,139.625
1563550117.757511,60.177,20513.033,139.117
1563550121.7466848,60.191,20502.746,139.312
1563550126.1436648,60.192,20614.57,139.828
1563550129.7703424,60.179,20634.848,139.953
1563550133.756618,60.152,20661.527,139.234
1563550137.764721,60.147,20666.404,139.445
1563550141.7687538,60.167,20632.629,139.922
1563550145.78751,60.13,20630.117,139.469
1563550149.7811847,60.035,20611.619,139.188
1563550153.7684631,60.025,20714.287,139.211
1563550157.7973876,59.767,20728.018,139.625
1563550161.8021646,59.762,20728.857,139.812
1563550165.7990785,59.79,20729.156,139.008
1563550169.795303,59.795,20586.035,139.062
1563550173.7979567,59.805,20560.537,139.875
1563550177.8237448,59.825,20689.285,139.438
1563550181.8401911,59.836,20650.434,139.297
1563550185.9744942,59.913,20658.428,139.797
1563550189.8322625,59.927,20394.771,139.312
1563550193.8197281,59.931,20398.482,139.727
1563550197.99747,59.908,27192.445,139.727
1563550201.8498363,59.814,26248.918,139.469
1563550205.8486729,59.835,26115.518,139.008
1563550209.8474813,59.891,26271.811,139.172
1563550213.9015408,59.941,26389.928,139.461
1563550217.907978,59.948,26408.178,139.32
1563550221.8902054,59.975,26411.344,139.336
1563550225.8853939,59.966,26399.4,139.125
1563550229.8737292,59.972,26394.676,139.219
1563550233.8741295,59.951,26370.641,139.641
1563550237.8923237,59.918,26254.051,139.789
1563550241.885304,59.892,26298.322,139.195
1563550246.1401062,59.895,26461.215,139.992
1563550249.89385,59.826,26471.998,139.625
1563550253.8847017,59.796,26364.152,139.438
1563550257.9176702,59.805,26340.762,139.898
1563550261.8975308,59.815,26372.611,139.438
1563550265.9334304,59.8,26381.959,139.102
1563550269.915741,59.784,26401.633,139.18
1563550273.983891,59.771,26418.873,139.109
1563550277.9350088,59.786,26415.078,139.711
1563550281.9285038,59.768,26430.125,139.453
1563550285.925533,59.767,26428.471,139.852
1563550289.9552488,59.759,26422.832,139.438
1563550293.931459,59.994,26460.424,139.906
1563550297.9418235,59.989,26612.566,139.797
1563550301.9450724,59.757,26465.223,139.477
1563550306.1454997,60.249,26471.023,139.656
1563550309.9776282,60.229,26373.861,139.633
1563550313.9818695,60.215,26501.967,139.297
1563550317.9757469,60.207,26481.635,139.242
1563550321.9853141,60.215,26460.832,139.836
1563550325.9976723,60.226,26431.109,139.656
1563550329.9766216,60.014,26369.486,139.961
1563550334.0300121,60.041,26481.426,139.914
1563550337.9897425,60.049,26445.072,139.18
1563550342.0090287,60.047,26411.053,139.703
1563550346.0124996,60.059,26391.979,139.766
1563550349.9882362,60.056,26248.746,139.172
1563550354.0140908,60.041,26365.855,139.992
1563550357.992466,60.048,26360.545,139.008
1563550362.022805,60.052,26339.055,139.297
1563550366.3136933,60.05,26312.543,139.047
1563550370.028641,60.07,26290.896,139.727
1563550374.012807,60.047,26349.582,139.055
1563550378.0357025,60.05,26366.836,139.031
1563550382.019244,60.062,26365.176,139.461
1563550386.0288482,60.085,26341.861,139.32
1563550390.0429177,60.094,26341.256,139.859
1563550394.0362825,60.032,26367.74,139.195
1563550398.0484169,60.005,26243.305,139.703
1563550402.08471,60.016,26361.422,139.797
1563550406.0495567,60.242,26256.801,139.445
1563550410.0488517,60.023,26342.943,139.312
1563550414.1123528,59.778,26326.965,139.344
1563550418.076383,59.786,26311.938,139.781
1563550422.083811,59.818,26365.662,139.484
1563550426.653557,59.837,26156.283,138.844
1563550430.0574965,59.845,29158.631,139.594
1563550434.1392403,59.905,28904.729,138.703
1563550438.0779197,59.772,29015.523,139.031
1563550442.0931296,59.974,29046.91,139.68
1563550446.093424,59.881,28894.406,139.727
1563550450.108526,59.973,28827.016,138.797
1563550454.128947,59.824,28821.473,138.672
1563550458.1354713,59.871,32587.006,138.695
1563550462.1159031,59.891,32691.148,138.164
1563550466.1014798,59.826,32831.223,138.062
1563550470.1202354,59.925,32874.633,138.453
1563550474.119662,59.758,33215.211,138.875
1563550478.1176195,59.894,33143.137,138.711
1563550482.1503558,59.833,33516.262,138.188
1563550486.3227427,59.853,33532.199,138.547
1563550490.1205807,59.758,33399.207,138.992
1563550494.2003386,59.781,33398.113,138.773
1563550498.1716797,59.946,34676.18,138.891
1563550502.1647756,59.993,34751.562,138.086
1563550506.1931045,59.756,33785.191,138.805
1563550510.149592,59.807,33698.098,138.422
1563550514.2078693,59.788,33747.16,138.859
1563550518.179272,59.767,33782.438,138.484
1563550522.1783078,59.925,33685.09,138.094
1563550526.1625648,59.762,33589.715,138.695
1563550530.175483,59.92,33711.695,138.648
1563550534.1698122,59.834,33539.496,138.914
1563550538.191618,59.763,33637.48,138.336
1563550542.181125,59.944,33678.23,138.281
1563550546.3166134,59.867,32264.631,138.461
1563550550.18599,59.957,28140.83,139.977
1563550554.2316756,59.961,28026.598,139.844
1563550558.2353592,59.919,28069.977,139.758
1563550562.1935813,59.985,28091.082,139.984
1563550566.205829,59.93,28101.16,139.562
1563550570.2032967,59.922,28103.486,139.617
1563550574.211827,59.777,28136.863,139.383
1563550578.2278051,59.77,27906.146,139.125
1563550582.2332563,59.759,28041.346,139.781
1563550586.2760975,59.985,28062.617,139.648
1563550590.2811868,59.965,28072.279,139.453
1563550594.23979,59.974,28213.695,139.453
1563550598.2991734,59.948,28214.791,139.547
1563550602.2731173,59.889,28120.639,139.703
1563550606.4882326,59.872,28245.916,139.062
1563550610.2621484,59.828,28238.389,139.039
1563550614.266089,59.915,28224.215,139.992
1563550618.2639582,59.922,28260.422,139.914
1563550622.2693298,59.918,28270.199,139.695
1563550626.2579343,59.874,29224.502,139.273
1563550630.2821567,59.951,28453.852,139.656
1563550634.266587,59.872,28463.264,139.227
1563550638.2901335,59.832,28456.201,139.109
1563550642.2920089,59.881,28424.951,139.266
1563550646.3434803,59.937,28537.646,139.242
1563550650.307528,59.937,28506.721,139.609
1563550654.3108556,59.875,28528.879,139.328
1563550658.315088,59.827,28448.242,139.484
1563550662.3029583,59.79,28462.008,139.375
1563550666.48982,59.97,28491.375,139.781
1563550670.3128622,59.945,28511.307,139.641
1563550674.3371992,59.99,28508.848,139.086
1563550678.347721,59.755,28495.471,139.469
1563550682.3357937,59.797,28439.02,139.914
1563550686.3511431,59.841,28534.416,139.547
1563550690.3682911,59.953,28467.75,139.922
1563550694.3474576,59.915,28309.248,139.922
1563550698.3561413,59.859,28373.223,139.406
1563550702.3672867,59.85,28366.527,139.758
1563550706.423505,59.882,28346.871,139.156
1563550710.384648,59.922,28321.357,139.156
1563550714.3912177,59.916,28314.383,139.5
1563550718.3870125,59.983,28396.801,139.328
1563550722.4054065,59.752,28237.094,139.312
1563550726.4886594,59.812,28356.574,139.852
1563550730.4025385,59.771,28219.449,139.5
1563550734.4034424,59.99,28224.268,139.82
1563550738.3913875,59.962,28244.547,139.789
1563550742.399446,59.956,28275.568,139.406
1563550746.433946,59.926,28260.127,139.5
1563550750.4298813,59.961,28247.77,139.047
1563550754.4163501,59.87,28265.125,139.398
1563550758.4292946,59.83,29847.877,139.648
1563550762.4202228,59.88,30465.795,139.398
1563550766.4490528,59.83,30606.051,139.109
1563550770.4375005,59.9,30716.551,139.219
1563550774.4281309,59.865,30608.16,139.656
1563550778.444889,59.796,30643.186,138.453
1563550782.4713447,59.861,30615.561,138.094
1563550786.6655984,59.904,30684.793,138.375
1563550790.460522,59.852,30684.172,138.516
1563550794.481667,59.877,30665.926,138.812
1563550798.4910812,59.89,30533.867,138.883
1563550802.4830878,59.783,30668.334,138.672
1563550806.5134523,59.752,30606.418,138.578
1563550810.4599237,59.942,30617.777,139.555
1563550814.4923983,59.871,30649.629,139.562
1563550818.4812303,59.871,30662.014,139.398
1563550822.4853714,59.817,30681.238,139.5
1563550826.5130305,59.852,30667.727,139.531
1563550830.4981828,59.979,30709.771,139.352
1563550834.5190272,59.828,30926.477,139.891
1563550838.50923,59.874,30781.617,139.133
1563550842.4940517,59.85,30923.754,139.172
1563550846.6553893,59.896,30911.949,139.289
1563550850.5158389,59.79,30937.695,138.938
1563550854.563201,59.966,30969.736,138.406
1563550858.5378385,59.895,30873.176,139.344
1563550862.5277886,59.975,30886.697,138.922
1563550866.5361137,59.902,30910.602,139.617
1563550870.5269914,60.149,30902.48,139.07
1563550874.5893335,60.157,30878.965,139.414
1563550878.5286908,60.161,30886.715,139.133
1563550882.552325,60.185,31046.312,139.445
1563550886.5453322,60.031,31005.818,139.977
1563550890.5533545,60.054,31173.303,139.094
1563550894.5751731,60.091,31298.088,139.359
1563550898.573358,60.092,29306.734,139.172
1563550902.5566552,60.165,29241.732,138.516
1563550906.8247712,60.026,29278.219,138.156
1563550910.5859456,60.045,29077.051,138.234
1563550914.5814872,60.036,29064.297,138.344
1563550918.5875556,60.217,29086.535,138.906
1563550922.6204026,60.222,29097.461,138.93
1563550926.589548,60.197,29098.186,138.359
1563550930.5945852,60.165,29924.152,139.688
1563550934.5856183,60.057,29932.045,139.695
1563550938.5950902,60.022,29825.557,139.195
1563550942.6069696,60.076,29923.918,138.719
1563550946.6208413,60.098,29842.121,138.531
1563550950.6215334,60.097,29799.777,138.273
1563550954.614003,60.053,29702.416,139.875
1563550958.6654527,60.059,29793.705,139.102
1563550962.7182057,60.095,29794.715,139.688
1563550966.8255486,60.183,29771.479,139.07
