timestamp,Frequency,VAs Phase C,Symmetrical Component Magnitude - Seq
1563487387.2580204,60.015,15971.998,142.648
1563487391.2344859,60.191,15975.25,142.977
1563487395.2441487,60.086,15988.885,142.438
1563487399.4069808,60.094,18419.182,142.953
1563487403.4001777,60.204,17612.029,142.695
1563487407.261053,60.068,16066.866,142.297
1563487411.2731886,60.038,16093.962,142.086
1563487415.4441557,60.181,16107.051,142.688
1563487419.4416006,60.024,16062.468,142.625
1563487423.4163654,60.088,16094.479,142.5
1563487427.2767715,60.198,16106.967,142.344
1563487431.2710726,60.048,16085.922,142.602
1563487435.2889245,60.046,16145.121,142.844
1563487439.279593,60.126,16146.395,142.664
1563487443.2992013,60.217,16179.164,142.773
1563487447.2973845,60.001,16130.816,142.258
1563487451.3405247,60.143,16146.559,142.211
1563487455.332735,60.199,16134.081,142.672
1563487459.3614485,60.241,16180.832,142.562
1563487463.3165092,60.043,16149.641,142.641
1563487467.3228369,60.143,16219.215,142.766
1563487471.4193017,60.238,16249.01,142.773
1563487475.327994,60.152,16250.701,142.984
1563487479.3314345,60.066,16252.4,142.836
1563487483.5857527,60.006,16224.195,142.969
1563487487.3477287,60.017,16250.094,142.75
1563487491.3385942,60.088,16145.083,142.062
1563487495.3852873,60.15,16131.735,142.289
1563487499.4025166,60.049,16183.242,142.062
1563487503.3798695,60.096,16149.273,142.836
1563487507.3716857,60.164,16152.245,142.367
1563487511.416829,59.935,16180.828,142.008
1563487515.3879013,59.843,16133.752,142.5
1563487519.3847506,59.751,18927.893,142.148
1563487523.385244,59.81,17508.188,142.93
1563487527.4224,59.835,16200.377,142.234
1563487531.3784454,59.973,16173.726,142.039
1563487535.4453921,59.903,17885.508,142.531
1563487539.4055982,59.762,17751.305,142.891
1563487543.5912063,59.919,17779.035,142.906
1563487547.398108,59.808,17788.656,142.07
1563487551.4176013,59.893,17868.992,142.438
1563487555.4249396,59.833,17991.426,142.172
1563487559.6107419,59.811,17988.424,142.273
1563487563.4216144,59.758,17892.93,142.344
1563487567.4255722,60.169,17868.348,142.039
1563487571.6587358,60.096,17902.859,141.789
1563487575.4409816,60.001,17822.777,142.578
1563487579.4368858,59.88,17809.201,142.359
1563487583.4814947,59.862,17850.162,142.844
1563487587.642452,59.959,17837.939,141.148
1563487591.534275,59.962,17845.43,141.516
1563487595.6123672,59.931,17993.822,141.453
1563487599.4685724,59.94,17938.998,141.578
1563487603.7535176,59.974,17970.598,141.508
1563487607.472932,59.796,17970.379,141.305
1563487611.509475,59.8,17837.816,141.148
1563487615.4805617,59.886,17874.734,141.188
1563487619.6348872,59.844,17879.787,141.344
1563487623.646209,60.13,17907.461,141.078
1563487627.5021372,60.06,17717.168,141.734
1563487631.5461485,60.082,17667.586,141.086
1563487635.6016417,60.102,17713.445,142.273
1563487639.5740647,60.075,17786.559,142.266
1563487643.704022,60.216,17715.996,141.469
1563487647.5754964,60.23,17783.262,141.859
1563487651.5674708,60.245,17721.609,141.562
1563487655.5726538,60.225,17700.154,141.844
1563487659.5252533,60.165,17746.713,142.852
1563487663.7568,60.059,17815.873,141.938
1563487667.6411562,60.001,17862.836,141.336
1563487671.5638323,60.195,17874.482,141.398
1563487675.564234,60.032,17851.877,142.297
1563487679.5594273,60.118,17774.316,142.914
1563487683.5632741,60.201,17745.629,142.469
1563487687.7261753,60.053,17782.619,142.086
1563487691.5617785,60.119,17675.512,142.375
1563487695.5879135,60.077,17694.141,142.805
1563487699.6358366,59.804,17779.445,141.703
1563487703.6589406,59.958,17778.455,141.148
1563487707.6476247,60.043,17779.055,141.383
1563487711.6035736,60.048,17782.457,141.227
1563487715.8367877,60.045,17714.096,141.672
1563487719.6247873,60.218,17842.576,142.758
1563487723.7567246,60.153,17815.695,142.32
1563487727.6195478,59.835,17840.852,142.828
1563487731.612909,59.87,17777.717,142.93
1563487735.6210878,59.817,17712.713,142.984
1563487739.6462638,59.877,17710.566,142.516
1563487743.6331437,59.911,17773.514,142.273
1563487747.663652,59.925,17716.311,141.977
1563487751.6840453,59.878,17674.098,142.195
1563487755.6519105,59.771,17711.598,142.18
1563487759.6454425,59.876,17780.133,142.336
1563487763.6498604,59.877,17665.422,142.492
1563487767.6796286,59.837,17777.293,142.266
1563487771.6620646,59.817,17697.041,142.023
1563487775.7097507,59.981,17780.791,142.578
1563487779.6843529,59.818,17843.285,142.82
1563487783.9265866,59.778,17815.342,142.5
1563487787.6904674,59.84,17801.459,142.781
1563487791.6851676,59.933,17908.783,142.031
1563487795.7780797,59.864,17718.416,142.008
1563487799.708362,59.851,17844.746,142.07
1563487803.7829776,59.855,17906.111,142.484
1563487807.9276009,59.946,17704.059,142.242
1563487811.7319732,60.238,17710.801,142.336
1563487815.9624343,60.091,17778.086,142.758
1563487819.7353566,60.021,17852.094,142.883
1563487823.7855644,60.188,17907.664,142.438
1563487827.9260895,60.152,17846.807,142.023
1563487831.831122,60.031,17881.42,142.633
1563487835.7494104,60.015,17907.766,142.898
1563487839.8165474,60.042,17847.59,142.242
1563487843.9328005,60.139,17814.564,142.68
1563487847.7605412,60.078,23200.672,141.945
1563487851.837413,60.165,23320.727,141.008
1563487855.7876601,60.199,23344.723,141.117
1563487859.7935848,60.163,23183.873,141.328
1563487863.7798126,59.798,23186.014,141.93
1563487867.938953,59.846,23400.723,141.922
1563487871.7878666,59.812,23367.023,141.703
1563487875.8431385,59.751,23379.008,142.852
1563487879.8010414,59.875,23376.17,141.633
1563487883.959268,59.766,23347.025,142.219
1563487887.822953,59.792,23381.746,142.477
1563487891.831723,60.216,23411.422,142.469
1563487895.8333824,60.219,23352.875,142.258
1563487899.8548725,60.194,23313.68,142.148
1563487903.9333029,60.177,23376.92,142.727
1563487907.8294382,60.09,23380.258,142.68
1563487911.8438437,60.234,23378.445,142.07
1563487915.85569,60.199,23347.434,142.312
1563487919.8658185,60.209,23317.689,142.094
1563487923.870023,60.016,23324.162,142.328
1563487927.8769689,60.009,23382.973,142.211
1563487931.999655,60.168,23321.326,142.508
1563487935.9909384,60.193,23388.279,142.312
1563487939.8978524,60.12,23420.574,142.664
1563487943.9120219,60.08,23388.625,142.68
1563487947.8986623,60.081,23420.059,142.875
1563487951.915653,60.08,23419.312,142.406
1563487955.9172688,60.034,23371.215,142.727
1563487959.9085238,60.235,23343.887,142.523
1563487964.1006458,60.191,23419.443,141.625
1563487967.929122,60.219,23366.52,141.266
1563487971.9168139,60.243,23355.676,141.75
1563487975.9184158,60.121,23410.402,141.047
1563487979.9467962,60.092,28741.131,141.883
1563487983.935022,60.015,28704.348,141.422
1563487987.9630244,60.012,28741.062,141.398
1563487991.9450595,60.222,28825.227,141.891
1563487995.9623656,60.038,28963.234,141.461
1563487999.9773843,60.206,28967.518,141.172
1563488010.4173717,60.16,29011.301,141.094
1563488011.268979,60.131,31523.996,141.055
1563488015.3222737,60.205,31170.088,141.594
1563488019.2753592,60.216,29344.443,141.539
1563488023.4306843,60.165,30285.559,141.297
1563488027.3188124,60.181,29372.674,141.648
1563488031.3430414,60.099,29437.809,141.211
1563488035.2910163,60.049,29434.602,141.594
1563488039.3311698,60.037,29427.527,141.883
1563488043.3031147,60.117,29381.006,141.305
1563488047.3204958,60.21,29322.947,141.219
1563488051.3587854,60.183,29450.197,141.992
1563488055.3204622,60.08,29504.688,141.305
1563488059.3597693,60.135,30660.385,141.125
1563488102.7434406,60.01,27437.787,142.719
1563488103.5974424,60.228,27464.994,142.445
1563488107.656158,60.108,27346.338,141.891
1563488111.6072485,60.048,27288.73,141.062
1563488115.63179,60.194,27274.465,142.484
1563488119.6325595,60.136,27403.283,142.594
1563488123.6819236,60.127,27498.598,142.461
1563488127.6411805,60.131,27335.9,142.633
1563488131.6321864,60.065,27331.41,142.375
1563488135.6672907,60.191,27358.799,142.695
1563488139.6531413,60.226,27384.834,142.648
1563488143.7664318,60.093,27364.801,142.914
1563488147.6825428,60.061,27275.123,142.516
1563488151.676261,60.187,27338.701,142.867
1563488155.723876,60.037,27354.438,142.133
1563488159.6710105,60.212,23332.57,142.75
1563488163.6946068,60.053,23333.812,142.227
1563488167.8527024,60.208,23401.748,142.242
1563488171.6766784,60.245,23200.031,142.094
1563488175.7129495,60.172,23201.949,142.055
1563488179.776782,60.229,23269.295,142.586
1563488183.694472,60.011,23232.301,142.289
1563488187.745384,60.143,23204.908,142.773
1563488191.721815,60.231,23206.15,142.062
1563488195.7912207,60.235,23271.074,142.164
1563488199.866765,60.168,23266.807,142.273
1563488203.9310312,60.235,23286.633,142.32
1563488207.7650056,60.07,23182.486,142.82
1563488211.7621608,59.82,22545.391,142.875
1563488215.738177,59.964,22551.43,142.023
1563488219.7333486,59.77,22641.078,142.828
1563488223.7395425,59.762,22539.887,142.289
1563488227.751201,59.81,22485.811,142.406
1563488231.7579544,60.248,22284.102,142.445
1563488235.7577174,60.22,22284.305,142.891
1563488239.8660786,60.041,22351.402,142.992
1563488243.7642198,60.182,22376.35,142.961
1563488247.8402677,60.039,22276.809,142.164
1563488251.791412,60.055,22277.846,142.727
1563488255.8167572,60.198,22280.562,142.039
1563488259.7979248,60.02,22348.666,142.656
1563488263.9387114,60.204,22291.248,142.047
1563488267.8124707,60.161,22276.398,142.023
1563488271.8241174,60.047,22286.23,142.07
1563488275.8816214,60.045,22291.998,142.031
1563488279.8238986,60.187,22275.814,142.93
1563488283.8283556,59.824,22402.721,142.141
1563488287.9050832,59.878,26977.75,142.844
1563488291.8818183,59.93,25135.078,142.828
1563488295.840022,59.907,25185.43,141.367
1563488299.8412726,60.074,19405.828,142.641
1563488303.9203296,60.1,20093.844,142.75
1563488307.8768635,59.929,20127.451,142.602
1563488311.8869405,59.841,20096.814,142.984
1563488315.8981278,59.853,20125.395,142.438
1563488320.076914,59.887,20124.203,142.391
1563488324.1005852,59.832,20122.83,142.906
1563488327.8922567,59.757,20183.82,142.461
1563488331.9461687,59.767,20218.475,141.805
1563488335.8989353,59.95,20186.781,142.375
1563488339.8923912,59.753,20183.959,142.484
1563488343.9829547,59.8,20123.15,142.031
1563488347.9055357,59.804,20121.943,142.203
1563488351.9154136,59.766,20182.273,142.555
1563488356.0037818,59.845,20122.527,142.953
1563488359.9243543,59.834,20155.641,142.773
1563488363.9261503,59.819,20121.396,142.125
1563488367.9848604,59.761,20154.105,142.984
1563488371.9333673,59.905,20187.582,142.109
1563488376.0719593,59.826,20220.01,142.508
1563488379.9788995,59.989,20215.662,142.594
1563488384.1070256,59.826,20149.33,142.695
1563488388.13304,59.94,20194.92,142.844
1563488392.0076408,59.891,20128.076,142.375
1563488396.0116916,59.762,20126.074,142.789
1563488400.1286387,59.901,20220.23,142.062
1563488404.0129745,59.846,20124.688,142.93
1563488408.006906,59.908,20190.084,142.047
1563488411.9940252,59.804,20130.572,142.758
1563488416.0124414,59.931,20169.143,142.859
1563488420.4146047,59.998,20168.832,142.766
1563488424.0142298,59.892,20129.953,142.047
1563488428.0138226,59.854,20189.217,142.852
1563488432.0426116,59.751,20213.188,142.938
1563488436.044098,59.88,20216.32,142.75
1563488440.0724747,59.957,20188.838,142.781
1563488444.611483,59.811,19215.828,142.914
1563488448.0403392,59.793,19299.559,142.25
1563488452.0360985,59.8,19288.18,142.93
1563488456.0382907,59.874,19233.289,142.938
1563488460.07112,59.962,19294.553,142.383
1563488464.078534,59.771,19294.732,142.492
1563488468.0705912,59.769,19317.756,142.078
1563488472.0597177,59.944,19254.393,142.336
1563488476.1024795,59.872,19260.156,142.367
1563488480.091498,59.857,19294.346,142.211
1563488484.0891118,59.976,19253.182,142.531
1563488488.0887253,59.763,19324.799,142.328
1563488492.2642746,59.84,19314.344,142.602
1563488496.1789715,59.918,19260.588,142.992
1563488500.1022384,59.986,19262.199,142.188
1563488504.2809525,59.949,19271.133,142.852
1563488508.2998343,59.982,19245.125,142.031
1563488512.119069,59.922,19261.684,142.391
1563488516.1521583,59.845,15229.523,142.938
1563488520.1227455,59.836,15205.418,142.836
1563488524.1766522,59.756,15220.249,142.469
1563488528.2499385,59.883,15220.892,142.219
1563488532.148268,59.935,15180.188,142.781
1563488536.1459696,59.755,15217.013,142.43
1563488540.1503415,59.956,15262.117,142.344
1563488544.1601908,59.754,17904.004,142.031
1563488548.17899,59.817,17806.074,142.656
1563488552.1758394,59.862,15345.947,142.539
1563488556.1739106,59.789,15262.664,142.914
1563488560.2303197,59.923,15218.877,142.789
1563488564.6154935,59.766,15188.069,142.273
1563488568.2112656,59.789,15223.653,142.281
1563488572.1892965,59.774,15195.382,142.398
1563488576.2041168,59.902,15174.676,142.328
1563488580.220255,60.179,15199.407,142.477
1563488584.2044709,60.01,15176.889,142.547
1563488588.2241428,60.207,15199.714,142.586
1563488592.2510478,59.752,15203.872,142.211
1563488596.2402866,59.956,15218.296,142.445
1563488600.2332191,59.752,15282.289,142.75
1563488604.3175797,59.77,15242.248,142.336
1563488608.286073,59.929,15263.073,142.828
1563488612.249866,59.85,15283.632,142.312
1563488616.2738736,59.781,15288.443,142.023
1563488620.2765126,60.225,15238.468,142.57
1563488624.4434237,60.219,15187.099,142.281
1563488628.2982597,60.05,15218.213,142.547
1563488632.286379,60.01,15239.562,142.695
1563488636.2687476,59.931,15240.698,142.766
1563488640.3141358,59.863,15241.324,142.695
1563488644.2956648,59.979,15241.063,142.508
1563488648.2926717,59.807,15285.122,142.828
1563488652.3126023,59.885,15255.282,142.633
1563488656.3448894,59.772,15260.742,142.469
1563488660.3253322,60.162,15200.624,142.648
1563488664.3160002,60.111,15231.848,142.438
1563488668.3322384,60.038,15195.826,142.773
1563488672.3128905,60.077,15200.986,142.828
1563488676.3553715,59.944,22234.438,142.156
1563488680.3664362,59.95,17959.871,142.844
1563488684.6133835,59.879,18167.098,142.758
1563488688.4024827,59.772,18127.588,142.938
1563488692.3940117,59.881,18271.738,142.68
1563488696.3565924,59.805,18277.895,142.875
1563488700.3803315,59.765,18379.363,142.805
1563488704.368095,59.789,18328.51,142.625
1563488708.388941,59.87,18410.793,142.828
1563488712.389695,59.88,18541.713,142.57
1563488716.393102,59.796,18541.217,142.461
1563488720.5066926,59.878,18461.891,142.555
1563488724.4192617,59.785,18432.973,142.977
1563488728.4276342,60.241,18478.77,142.797
1563488732.4170036,60.01,20160.023,142.242
1563488736.4405015,60.166,20899.6,142.773
1563488740.4083111,60.073,18802.848,142.359
1563488744.6146529,60.223,18561.432,142.883
1563488748.4562366,60.049,18569.73,142.109
1563488752.4385302,60.155,18594.027,142.547
1563488756.4260361,60.135,18616.609,142.312
1563488760.4484537,60.126,18649.746,142.664
1563488764.4542384,60.073,18675.352,142.617
1563488768.454715,60.161,18651.848,142.969
1563488772.4776719,60.221,18575.279,142.672
1563488776.4898527,60.078,18659.451,142.336
1563488780.5749195,60.053,18590.459,142.359
1563488784.4618905,60.147,18672.488,142.555
1563488788.4596074,60.11,18605.631,142.969
1563488792.4699795,60.14,18753.768,142.5
1563488796.5056412,60.074,18805.883,142.977
1563488800.4948997,60.063,16067.727,142.422
1563488804.6143422,60.036,16098.752,142.125
1563488808.4888103,60.165,16068.575,142.57
1563488812.4924889,60.118,16097.795,142.227
1563488816.5468671,60.122,16095.72,142.453
1563488820.5109026,60.203,16083.026,142.289
1563488824.518966,60.06,16146.107,142.445
1563488828.54393,60.171,16131.397,142.172
1563488832.526797,60.126,16099.549,142.156
1563488836.529447,60.214,16160.377,142.344
1563488840.5382361,60.029,16184.496,142.57
1563488844.5494015,60.207,16165.963,142.898
1563488848.6062927,60.164,18784.521,142.93
1563488852.9926262,59.914,17347.754,142.047
1563488856.5602734,59.774,16172.26,142.906
1563488860.5579653,59.77,16174.994,142.281
1563488864.7846103,59.989,16183.779,142.32
1563488869.2387037,59.769,16076.605,142.211
1563488872.5982163,59.812,16569.102,142.688
1563488876.5923316,60.0,16414.852,142.797
1563488880.6129775,59.757,16422.246,142.844
1563488884.5902488,59.81,16475.102,142.656
1563488888.5891287,59.847,16409.963,142.734
1563488892.6449037,60.0,16323.713,142.016
1563488896.6149168,59.785,16473.566,142.258
1563488900.6172538,59.944,16442.752,142.0
1563488904.674508,59.762,16420.969,142.102
1563488908.6611009,59.809,16410.055,142.023
1563488912.6171544,59.8,16440.27,142.328
1563488916.6324253,59.983,16394.871,142.75
1563488920.6332266,59.849,16444.799,142.492
1563488924.7857544,59.841,16414.467,142.305
1563488928.626561,59.797,16429.191,142.133
1563488932.666744,59.889,16410.404,142.094
1563488936.677729,59.895,16372.906,142.805
1563488940.6720605,59.841,16376.051,142.742
1563488944.6733181,60.092,16332.77,142.734
1563488948.6756432,60.214,16337.862,142.594
1563488952.6927617,60.025,16326.057,142.477
1563488956.68123,60.028,16350.508,142.102
1563488960.676653,60.055,16443.898,142.227
1563488964.7126493,60.206,16425.91,142.602
1563488968.7365315,60.109,16420.859,142.008
1563488972.698588,60.163,16392.332,142.07
1563488976.701893,60.09,16411.924,142.242
1563488980.7209263,60.159,17438.223,142.344
1563488985.4636536,60.228,16489.734,142.805
1563488988.7270358,60.187,16508.734,142.469
1563488992.7225363,59.856,16508.492,142.375
1563488996.743706,59.871,16326.051,142.562
1563489000.7561872,59.914,16325.545,142.367
1563489004.7373648,59.759,16506.461,142.234
1563489008.7490277,59.813,16335.779,142.023
1563489012.7518504,59.859,16337.004,142.406
1563489016.7760468,59.939,16362.646,142.391
1563489020.7561357,59.838,16339.408,142.789
1563489024.754966,60.017,16504.377,142.422
1563489028.770687,60.162,16473.834,142.047
1563489032.7931666,60.173,16499.832,142.547
1563489036.7928238,60.156,16400.82,142.094
1563489040.7944787,60.043,16448.684,142.023
1563489044.9605114,60.177,16386.072,142.422
1563489048.7832143,60.045,16509.695,142.352
1563489052.8338203,60.228,16424.309,142.617
1563489056.8120182,60.168,16477.062,142.93
1563489060.8164084,60.136,16385.168,142.109
1563489064.8310173,60.212,16400.168,142.047
1563489068.8316302,60.07,16399.504,142.859
1563489072.8348699,60.06,16266.512,142.336
1563489076.8662982,60.135,16174.71,142.695
1563489080.821471,60.164,16166.817,142.578
1563489084.849357,60.088,16137.303,142.898
1563489088.84852,60.193,16083.438,142.773
1563489092.8743107,60.229,16069.543,142.586
1563489096.8576016,60.003,16090.771,142.234
1563489100.8952162,60.235,16113.433,142.047
1563489105.12153,60.243,16187.732,142.312
1563489108.862644,60.198,16129.055,142.844
1563489112.936755,60.233,16068.795,142.102
1563489116.8893197,60.027,16187.154,142.094
1563489120.8970323,60.046,16140.219,142.883
1563489124.9312336,60.125,16160.559,142.195
1563489129.230574,60.145,16192.361,142.516
1563489132.9468966,60.162,16206.273,142.047
1563489136.9013178,59.838,16019.575,142.562
1563489140.907191,59.963,15953.853,142.719
1563489144.9109054,59.789,15998.848,142.477
1563489148.9079344,59.787,15951.912,142.273
1563489152.9215453,59.958,15937.396,142.0
1563489156.9512637,59.881,15976.504,142.273
1563489160.9264827,59.835,15874.693,142.656
1563489165.298868,59.753,15955.68,142.586
1563489168.9819157,59.79,18766.568,142.047
1563489172.9405463,59.765,17519.367,142.562
1563489176.9740925,59.761,15955.371,142.93
1563489183.0700343,59.837,15994.521,142.148
1563489185.0199766,59.893,15976.753,142.125
1563489189.0057657,59.93,21012.641,142.273
1563489192.9923236,59.822,21041.732,142.117
1563489196.9987235,59.975,21061.168,142.625
1563489200.9966414,59.962,20941.023,142.297
1563489205.0327337,59.882,20999.771,142.672
1563489208.992009,60.177,21116.393,142.25
1563489213.048711,59.94,21101.111,142.008
1563489217.0004275,59.796,21033.363,142.789
1563489221.0191014,60.222,21029.629,142.812
1563489225.1218617,60.155,21012.133,142.414
1563489229.0431662,60.166,21004.311,142.047
1563489233.0322473,60.205,21068.867,142.984
1563489237.0464642,60.016,21004.129,142.594
1563489241.0408745,60.176,21111.164,142.828
1563489245.0659661,59.799,21010.678,142.242
1563489249.1403356,59.814,21080.268,142.695
1563489253.0442796,59.822,21035.131,142.375
1563489257.0688791,59.865,21016.998,142.672
1563489261.0739603,60.087,21043.182,142.539
1563489265.065364,60.008,21019.73,142.438
1563489269.0968764,60.028,21017.506,142.344
1563489273.074255,60.158,21013.178,142.258
1563489277.0789785,60.142,21100.182,142.805
1563489281.1453664,60.113,21081.381,142.789
1563489285.4628556,60.154,21050.508,142.344
1563489289.0929334,60.078,21083.896,142.023
1563489293.0902977,60.051,21051.527,142.773
1563489297.1307497,60.081,21013.781,142.234
1563489301.1231618,60.133,21014.383,142.602
1563489305.1348884,60.179,23267.609,142.57
1563489309.1417024,60.13,21220.104,142.516
1563489313.1153855,60.228,21006.988,142.156
1563489317.120854,60.039,21105.201,142.977
1563489321.1297748,60.015,21057.461,141.336
1563489325.1712408,60.006,21029.707,141.289
1563489335.6434698,60.087,20885.297,141.141
1563489336.4931355,60.087,21000.629,141.141
1563489340.5051537,60.11,21017.625,141.477
1563489344.7942278,60.022,21051.879,141.766
1563489348.5263095,60.007,21074.742,141.062
1563489352.5413926,60.104,21091.783,141.82
1563489356.7195954,60.127,20912.225,141.117
1563489360.5339153,60.061,20963.73,141.805
1563489364.5367975,60.097,20937.266,141.594
1563489368.5416465,60.17,21036.121,141.594
1563489372.5467882,60.229,21082.646,141.398
1563489376.5350883,60.225,20906.332,141.109
1563489380.56591,60.148,21097.334,141.109
1563489384.5509617,60.108,20986.48,141.086
1563489388.5732136,60.01,20979.496,141.938
1563489392.5493426,60.005,20976.129,141.086
1563489396.5693133,60.2,20989.293,141.898
1563489400.580011,60.031,20896.373,141.867
1563489404.7943304,60.242,20891.266,141.391
1563489408.5873957,60.02,20928.926,141.719
1563489412.6246376,60.074,20928.723,141.414
1563489416.6026864,60.032,20918.0,141.188
1563489420.5765617,60.145,20957.996,141.406
1563489424.621497,59.793,20987.791,141.117
1563489428.609864,59.79,20885.213,141.711
1563489432.642877,60.162,20928.678,141.586
1563489436.6590726,60.062,18033.152,141.266
1563489440.606544,60.216,16839.51,141.297
1563489444.6174946,60.075,17641.15,141.828
1563489448.6195805,60.227,17064.828,141.734
1563489452.6286495,60.071,16775.547,141.586
1563489456.6645825,60.143,16780.445,141.727
1563489460.6590662,60.156,16806.371,141.516
1563489464.8004098,60.087,16852.043,141.32
1563489468.6632812,60.109,16827.77,141.266
1563489472.6666284,60.115,16802.379,141.445
1563489476.6489773,60.21,16826.824,141.195
1563489480.6781735,60.145,16800.199,141.43
1563489484.6683872,60.108,16809.066,141.664
1563489488.6659462,60.139,16829.061,141.773
1563489492.6846855,60.103,16244.438,141.555
1563489496.7266238,60.208,23185.439,141.883
1563489500.6996524,60.118,21677.793,141.617
1563489504.6877685,60.225,21752.428,141.82
1563489508.6879795,60.072,21881.834,141.039
1563489512.7085197,60.166,21882.746,141.695
1563489516.7191684,60.204,21933.223,141.102
1563489520.7119496,59.767,21977.02,141.516
1563489525.1366155,59.772,21930.84,141.875
1563489528.7537787,59.777,21957.289,141.242
1563489532.7369485,59.773,21931.055,141.172
1563489536.7475681,60.014,21985.145,141.492
1563489540.740495,60.028,21938.402,141.984
1563489544.7309625,60.096,21903.498,141.492
1563489548.750162,60.085,21985.568,141.984
1563489552.7542205,60.143,24320.59,141.094
1563489556.737024,60.228,21983.59,141.227
1563489560.7666223,60.122,21933.965,141.766
1563489564.7439725,60.094,21936.67,141.797
1563489568.76993,60.092,22117.338,141.344
1563489572.7566376,60.055,22044.344,141.797
1563489576.7774405,60.013,22051.484,141.188
1563489580.7907605,60.051,22047.602,141.258
1563489584.9697814,60.058,22060.211,141.156
1563489588.7884562,60.1,22093.957,141.266
1563489592.8031523,60.126,22036.629,141.977
1563489596.7839198,60.138,21986.789,141.375
1563489600.81888,60.2,22096.199,140.742
1563489604.8643494,60.143,21909.387,141.828
1563489608.8051066,60.235,22010.969,141.742
1563489612.8265693,60.168,21908.186,141.25
1563489617.0336347,60.142,22012.686,141.711
1563489620.8255682,60.041,21939.211,141.047
1563489624.8325775,60.114,22013.408,141.727
1563489628.8342364,60.026,22004.938,141.578
1563489632.8390462,60.129,21903.373,141.719
1563489636.8674724,59.877,21922.555,141.805
1563489640.8471794,60.16,21952.254,141.727
1563489645.1337059,60.121,21904.904,141.141
1563489648.851171,60.168,21986.33,141.938
1563489652.866226,60.034,21921.895,140.172
1563489656.9092495,59.771,21949.414,140.586
1563489661.326602,59.999,21987.199,140.0
1563489664.8768418,60.008,21971.762,140.219
1563489668.8817854,60.008,21977.494,140.586
1563489672.8993773,60.187,24095.654,140.352
1563489676.8894238,60.161,22056.719,141.211
1563489680.9078674,60.146,22057.793,141.383
1563489684.9089785,60.188,21987.898,140.133
1563489689.2056177,60.136,21979.189,141.641
1563489692.9425802,60.239,21932.098,141.219
1563489696.9079683,60.239,21888.215,141.578
1563489701.0048578,60.224,21904.125,141.18
1563489705.306426,60.172,22012.328,141.586
1563489708.9665573,60.143,21900.93,141.461
1563489712.936897,60.166,21900.5,141.562
1563489716.9414263,60.078,22396.787,141.039
1563489720.9570076,60.205,22305.447,141.32
1563489725.6448703,59.912,22395.859,141.133
1563489729.1157541,59.922,22327.379,141.461
1563489733.2314715,59.943,22351.443,141.852
1563489736.9535809,60.233,22363.533,141.852
1563489741.0048263,60.229,22301.27,141.531
1563489744.9572685,60.233,22220.336,141.32
1563489749.0288036,60.198,22306.746,141.148
1563489752.973785,60.003,22308.215,141.055
1563489756.9736588,60.186,22394.012,141.93
1563489760.9810348,60.196,22370.916,141.305
1563489767.961885,60.205,22315.873,141.312
1563489768.990714,60.067,22227.609,141.57
1563489773.057012,60.025,21966.871,141.859
1563489776.9993896,60.242,21815.812,141.422
1563489781.0848885,60.156,21996.51,141.344
1563489785.1322398,60.174,22012.535,141.438
1563489789.235866,60.178,21910.793,141.836
1563489793.1975722,60.18,21976.303,141.57
1563489797.0190125,60.161,21838.637,141.68
1563489801.0569448,60.12,21799.494,141.836
