timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563512507.884547,122.0,244.674,245.686,-14886.876,10340.316,19392.861,0.769,59.767,2.64,-7930.812,750.268,-7743.52,4898.113,149.188,5282.781,9290.625,766.258,9385.24,0.848,-0.983,0.825,70.592,0.292,140.852
1563512511.8817296,122.0,244.652,245.665,-14959.718,10379.901,19388.992,0.769,59.873,2.875,-7913.0,727.306,-7738.992,4904.83,190.13,5296.875,9335.625,750.637,9406.61,0.849,-0.968,0.823,70.978,0.204,140.367
1563512515.8873658,122.0,244.633,244.645,-14964.926,10408.433,19573.105,0.767,59.797,3.422,-7938.438,743.866,-7724.488,4943.062,179.429,5306.688,9394.0,761.942,9392.886,0.849,-0.971,0.827,70.524,0.259,140.68
1563512519.8978162,122.0,244.617,244.628,-14970.598,10327.919,19575.699,0.764,59.854,2.5,-7978.75,781.909,-7719.218,4949.546,120.18,5296.444,9392.125,782.738,9358.436,0.85,-1.006,0.82,70.988,0.193,140.875
1563512523.904782,122.0,244.613,244.625,-14977.199,10437.973,19566.688,0.767,59.879,3.843,-7955.062,723.835,-7724.087,4920.801,280.562,5287.5,9387.75,772.726,9377.709,0.85,-0.948,0.824,70.52,0.312,140.078
1563512527.908288,122.5,244.635,244.646,-15035.495,10514.721,19462.516,0.768,59.884,3.765,-7995.188,722.963,-7724.141,4940.535,248.932,5290.25,9370.25,763.787,9392.866,0.849,-0.947,0.824,70.589,0.184,141.32
1563512531.9153671,122.5,244.668,245.678,-14950.509,10371.303,19516.395,0.764,59.871,2.781,-7980.25,783.316,-7687.582,4949.726,180.824,5260.306,9374.875,783.829,9295.164,0.851,-1.005,0.824,70.633,0.223,140.484
1563512535.9161372,122.5,244.692,245.701,-14879.157,10538.117,19480.758,0.761,60.228,2.828,-7939.625,783.536,-7693.095,5019.465,242.03,5257.125,9394.25,819.499,9317.224,0.847,-0.957,0.826,70.641,0.199,140.734
1563512539.9221776,122.5,244.716,245.724,-14941.779,10524.027,19458.023,0.767,60.025,3.219,-7980.688,736.483,-7685.33,4984.83,238.801,5256.375,9394.25,775.654,9315.813,0.851,-0.97,0.827,70.579,0.227,140.211
1563512543.9296732,122.5,244.738,245.747,-14932.401,10523.963,19563.395,0.764,60.207,3.985,-7986.75,738.672,-7685.734,4967.309,302.625,5256.156,9466.375,796.07,9286.519,0.85,-0.931,0.826,70.566,0.188,140.656
1563512547.9375474,122.5,244.753,245.762,-14934.566,10410.023,19567.617,0.767,60.101,3.36,-7997.062,734.44,-7691.834,4947.982,196.307,5309.875,9362.125,758.91,9335.329,0.851,-0.968,0.825,70.508,0.223,140.812
1563512551.9408824,122.5,244.763,245.771,-14927.303,10444.238,19484.266,0.766,60.087,3.36,-7956.938,735.882,-7681.759,4905.4,238.95,5305.25,9345.875,769.449,9314.759,0.851,-0.956,0.828,70.54,0.228,140.555
1563512555.9477835,122.5,244.763,245.773,-14914.325,10455.352,19545.262,0.766,60.071,4.157,-7999.5,721.53,-7661.655,4956.816,280.447,5256.594,9369.875,774.434,9317.049,0.849,-0.905,0.828,70.632,0.328,140.711
1563512559.9543178,122.5,244.761,245.771,-14899.104,10547.055,19569.312,0.762,60.248,5.001,-7950.062,723.77,-7661.194,4806.546,473.533,5261.0,9294.625,862.073,9323.844,0.852,-0.84,0.825,70.524,0.154,140.578
1563512564.1114128,122.5,244.743,245.752,-14881.06,10389.303,19381.355,0.768,60.022,4.095,-7945.406,739.334,-7621.709,4923.345,238.579,5224.688,9395.75,772.822,9252.593,0.851,-0.905,0.824,70.999,0.205,140.023
1563512567.9649901,122.5,244.729,245.739,-14897.878,10345.744,19436.098,0.769,60.007,2.61,-7985.562,764.598,-7706.064,4900.215,180.394,5260.566,9386.125,765.166,9332.129,0.85,-1.007,0.824,70.599,0.181,140.945
1563512571.9668195,122.5,244.737,245.746,-14975.713,10442.977,19563.25,0.766,60.055,4.595,-7967.469,738.09,-7685.323,4826.918,416.215,5252.0,9315.875,844.676,9314.057,0.859,-0.837,0.825,70.641,0.099,141.211
1563512575.9728916,122.5,244.756,245.765,-14917.579,10526.199,19461.695,0.766,60.134,3.376,-7955.875,723.109,-7693.972,4951.078,280.916,5257.062,9399.25,773.654,9317.771,0.851,-0.947,0.824,70.645,0.203,141.969
1563512579.9777827,122.5,244.766,245.776,-14969.737,10458.95,19575.535,0.763,60.187,4.283,-7993.531,738.676,-7686.257,4934.321,303.307,5224.781,9392.625,799.377,9287.715,0.849,-0.893,0.828,70.722,0.187,141.0
1563512583.9885123,122.5,244.771,245.781,-14968.78,10443.746,19534.91,0.767,60.019,4.439,-7971.344,741.447,-7694.559,4933.991,290.291,5248.781,9345.5,798.32,9288.152,0.849,-0.933,0.826,70.705,0.211,141.219
1563512587.992003,122.5,244.782,245.787,-13902.799,10401.084,18567.633,0.747,60.109,12.254,-7971.625,720.623,-6669.755,4941.822,211.067,5247.125,9371.375,753.887,8451.252,0.849,-0.948,0.785,70.746,0.234,141.086
1563512591.999194,122.5,244.788,245.785,-13833.48,10085.369,18657.75,0.743,60.152,11.441,-7965.0,775.349,-6680.896,4881.691,0.0,5216.0,9289.875,775.565,8497.793,0.853,-0.982,0.786,70.83,0.191,140.102
1563512596.00424,122.5,244.791,245.781,-13910.967,10453.385,18670.492,0.745,60.205,12.191,-7944.75,738.179,-6693.368,4900.624,343.324,5244.938,9364.5,812.42,8463.245,0.85,-0.906,0.789,70.922,0.224,141.836
1563512600.0104902,122.5,244.792,245.778,-13920.354,10536.469,18763.48,0.739,60.238,11.441,-7937.188,739.781,-6693.881,5066.952,238.14,5224.688,9446.0,773.855,8484.902,0.843,-0.931,0.787,70.891,0.17,141.898
1563512604.0105176,122.5,244.792,245.776,-13922.492,10489.054,18640.277,0.746,60.186,12.379,-7992.938,734.741,-6702.674,4928.957,308.096,5244.719,9377.625,798.767,8456.725,0.85,-0.894,0.789,70.876,0.242,141.508
1563512608.0237172,122.5,244.783,245.764,-13921.937,10527.366,18809.906,0.743,60.123,12.504,-7999.25,741.787,-6670.62,4950.899,394.281,5243.25,9369.5,842.459,8460.301,0.85,-0.882,0.789,70.788,0.255,140.875
1563512612.0360339,122.5,244.77,245.752,-13920.141,10392.904,18654.957,0.749,60.012,12.003,-7993.375,737.141,-6662.367,4944.569,238.609,5225.312,9371.375,774.675,8485.951,0.849,-0.904,0.789,70.78,0.349,141.93
1563512616.042005,122.5,244.754,245.734,-13927.512,10343.068,18678.914,0.748,60.157,12.19,-7955.688,735.069,-6706.955,4844.888,288.852,5228.312,9306.125,790.458,8465.692,0.855,-0.917,0.786,70.837,0.232,140.336
1563512620.043159,122.5,244.736,245.717,-13934.005,10458.684,18622.953,0.745,60.159,12.565,-7966.812,737.786,-6694.268,4845.179,380.646,5239.125,9327.375,829.807,8474.719,0.855,-0.862,0.785,70.866,0.355,140.516
1563512624.2745907,122.5,244.732,245.714,-13870.211,10559.789,18728.266,0.739,60.071,12.252,-7943.688,770.574,-6709.177,4909.847,357.295,5240.625,9395.75,848.573,8472.746,0.851,-0.854,0.788,70.87,0.261,140.609
1563512628.054823,122.5,244.734,245.715,-13949.566,10556.76,18706.977,0.743,60.117,12.127,-7979.375,736.156,-6693.67,4956.223,303.014,5256.312,9365.5,798.15,8518.452,0.849,-0.892,0.789,70.806,0.251,140.953
1563512632.0612466,122.5,244.736,245.719,-13892.486,10368.848,18608.043,0.746,60.093,11.252,-7955.375,769.015,-6697.608,4921.928,206.74,5260.688,9379.875,796.008,8518.587,0.849,-0.975,0.786,70.719,0.204,140.844
1563512636.0607793,122.5,244.742,245.725,-13890.203,10418.805,18654.605,0.745,60.227,11.94,-7971.625,736.217,-6693.648,4945.772,238.028,5256.688,9344.25,773.673,8548.479,0.848,-0.932,0.787,70.827,0.221,141.32
1563512640.0712366,122.5,244.746,245.729,-13950.969,10535.661,18562.375,0.746,60.117,11.69,-7956.375,739.825,-6693.272,4937.721,302.535,5256.0,9364.25,797.757,8517.566,0.848,-0.892,0.789,70.79,0.128,140.969
1563512644.0778031,122.5,244.743,245.724,-13946.138,10515.99,18647.961,0.746,60.103,12.315,-7955.438,738.38,-6693.449,4897.634,381.295,5238.188,9395.75,828.488,8472.882,0.851,-0.881,0.789,70.775,0.22,141.18
1563512648.0830505,122.5,244.741,245.721,-13949.68,10404.039,18660.23,0.749,60.103,11.815,-7949.875,738.335,-6693.837,4914.087,238.755,5256.688,9367.375,772.585,8548.852,0.848,-0.948,0.785,70.734,0.233,140.523
1563512652.081831,122.5,244.738,245.72,-13950.542,10322.551,18643.152,0.744,60.23,11.441,-7939.375,749.158,-6691.768,4917.761,178.652,5260.438,9284.625,771.973,8534.982,0.848,-0.972,0.787,70.72,0.244,140.539
1563512656.0888066,122.0,244.706,245.688,-13896.403,10444.058,18763.57,0.739,60.185,11.441,-7958.75,770.811,-6698.516,5014.886,206.279,5259.125,9373.0,799.458,8520.132,0.845,-0.948,0.787,70.741,0.349,140.633
1563512660.096093,122.0,244.677,244.659,-13826.85,10541.419,18615.168,0.744,60.173,11.38,-7893.312,722.956,-6703.104,4999.656,280.295,5225.844,9340.5,775.995,8488.182,0.847,-0.946,0.785,70.793,0.234,140.68
1563512664.105846,122.0,244.64,244.622,-13954.583,10408.091,18578.434,0.75,60.11,12.818,-8010.625,735.284,-6703.131,4875.709,264.326,5219.969,9399.5,782.738,8448.253,0.855,-0.871,0.788,70.74,0.245,140.336
1563512668.1066773,122.0,244.584,244.565,-13955.921,10443.53,18612.406,0.75,60.036,13.443,-8009.688,732.103,-6703.768,4808.677,400.527,5269.25,9280.875,839.413,8456.473,0.859,-0.815,0.788,70.787,0.259,140.148
1563512672.115908,122.0,244.528,244.508,-13966.718,10398.749,18564.312,0.749,60.179,11.756,-7980.125,721.682,-6735.513,4899.235,212.281,5249.0,9354.25,753.51,8518.926,0.853,-0.945,0.785,70.784,0.223,140.234
1563512676.1237793,122.0,244.49,244.469,-13985.135,10483.252,18755.289,0.747,60.158,11.756,-7982.312,721.791,-6735.903,4918.913,281.441,5258.312,9379.875,774.016,8553.843,0.85,-0.949,0.785,70.806,0.288,140.828
1563512680.131029,122.0,244.463,244.443,-14058.468,10636.956,18735.469,0.746,60.121,12.756,-7985.0,723.776,-6767.234,4928.656,440.447,5279.25,9389.25,847.389,8551.184,0.851,-0.816,0.788,70.816,0.306,140.852
1563512684.2716079,122.0,244.443,244.423,-14009.758,10397.963,18785.633,0.746,60.184,11.694,-7965.125,735.686,-6735.456,4926.404,210.857,5288.125,9350.25,761.266,8567.281,0.851,-0.949,0.785,70.838,0.257,140.391
1563512688.143455,122.0,244.426,244.407,-14008.706,10380.969,18632.359,0.749,60.094,11.819,-7938.312,720.906,-6734.346,4887.518,248.739,5260.75,9320.25,762.91,8565.449,0.85,-0.906,0.789,70.927,0.239,140.766
1563512692.1464024,122.0,244.413,244.395,-14000.918,10583.626,18734.914,0.744,60.092,12.444,-7993.438,736.694,-6725.703,4914.784,417.598,5220.312,9403.25,845.635,8546.892,0.849,-0.815,0.788,70.832,0.198,140.625
1563512696.155514,122.0,244.42,244.402,-13995.628,10443.804,18704.586,0.746,60.069,11.819,-7989.375,736.872,-6725.459,4933.512,238.907,5224.375,9402.0,774.877,8548.064,0.849,-0.905,0.789,70.865,0.189,140.133
1563512700.1624272,122.0,244.437,244.418,-13987.788,10386.62,18668.18,0.749,60.134,11.818,-7995.938,724.714,-6744.097,4835.923,323.311,5239.938,9339.25,795.403,8571.767,0.853,-0.905,0.789,70.882,0.119,140.734
1563512704.166565,122.0,244.445,244.427,-13983.448,10241.898,18636.348,0.747,60.229,11.38,-7991.5,737.518,-6694.993,4790.627,238.849,5226.562,9337.375,773.878,8551.337,0.852,-0.972,0.788,70.9,0.22,140.812
1563512708.175036,122.0,244.479,244.459,-13913.322,10351.584,18635.164,0.748,60.173,11.442,-7951.25,733.112,-6723.397,4867.109,223.139,5272.625,9282.75,766.369,8541.54,0.853,-0.947,0.789,70.841,0.271,140.242
1563512712.181919,122.0,244.507,244.489,-13914.561,10467.502,18638.305,0.745,60.144,11.505,-7936.438,732.005,-6733.571,4897.161,308.807,5275.938,9289.0,799.225,8518.416,0.849,-0.893,0.789,70.816,0.216,140.844
1563512716.187619,122.0,244.525,244.507,-13922.766,10609.479,18771.32,0.74,60.232,12.067,-7915.5,739.858,-6726.936,4915.485,416.953,5253.562,9332.125,847.239,8549.766,0.85,-0.838,0.787,70.814,0.188,140.57
1563512720.1864808,122.0,244.539,244.519,-13998.991,10522.325,18732.836,0.747,60.045,11.692,-7963.25,721.705,-6733.667,4958.395,294.369,5303.188,9362.125,776.767,8573.473,0.852,-0.905,0.789,70.783,0.248,140.289
1563512724.1965027,122.0,244.555,244.536,-14007.622,10437.832,18785.543,0.743,60.213,11.505,-7941.438,732.771,-6734.497,4925.479,265.344,5283.344,9318.125,779.829,8638.847,0.848,-0.932,0.787,70.782,0.277,140.555
1563512728.2053313,122.0,244.572,244.554,-13944.174,10617.311,18796.242,0.744,60.001,12.006,-7956.375,737.653,-6726.661,4940.92,381.561,5271.438,9407.375,829.376,8539.59,0.85,-0.861,0.785,70.742,0.292,140.617
1563512732.2070332,122.0,244.578,244.561,-13943.736,10414.307,18664.312,0.749,60.033,11.068,-7934.062,739.765,-6745.111,4915.325,214.892,5292.0,9282.5,771.634,8537.582,0.851,-0.948,0.787,70.756,0.274,140.828
1563512736.2178903,122.0,244.575,244.557,-13939.337,10382.583,18646.109,0.744,60.248,10.817,-7919.562,732.263,-6734.927,4906.344,210.618,5288.75,9290.0,761.86,8566.324,0.85,-0.971,0.788,70.677,0.273,140.727
1563512740.217329,122.0,244.571,244.554,-13941.413,10439.098,18690.934,0.739,60.121,10.817,-7922.062,769.892,-6742.88,5018.824,139.68,5302.938,9344.0,781.801,8566.717,0.847,-0.946,0.787,70.799,0.432,140.25
1563512744.2785482,122.0,244.578,244.562,-13878.679,10426.561,18630.297,0.742,60.219,9.692,-7926.656,778.251,-6738.373,4946.852,180.341,5295.739,9287.5,779.466,8548.745,0.851,-1.001,0.785,70.735,0.275,140.578
1563512748.2287376,122.0,244.59,244.574,-13934.754,10382.377,18678.414,0.742,60.071,12.381,-7941.25,769.851,-6736.727,4833.658,308.93,5270.312,9325.875,829.981,8542.693,0.853,-0.896,0.786,70.648,0.238,140.203
1563512752.2341988,122.0,244.607,244.59,-13923.034,10596.992,18795.656,0.74,60.195,12.382,-7943.125,738.456,-6696.765,4914.442,417.979,5255.75,9387.375,844.882,8553.926,0.849,-0.838,0.787,70.654,0.299,140.164
1563512756.2544513,122.0,244.616,244.597,-13911.05,10373.687,18586.676,0.747,60.013,11.382,-7906.562,729.62,-6715.684,4916.188,227.184,5276.812,9287.125,765.98,8546.257,0.848,-0.956,0.789,70.616,0.275,140.352
1563512760.245224,122.0,244.617,244.598,-13916.43,10462.602,18569.73,0.745,60.231,11.694,-7910.0,734.378,-6724.198,4872.104,295.508,5248.844,9293.375,789.848,8533.478,0.849,-0.925,0.786,70.703,0.287,140.945
1563512764.2565393,122.0,244.618,244.599,-13911.578,10366.22,18612.059,0.747,60.244,11.819,-7953.0,721.34,-6735.799,4805.476,248.684,5262.938,9303.375,760.953,8568.559,0.853,-0.949,0.785,70.747,0.263,140.164
1563512768.2552578,122.0,244.617,244.599,-13847.799,10358.403,18642.361,0.744,60.137,10.194,-7917.062,771.302,-6700.003,4925.484,180.125,5263.801,9313.375,770.633,8536.007,0.849,-1.007,0.785,70.77,0.3,140.727
1563512772.26353,122.0,244.61,244.592,-13909.958,10477.543,18647.504,0.746,60.053,11.882,-7956.312,742.532,-6704.469,4927.342,291.637,5250.031,9374.875,796.734,8524.156,0.849,-0.92,0.785,70.806,0.291,140.062
1563512776.267192,122.0,244.605,244.586,-13920.93,10454.076,18725.191,0.739,60.184,11.631,-7962.125,769.327,-6732.043,4908.966,252.911,5278.062,9393.0,808.317,8544.184,0.85,-0.932,0.785,70.7,0.269,140.711
1563512780.2768087,122.0,244.606,244.589,-13986.265,10372.084,18636.832,0.75,60.036,11.381,-7945.438,735.228,-6736.399,4936.307,210.087,5258.312,9378.625,761.315,8569.398,0.85,-0.97,0.788,70.832,0.253,140.133
1563512784.2794998,122.0,244.611,244.594,-13912.179,10483.403,18765.191,0.742,60.125,12.319,-7986.5,744.26,-6704.382,4955.371,278.887,5274.531,9345.5,798.128,8523.834,0.848,-0.892,0.789,70.793,0.21,140.938
1563512788.2886622,122.0,244.622,244.604,-13979.129,10635.104,18724.727,0.744,60.103,12.632,-7955.438,722.885,-6736.518,4934.088,442.75,5248.812,9368.625,845.472,8554.183,0.849,-0.837,0.786,70.856,0.216,140.164
1563512792.2925887,122.0,244.628,244.609,-13907.592,10397.549,18585.094,0.749,60.044,11.507,-7963.312,740.342,-6742.515,4897.628,213.428,5249.5,9299.625,775.393,8524.209,0.849,-0.956,0.787,70.85,0.229,140.281
1563512796.3023074,122.0,244.623,244.603,-30632.443,-20109.42,38367.332,0.744,60.057,12.07,-16212.5,743.335,-15073.515,-9982.16,251.649,-10521.375,18947.0,783.51,18416.652,0.85,-0.92,0.785,70.826,0.251,140.25
1563512800.3047786,122.0,244.525,244.512,-24400.324,-10976.622,28202.664,0.862,60.227,13.383,-13182.75,722.772,-11935.902,-5267.44,191.873,-5873.375,14193.875,746.391,13359.508,0.926,-0.988,0.895,70.835,0.36,140.398
1563512804.449063,122.0,244.447,244.434,-24534.896,-10832.728,28312.113,0.864,60.054,13.945,-13198.25,722.488,-12000.422,-5253.838,248.424,-5808.188,14254.0,761.508,13369.498,0.926,-0.948,0.899,70.582,0.364,140.617
1563512808.314702,122.0,244.414,244.402,-24552.545,-10878.623,28514.781,0.861,60.078,14.758,-13292.75,771.786,-12066.84,-5249.424,204.307,-5801.5,14311.75,798.344,13324.992,0.933,-0.903,0.902,70.723,0.325,140.445
1563512812.322766,122.0,244.399,244.387,-24756.379,-10922.873,28631.598,0.864,60.183,13.883,-13434.25,733.221,-12129.83,-5264.165,138.023,-5804.438,14378.875,747.197,13488.715,0.93,-0.97,0.902,70.927,0.341,140.422
1563512816.32848,122.0,244.388,244.375,-24928.107,-10842.833,28571.824,0.871,60.037,14.446,-13472.25,721.185,-12128.965,-5274.381,227.668,-5768.812,14455.625,759.357,13455.756,0.931,-0.947,0.903,70.534,0.32,140.719
1563512820.32997,122.0,244.376,244.361,-24844.451,-10910.03,28688.25,0.862,60.132,14.258,-13503.625,774.705,-12162.76,-5290.478,196.283,-5810.0,14471.25,797.224,13452.783,0.933,-0.95,0.906,70.573,0.347,140.203
1563512824.334879,122.0,244.372,244.356,-24878.15,-11064.046,28847.75,0.864,60.077,13.57,-13473.25,735.658,-12192.865,-5417.81,210.912,-5802.0,14554.0,761.523,13497.392,0.925,-0.906,0.906,70.58,0.421,140.844
1563512828.3450904,122.0,244.383,244.365,-24885.297,-10845.36,28682.656,0.865,60.208,14.258,-13451.125,733.173,-12192.275,-5282.984,265.074,-5764.75,14456.875,783.982,13442.383,0.932,-0.903,0.906,70.558,0.351,140.469
1563512832.349083,122.0,244.386,244.367,-24886.512,-10736.492,28707.68,0.865,60.182,14.633,-13502.75,722.124,-12192.236,-5256.505,336.574,-5775.562,14451.25,799.956,13452.467,0.932,-0.869,0.905,70.615,0.341,140.602
1563512836.35275,122.0,244.371,244.354,-24917.113,-10620.691,28911.562,0.864,60.047,14.696,-13483.75,734.758,-12190.528,-5237.584,429.949,-5796.5,14473.75,848.317,13531.73,0.93,-0.794,0.905,70.671,0.317,140.672
1563512840.3578086,122.0,244.356,244.339,-24982.732,-10880.398,28892.881,0.861,60.216,12.946,-13559.75,796.368,-12285.72,-5261.382,160.189,-5837.926,14481.625,797.977,13629.72,0.93,-1.004,0.902,70.632,0.352,140.312
1563512844.3637965,122.0,244.341,244.323,-25052.078,-10967.273,28892.498,0.865,60.17,13.633,-13522.0,764.178,-12227.813,-5267.968,95.007,-5848.062,14490.375,769.672,13602.668,0.931,-0.983,0.904,70.633,0.343,140.781
1563512848.368583,122.0,244.323,244.306,-25071.254,-10990.04,28835.818,0.868,60.156,13.695,-13565.5,733.343,-12257.305,-5266.337,138.844,-5836.906,14466.625,747.355,13616.232,0.93,-0.99,0.903,70.594,0.325,140.57
1563512852.3778014,122.0,244.307,244.29,-25122.057,-10880.957,28840.508,0.87,60.103,14.008,-13508.625,733.818,-12289.769,-5216.47,192.936,-5841.875,14509.75,759.141,13584.184,0.932,-0.948,0.903,70.573,0.343,140.141
1563512856.3833165,122.0,244.284,244.268,-25140.254,-10754.03,28831.391,0.867,60.154,14.758,-13556.875,721.632,-12257.008,-5278.006,337.121,-5839.875,14493.5,799.419,13581.298,0.932,-0.838,0.903,70.603,0.39,140.414
1563512860.3855617,122.0,244.302,244.285,-25160.652,-10631.739,29036.992,0.865,60.039,14.445,-13540.625,734.288,-12321.168,-5252.469,428.535,-5830.062,14516.625,851.82,13598.846,0.933,-0.819,0.904,70.628,0.343,140.859
